frequency,time,phase,d
49.955,28.09.2024 00:01:09,109.8,7.0
49.955,28.09.2024 00:01:10,93.7,7.0
49.956,28.09.2024 00:01:11,77.6,7.0
49.956,28.09.2024 00:01:12,62.0,7.0
49.957,28.09.2024 00:01:13,46.7,7.0
49.959,28.09.2024 00:01:14,31.9,7.0
49.96,28.09.2024 00:01:15,17.4,7.0
49.963,28.09.2024 00:01:16,3.9,7.0
49.966,28.09.2024 00:01:17,351.8,7.0
49.968,28.09.2024 00:01:18,340.2,7.0
49.97,28.09.2024 00:01:19,329.4,7.0
49.971,28.09.2024 00:01:20,318.9,7.0
49.972,28.09.2024 00:01:21,308.9,7.0
49.973,28.09.2024 00:01:22,299.0,7.0
49.973,28.09.2024 00:01:23,289.2,7.0
49.973,28.09.2024 00:01:24,279.6,7.0
49.973,28.09.2024 00:01:25,268.2,7.0
49.972,28.09.2024 00:01:26,258.0,7.0
49.97,28.09.2024 00:01:27,247.4,7.0
49.97,28.09.2024 00:01:28,238.7,7.0
49.971,28.09.2024 00:01:29,228.0,7.0
49.97,28.09.2024 00:01:30,217.4,7.0
49.973,28.09.2024 00:01:31,207.4,7.0
49.972,28.09.2024 00:01:32,197.6,7.0
49.972,28.09.2024 00:01:33,187.4,7.0
49.974,28.09.2024 00:01:34,177.9,7.0
49.974,28.09.2024 00:01:35,168.3,7.0
49.974,28.09.2024 00:01:36,158.8,7.0
49.974,28.09.2024 00:01:37,149.4,7.0
49.976,28.09.2024 00:01:38,140.8,7.0
49.977,28.09.2024 00:01:39,132.6,7.0
49.98,28.09.2024 00:01:40,125.3,7.0
49.979,28.09.2024 00:01:41,117.7,7.0
49.978,28.09.2024 00:01:42,109.8,7.0
49.977,28.09.2024 00:01:43,101.2,7.0
49.974,28.09.2024 00:01:44,92.0,7.0
49.973,28.09.2024 00:01:45,82.0,7.0
49.971,28.09.2024 00:01:46,71.7,7.0
49.971,28.09.2024 00:01:47,61.4,7.0
49.97,28.09.2024 00:01:48,50.5,7.0
49.969,28.09.2024 00:01:49,39.0,7.0
49.97,28.09.2024 00:01:50,28.1,7.0
49.972,28.09.2024 00:01:51,17.8,7.0
49.972,28.09.2024 00:01:52,7.9,7.0
49.972,28.09.2024 00:01:53,357.7,7.0
49.972,28.09.2024 00:01:54,347.7,7.0
49.974,28.09.2024 00:01:55,338.3,7.0
49.975,28.09.2024 00:01:56,329.4,7.0
49.978,28.09.2024 00:01:57,321.4,7.0
49.978,28.09.2024 00:01:58,313.4,7.0
49.981,28.09.2024 00:01:59,306.6,7.0
49.983,28.09.2024 00:02:00,300.5,7.0
49.983,28.09.2024 00:02:01,294.2,7.0
49.983,28.09.2024 00:02:02,288.1,7.0
49.982,28.09.2024 00:02:03,281.6,7.0
49.984,28.09.2024 00:02:04,276.2,7.0
49.988,28.09.2024 00:02:05,272.1,7.0
49.988,28.09.2024 00:02:06,267.8,7.0
49.989,28.09.2024 00:02:07,263.7,7.0
49.991,28.09.2024 00:02:08,260.4,7.0
49.992,28.09.2024 00:02:09,257.5,7.0
49.992,28.09.2024 00:02:10,254.5,7.0
49.991,28.09.2024 00:02:11,251.5,7.0
49.992,28.09.2024 00:02:12,248.6,7.0
49.993,28.09.2024 00:02:13,245.9,7.0
49.993,28.09.2024 00:02:14,243.3,7.0
49.993,28.09.2024 00:02:15,240.9,7.0
49.993,28.09.2024 00:02:16,238.5,7.0
49.994,28.09.2024 00:02:17,236.1,7.0
49.991,28.09.2024 00:02:18,233.1,7.0
49.989,28.09.2024 00:02:19,229.1,7.0
49.987,28.09.2024 00:02:20,224.3,7.0
49.986,28.09.2024 00:02:21,219.3,7.0
49.983,28.09.2024 00:02:22,213.1,7.0
49.98,28.09.2024 00:02:23,205.6,7.0
49.978,28.09.2024 00:02:24,197.6,7.0
49.977,28.09.2024 00:02:25,189.2,7.0
49.976,28.09.2024 00:02:26,180.6,7.0
49.974,28.09.2024 00:02:27,171.1,7.0
49.975,28.09.2024 00:02:28,162.1,7.0
49.977,28.09.2024 00:02:29,153.8,7.0
49.979,28.09.2024 00:02:30,146.0,7.0
49.981,28.09.2024 00:02:31,139.2,7.0
49.983,28.09.2024 00:02:32,132.9,7.0
49.983,28.09.2024 00:02:33,126.8,7.0
49.983,28.09.2024 00:02:34,120.6,7.0
49.984,28.09.2024 00:02:35,114.7,7.0
49.985,28.09.2024 00:02:36,109.5,7.0
49.987,28.09.2024 00:02:37,104.6,7.0
49.988,28.09.2024 00:02:38,100.4,7.0
49.989,28.09.2024 00:02:39,95.1,7.0
49.988,28.09.2024 00:02:40,91.9,7.0
49.986,28.09.2024 00:02:41,85.8,7.0
49.985,28.09.2024 00:02:42,82.1,7.0
49.985,28.09.2024 00:02:43,76.9,7.0
49.987,28.09.2024 00:02:44,72.3,7.0
49.991,28.09.2024 00:02:45,69.0,7.0
49.992,28.09.2024 00:02:46,66.0,7.0
49.992,28.09.2024 00:02:47,63.4,7.0
49.992,28.09.2024 00:02:48,60.5,7.0
49.992,28.09.2024 00:02:49,57.5,7.0
49.991,28.09.2024 00:02:50,54.5,7.0
49.991,28.09.2024 00:02:51,51.2,7.0
49.989,28.09.2024 00:02:52,47.4,7.0
49.988,28.09.2024 00:02:53,43.1,7.0
49.987,28.09.2024 00:02:54,38.5,7.0
49.987,28.09.2024 00:02:55,33.7,7.0
49.984,28.09.2024 00:02:56,28.0,7.0
49.983,28.09.2024 00:02:57,21.8,7.0
49.985,28.09.2024 00:02:58,16.3,7.0
49.984,28.09.2024 00:02:59,10.7,7.0
49.983,28.09.2024 00:03:00,4.5,7.0
49.98,28.09.2024 00:03:01,357.2,7.0
49.98,28.09.2024 00:03:02,350.1,7.0
49.98,28.09.2024 00:03:03,343.1,7.0
49.98,28.09.2024 00:03:04,336.0,7.0
49.979,28.09.2024 00:03:05,328.4,7.0
49.977,28.09.2024 00:03:06,320.0,7.0
49.976,28.09.2024 00:03:07,311.5,7.0
49.975,28.09.2024 00:03:08,302.4,7.0
49.975,28.09.2024 00:03:09,293.4,7.0
49.975,28.09.2024 00:03:10,284.4,7.0
49.974,28.09.2024 00:03:11,274.7,7.0
49.974,28.09.2024 00:03:12,265.4,7.0
49.973,28.09.2024 00:03:13,255.7,7.0
49.975,28.09.2024 00:03:14,246.8,7.0
49.976,28.09.2024 00:03:15,237.8,7.0
49.976,28.09.2024 00:03:16,229.3,7.0
49.979,28.09.2024 00:03:17,221.9,7.0
49.982,28.09.2024 00:03:18,215.6,7.0
49.984,28.09.2024 00:03:19,209.6,7.0
49.984,28.09.2024 00:03:20,203.8,7.0
49.983,28.09.2024 00:03:21,198.0,7.0
49.983,28.09.2024 00:03:22,191.9,7.0
49.984,28.09.2024 00:03:23,186.4,7.0
49.984,28.09.2024 00:03:24,180.7,7.0
49.983,28.09.2024 00:03:25,174.4,7.0
49.98,28.09.2024 00:03:26,167.4,7.0
49.98,28.09.2024 00:03:27,160.0,7.0
49.979,28.09.2024 00:03:28,152.4,7.0
49.978,28.09.2024 00:03:29,144.3,7.0
49.978,28.09.2024 00:03:30,136.3,7.0
49.981,28.09.2024 00:03:31,129.2,7.0
49.983,28.09.2024 00:03:32,123.3,7.0
49.986,28.09.2024 00:03:33,118.0,7.0
49.987,28.09.2024 00:03:34,113.3,7.0
49.99,28.09.2024 00:03:35,109.4,7.0
49.993,28.09.2024 00:03:36,106.8,7.0
49.994,28.09.2024 00:03:37,104.7,7.0
49.994,28.09.2024 00:03:38,102.7,7.0
49.993,28.09.2024 00:03:39,100.0,7.0
49.991,28.09.2024 00:03:40,96.8,7.0
49.991,28.09.2024 00:03:41,93.6,7.0
49.989,28.09.2024 00:03:42,89.8,7.0
49.988,28.09.2024 00:03:43,85.6,7.0
49.988,28.09.2024 00:03:44,81.4,7.0
49.988,28.09.2024 00:03:45,77.1,7.0
49.989,28.09.2024 00:03:46,73.1,7.0
49.989,28.09.2024 00:03:47,69.3,7.0
49.989,28.09.2024 00:03:48,65.3,7.0
49.99,28.09.2024 00:03:49,61.5,7.0
49.994,28.09.2024 00:03:50,59.0,7.0
49.993,28.09.2024 00:03:51,56.7,7.0
49.991,28.09.2024 00:03:52,53.2,7.0
49.99,28.09.2024 00:03:53,48.2,7.0
49.988,28.09.2024 00:03:54,43.9,7.0
49.988,28.09.2024 00:03:55,39.5,7.0
49.986,28.09.2024 00:03:56,36.2,7.0
49.984,28.09.2024 00:03:57,30.0,7.0
49.982,28.09.2024 00:03:58,23.6,7.0
49.981,28.09.2024 00:03:59,16.6,7.0
49.979,28.09.2024 00:04:00,9.1,7.0
49.977,28.09.2024 00:04:01,1.3,7.0
49.974,28.09.2024 00:04:02,351.8,7.0
49.973,28.09.2024 00:04:03,342.1,7.0
49.974,28.09.2024 00:04:04,332.9,7.0
49.975,28.09.2024 00:04:05,324.1,7.0
49.974,28.09.2024 00:04:06,314.7,7.0
49.972,28.09.2024 00:04:07,304.6,7.0
49.973,28.09.2024 00:04:08,294.7,7.0
49.973,28.09.2024 00:04:09,284.9,7.0
49.974,28.09.2024 00:04:10,275.3,7.0
49.972,28.09.2024 00:04:11,265.3,7.0
49.97,28.09.2024 00:04:12,254.6,7.0
49.971,28.09.2024 00:04:13,244.2,7.0
49.973,28.09.2024 00:04:14,234.2,7.0
49.974,28.09.2024 00:04:15,224.8,7.0
49.974,28.09.2024 00:04:16,215.5,7.0
49.973,28.09.2024 00:04:17,205.9,7.0
49.972,28.09.2024 00:04:18,195.7,7.0
49.973,28.09.2024 00:04:19,186.0,7.0
49.975,28.09.2024 00:04:20,176.8,7.0
49.979,28.09.2024 00:04:21,169.2,7.0
49.981,28.09.2024 00:04:22,162.3,7.0
49.982,28.09.2024 00:04:23,155.9,7.0
49.985,28.09.2024 00:04:24,150.3,7.0
49.986,28.09.2024 00:04:25,145.4,7.0
49.988,28.09.2024 00:04:26,140.8,7.0
49.988,28.09.2024 00:04:27,136.5,7.0
49.987,28.09.2024 00:04:28,132.0,7.0
49.989,28.09.2024 00:04:29,128.0,7.0
49.99,28.09.2024 00:04:30,124.2,7.0
49.989,28.09.2024 00:04:31,120.4,7.0
49.988,28.09.2024 00:04:32,116.1,7.0
49.987,28.09.2024 00:04:33,111.5,7.0
49.987,28.09.2024 00:04:34,106.6,7.0
49.985,28.09.2024 00:04:35,101.2,7.0
49.981,28.09.2024 00:04:36,94.3,7.0
49.98,28.09.2024 00:04:37,87.2,7.0
49.981,28.09.2024 00:04:38,80.3,7.0
49.983,28.09.2024 00:04:39,74.7,7.0
49.981,28.09.2024 00:04:40,67.5,7.0
49.979,28.09.2024 00:04:41,60.2,7.0
49.978,28.09.2024 00:04:42,52.3,7.0
49.979,28.09.2024 00:04:43,44.7,7.0
49.978,28.09.2024 00:04:44,36.6,7.0
49.977,28.09.2024 00:04:45,28.2,7.0
49.978,28.09.2024 00:04:46,20.2,7.0
49.979,28.09.2024 00:04:47,12.6,7.0
49.982,28.09.2024 00:04:48,6.1,7.0
49.983,28.09.2024 00:04:49,359.8,7.0
49.985,28.09.2024 00:04:50,354.6,7.0
49.987,28.09.2024 00:04:51,349.9,7.0
49.987,28.09.2024 00:04:52,345.1,7.0
49.988,28.09.2024 00:04:53,340.7,7.0
49.989,28.09.2024 00:04:54,337.0,7.0
49.99,28.09.2024 00:04:55,333.3,7.0
49.989,28.09.2024 00:04:56,329.3,7.0
49.99,28.09.2024 00:04:57,325.4,7.0
49.991,28.09.2024 00:04:58,322.1,7.0
49.992,28.09.2024 00:04:59,319.1,7.0
49.99,28.09.2024 00:05:00,315.2,7.0
49.988,28.09.2024 00:05:01,311.2,7.0
49.988,28.09.2024 00:05:02,306.7,7.0
49.987,28.09.2024 00:05:03,301.9,7.0
49.987,28.09.2024 00:05:04,297.3,7.0
49.986,28.09.2024 00:05:05,292.4,7.0
49.988,28.09.2024 00:05:06,287.9,7.0
49.988,28.09.2024 00:05:07,283.6,7.0
49.989,28.09.2024 00:05:08,279.5,7.0
49.988,28.09.2024 00:05:09,275.0,7.0
49.986,28.09.2024 00:05:10,268.6,7.0
49.986,28.09.2024 00:05:11,265.1,7.0
49.987,28.09.2024 00:05:12,259.0,7.0
49.987,28.09.2024 00:05:13,254.5,7.0
49.987,28.09.2024 00:05:14,251.1,7.0
49.987,28.09.2024 00:05:15,246.4,7.0
49.989,28.09.2024 00:05:16,242.3,7.0
49.989,28.09.2024 00:05:17,238.9,7.0
49.989,28.09.2024 00:05:18,234.9,7.0
49.988,28.09.2024 00:05:19,230.6,7.0
49.986,28.09.2024 00:05:20,225.6,7.0
49.985,28.09.2024 00:05:21,220.1,7.0
49.984,28.09.2024 00:05:22,214.4,7.0
49.985,28.09.2024 00:05:23,208.8,7.0
49.984,28.09.2024 00:05:24,203.2,7.0
49.983,28.09.2024 00:05:25,197.2,7.0
49.983,28.09.2024 00:05:26,191.0,7.0
49.983,28.09.2024 00:05:27,184.8,7.0
49.983,28.09.2024 00:05:28,178.7,7.0
49.981,28.09.2024 00:05:29,171.6,7.0
49.98,28.09.2024 00:05:30,164.4,7.0
49.98,28.09.2024 00:05:31,157.1,7.0
49.979,28.09.2024 00:05:32,149.2,7.0
49.978,28.09.2024 00:05:33,141.2,7.0
49.976,28.09.2024 00:05:34,132.5,7.0
49.976,28.09.2024 00:05:35,124.0,7.0
49.977,28.09.2024 00:05:36,115.9,7.0
49.978,28.09.2024 00:05:37,108.1,7.0
49.979,28.09.2024 00:05:38,100.3,7.0
49.979,28.09.2024 00:05:39,92.5,7.0
49.98,28.09.2024 00:05:40,85.1,7.0
49.98,28.09.2024 00:05:41,77.9,7.0
49.981,28.09.2024 00:05:42,71.1,7.0
49.981,28.09.2024 00:05:43,64.4,7.0
49.98,28.09.2024 00:05:44,57.2,7.0
49.98,28.09.2024 00:05:45,49.9,7.0
49.978,28.09.2024 00:05:46,41.9,7.0
49.977,28.09.2024 00:05:47,33.6,7.0
49.976,28.09.2024 00:05:48,25.2,7.0
49.975,28.09.2024 00:05:49,16.0,7.0
49.975,28.09.2024 00:05:50,6.9,7.0
49.974,28.09.2024 00:05:51,357.3,7.0
49.971,28.09.2024 00:05:52,346.9,7.0
49.971,28.09.2024 00:05:53,336.6,7.0
49.971,28.09.2024 00:05:54,326.0,7.0
49.972,28.09.2024 00:05:55,315.8,7.0
49.972,28.09.2024 00:05:56,306.2,7.0
49.97,28.09.2024 00:05:57,295.5,7.0
49.969,28.09.2024 00:05:58,284.5,7.0
49.968,28.09.2024 00:05:59,273.1,7.0
49.97,28.09.2024 00:06:00,262.2,7.0
49.968,28.09.2024 00:06:01,250.7,7.0
49.968,28.09.2024 00:06:02,239.0,7.0
49.968,28.09.2024 00:06:03,227.6,7.0
49.971,28.09.2024 00:06:04,217.2,7.0
49.973,28.09.2024 00:06:05,207.7,7.0
49.973,28.09.2024 00:06:06,198.0,7.0
49.976,28.09.2024 00:06:07,189.4,7.0
49.978,28.09.2024 00:06:08,181.2,7.0
49.979,28.09.2024 00:06:09,173.5,7.0
49.979,28.09.2024 00:06:10,166.1,7.0
49.979,28.09.2024 00:06:11,158.4,7.0
49.977,28.09.2024 00:06:12,150.2,7.0
49.975,28.09.2024 00:06:13,141.1,7.0
49.975,28.09.2024 00:06:14,132.2,7.0
49.975,28.09.2024 00:06:15,123.3,7.0
49.975,28.09.2024 00:06:16,114.4,7.0
49.974,28.09.2024 00:06:17,105.1,7.0
49.974,28.09.2024 00:06:18,95.8,7.0
49.976,28.09.2024 00:06:19,87.1,7.0
49.977,28.09.2024 00:06:20,78.6,7.0
49.975,28.09.2024 00:06:21,69.5,7.0
49.976,28.09.2024 00:06:22,61.1,7.0
49.977,28.09.2024 00:06:23,52.6,7.0
49.978,28.09.2024 00:06:24,43.2,7.0
49.977,28.09.2024 00:06:25,32.3,7.0
49.976,28.09.2024 00:06:26,27.6,7.0
49.978,28.09.2024 00:06:27,19.6,7.0
49.98,28.09.2024 00:06:28,12.3,7.0
49.981,28.09.2024 00:06:29,5.5,7.0
49.981,28.09.2024 00:06:30,358.6,7.0
49.981,28.09.2024 00:06:31,351.7,7.0
49.982,28.09.2024 00:06:32,345.2,7.0
49.983,28.09.2024 00:06:33,339.1,7.0
49.984,28.09.2024 00:06:34,333.3,7.0
49.984,28.09.2024 00:06:35,328.1,7.0
49.985,28.09.2024 00:06:36,322.4,7.0
49.985,28.09.2024 00:06:37,317.2,7.0
49.985,28.09.2024 00:06:38,311.6,7.0
49.984,28.09.2024 00:06:39,306.0,7.0
49.984,28.09.2024 00:06:40,300.1,7.0
49.985,28.09.2024 00:06:41,294.7,7.0
49.986,28.09.2024 00:06:42,289.6,7.0
49.986,28.09.2024 00:06:43,284.5,7.0
49.987,28.09.2024 00:06:44,279.8,7.0
49.989,28.09.2024 00:06:45,275.6,7.0
49.992,28.09.2024 00:06:46,272.7,7.0
49.995,28.09.2024 00:06:47,271.0,7.0
49.996,28.09.2024 00:06:48,269.4,7.0
49.995,28.09.2024 00:06:49,267.8,7.0
49.994,28.09.2024 00:06:50,265.5,7.0
49.993,28.09.2024 00:06:51,262.8,7.0
49.993,28.09.2024 00:06:52,260.0,7.0
49.993,28.09.2024 00:06:53,257.5,7.0
49.993,28.09.2024 00:06:54,255.0,7.0
49.992,28.09.2024 00:06:55,252.0,7.0
49.99,28.09.2024 00:06:56,248.2,7.0
49.99,28.09.2024 00:06:57,244.5,7.0
49.991,28.09.2024 00:06:58,241.4,7.0
49.993,28.09.2024 00:06:59,238.8,7.0
49.993,28.09.2024 00:07:00,236.2,7.0
49.993,28.09.2024 00:07:01,233.6,7.0
49.994,28.09.2024 00:07:02,231.5,7.0
49.995,28.09.2024 00:07:03,229.8,7.0
49.998,28.09.2024 00:07:04,228.9,7.0
50.0,28.09.2024 00:07:05,228.9,7.0
50.002,28.09.2024 00:07:06,229.4,7.0
50.005,28.09.2024 00:07:07,231.2,7.0
50.007,28.09.2024 00:07:08,233.7,7.0
50.007,28.09.2024 00:07:09,236.2,7.0
50.007,28.09.2024 00:07:10,238.8,7.0
50.012,28.09.2024 00:07:11,243.0,7.0
50.018,28.09.2024 00:07:12,249.3,7.0
50.019,28.09.2024 00:07:13,256.1,7.0
50.02,28.09.2024 00:07:14,263.9,7.0
50.021,28.09.2024 00:07:15,271.5,7.0
50.022,28.09.2024 00:07:16,279.2,7.0
50.022,28.09.2024 00:07:17,287.1,7.0
50.023,28.09.2024 00:07:18,295.3,7.0
50.023,28.09.2024 00:07:19,303.6,7.0
50.023,28.09.2024 00:07:20,311.8,7.0
50.023,28.09.2024 00:07:21,320.0,7.0
50.023,28.09.2024 00:07:22,328.1,7.0
50.022,28.09.2024 00:07:23,336.1,7.0
50.021,28.09.2024 00:07:24,343.8,7.0
50.022,28.09.2024 00:07:25,351.6,7.0
50.023,28.09.2024 00:07:26,359.9,7.0
50.023,28.09.2024 00:07:27,8.2,7.0
50.022,28.09.2024 00:07:28,16.1,7.0
50.021,28.09.2024 00:07:29,23.7,7.0
50.023,28.09.2024 00:07:30,31.8,7.0
50.025,28.09.2024 00:07:31,40.4,7.0
50.024,28.09.2024 00:07:32,49.3,7.0
50.023,28.09.2024 00:07:33,57.6,7.0
50.019,28.09.2024 00:07:34,64.4,7.0
50.017,28.09.2024 00:07:35,70.6,7.0
50.016,28.09.2024 00:07:36,76.2,7.0
50.016,28.09.2024 00:07:37,80.2,7.0
50.014,28.09.2024 00:07:38,86.9,7.0
50.012,28.09.2024 00:07:39,91.4,7.0
50.011,28.09.2024 00:07:40,95.5,7.0
50.013,28.09.2024 00:07:41,99.9,7.0
50.015,28.09.2024 00:07:42,105.3,7.0
50.016,28.09.2024 00:07:43,111.1,7.0
50.019,28.09.2024 00:07:44,117.8,7.0
50.02,28.09.2024 00:07:45,125.1,7.0
50.022,28.09.2024 00:07:46,133.0,7.0
50.021,28.09.2024 00:07:47,140.5,7.0
50.021,28.09.2024 00:07:48,148.0,7.0
50.021,28.09.2024 00:07:49,155.4,7.0
50.022,28.09.2024 00:07:50,163.4,7.0
50.023,28.09.2024 00:07:51,171.5,7.0
50.024,28.09.2024 00:07:52,180.6,7.0
50.026,28.09.2024 00:07:53,189.7,7.0
50.027,28.09.2024 00:07:54,199.4,7.0
50.027,28.09.2024 00:07:55,209.0,7.0
50.026,28.09.2024 00:07:56,218.4,7.0
50.026,28.09.2024 00:07:57,227.7,7.0
50.026,28.09.2024 00:07:58,236.9,7.0
50.026,28.09.2024 00:07:59,246.3,7.0
50.025,28.09.2024 00:08:00,255.5,7.0
50.023,28.09.2024 00:08:01,263.8,7.0
50.021,28.09.2024 00:08:02,271.5,7.0
50.02,28.09.2024 00:08:03,278.6,7.0
50.018,28.09.2024 00:08:04,285.1,7.0
50.018,28.09.2024 00:08:05,291.6,7.0
50.019,28.09.2024 00:08:06,298.5,7.0
50.023,28.09.2024 00:08:07,306.8,7.0
50.025,28.09.2024 00:08:08,315.8,7.0
50.025,28.09.2024 00:08:09,324.7,7.0
50.024,28.09.2024 00:08:10,333.4,7.0
50.026,28.09.2024 00:08:11,342.8,7.0
50.026,28.09.2024 00:08:12,351.9,7.0
50.025,28.09.2024 00:08:13,1.1,7.0
50.023,28.09.2024 00:08:14,9.4,7.0
50.022,28.09.2024 00:08:15,17.3,7.0
50.021,28.09.2024 00:08:16,25.0,7.0
50.021,28.09.2024 00:08:17,32.3,7.0
50.018,28.09.2024 00:08:18,38.9,7.0
50.017,28.09.2024 00:08:19,45.0,7.0
50.016,28.09.2024 00:08:20,50.6,7.0
50.015,28.09.2024 00:08:21,55.8,7.0
50.012,28.09.2024 00:08:22,60.3,7.0
50.01,28.09.2024 00:08:23,63.7,7.0
50.009,28.09.2024 00:08:24,67.1,7.0
50.008,28.09.2024 00:08:25,69.9,7.0
50.008,28.09.2024 00:08:26,73.0,7.0
50.007,28.09.2024 00:08:27,75.2,7.0
50.007,28.09.2024 00:08:28,77.6,7.0
50.007,28.09.2024 00:08:29,80.3,7.0
50.009,28.09.2024 00:08:30,83.3,7.0
50.009,28.09.2024 00:08:31,87.1,7.0
50.008,28.09.2024 00:08:32,89.6,7.0
50.007,28.09.2024 00:08:33,92.4,7.0
50.008,28.09.2024 00:08:34,95.2,7.0
50.009,28.09.2024 00:08:35,98.3,7.0
50.009,28.09.2024 00:08:36,101.6,7.0
50.009,28.09.2024 00:08:37,104.9,7.0
50.011,28.09.2024 00:08:38,109.0,7.0
50.011,28.09.2024 00:08:39,112.9,7.0
50.012,28.09.2024 00:08:40,117.2,7.0
50.012,28.09.2024 00:08:41,121.4,7.0
50.013,28.09.2024 00:08:42,126.2,7.0
50.013,28.09.2024 00:08:43,130.9,7.0
50.013,28.09.2024 00:08:44,135.3,7.0
50.012,28.09.2024 00:08:45,139.7,7.0
50.012,28.09.2024 00:08:46,144.1,7.0
50.012,28.09.2024 00:08:47,148.2,7.0
50.013,28.09.2024 00:08:48,152.7,7.0
50.012,28.09.2024 00:08:49,157.0,7.0
50.012,28.09.2024 00:08:50,161.3,7.0
50.012,28.09.2024 00:08:51,164.3,7.0
50.014,28.09.2024 00:08:52,166.5,7.0
50.015,28.09.2024 00:08:53,174.5,7.0
50.017,28.09.2024 00:08:54,181.8,7.0
50.017,28.09.2024 00:08:55,188.0,7.0
50.017,28.09.2024 00:08:56,194.1,7.0
50.016,28.09.2024 00:08:57,199.9,7.0
50.015,28.09.2024 00:08:58,205.5,7.0
50.014,28.09.2024 00:08:59,210.7,7.0
50.013,28.09.2024 00:09:00,215.2,7.0
50.009,28.09.2024 00:09:01,218.7,7.0
50.006,28.09.2024 00:09:02,220.7,7.0
50.005,28.09.2024 00:09:03,222.5,7.0
50.003,28.09.2024 00:09:04,223.6,7.0
50.001,28.09.2024 00:09:05,224.2,7.0
49.998,28.09.2024 00:09:06,223.6,7.0
50.0,28.09.2024 00:09:07,223.4,7.0
50.002,28.09.2024 00:09:08,224.3,7.0
50.005,28.09.2024 00:09:09,226.5,7.0
50.006,28.09.2024 00:09:10,228.7,7.0
50.008,28.09.2024 00:09:11,231.6,7.0
50.01,28.09.2024 00:09:12,235.1,7.0
50.01,28.09.2024 00:09:13,238.8,7.0
50.012,28.09.2024 00:09:14,242.9,7.0
50.012,28.09.2024 00:09:15,247.1,7.0
50.01,28.09.2024 00:09:16,250.5,7.0
50.009,28.09.2024 00:09:17,253.7,7.0
50.008,28.09.2024 00:09:18,256.4,7.0
