frequency,time,phase,d
49.956,14.09.2024 00:01:29,22.2,7.0
49.956,14.09.2024 00:01:30,6.6,7.0
49.956,14.09.2024 00:01:31,350.6,7.0
49.956,14.09.2024 00:01:32,334.7,7.0
49.956,14.09.2024 00:01:33,318.9,7.0
49.957,14.09.2024 00:01:34,303.5,7.0
49.958,14.09.2024 00:01:35,288.0,7.0
49.959,14.09.2024 00:01:36,273.3,7.0
49.961,14.09.2024 00:01:37,259.3,7.0
49.962,14.09.2024 00:01:38,245.4,7.0
49.96,14.09.2024 00:01:39,230.9,7.0
49.959,14.09.2024 00:01:40,216.2,7.0
49.958,14.09.2024 00:01:41,201.3,7.0
49.958,14.09.2024 00:01:42,186.0,7.0
49.956,14.09.2024 00:01:43,170.5,7.0
49.952,14.09.2024 00:01:44,153.2,7.0
49.95,14.09.2024 00:01:45,135.2,7.0
49.949,14.09.2024 00:01:46,116.9,7.0
49.949,14.09.2024 00:01:47,98.4,7.0
49.948,14.09.2024 00:01:48,79.7,7.0
49.949,14.09.2024 00:01:49,61.3,7.0
49.952,14.09.2024 00:01:50,43.8,7.0
49.954,14.09.2024 00:01:51,27.1,7.0
49.955,14.09.2024 00:01:52,10.9,7.0
49.957,14.09.2024 00:01:53,355.3,7.0
49.958,14.09.2024 00:01:54,340.3,7.0
49.96,14.09.2024 00:01:55,325.5,7.0
49.96,14.09.2024 00:01:56,311.0,7.0
49.959,14.09.2024 00:01:57,296.2,7.0
49.958,14.09.2024 00:01:58,281.1,7.0
49.957,14.09.2024 00:01:59,265.6,7.0
49.956,14.09.2024 00:02:00,249.7,7.0
49.953,14.09.2024 00:02:01,232.6,7.0
49.953,14.09.2024 00:02:02,215.6,7.0
49.954,14.09.2024 00:02:03,199.5,7.0
49.955,14.09.2024 00:02:04,183.7,7.0
49.955,14.09.2024 00:02:05,167.4,7.0
49.953,14.09.2024 00:02:06,150.5,7.0
49.953,14.09.2024 00:02:07,133.8,7.0
49.954,14.09.2024 00:02:08,117.1,7.0
49.955,14.09.2024 00:02:09,100.8,7.0
49.954,14.09.2024 00:02:10,84.3,7.0
49.955,14.09.2024 00:02:11,68.0,7.0
49.955,14.09.2024 00:02:12,51.8,7.0
49.957,14.09.2024 00:02:13,36.1,7.0
49.959,14.09.2024 00:02:14,21.5,7.0
49.964,14.09.2024 00:02:15,8.5,7.0
49.965,14.09.2024 00:02:16,355.6,7.0
49.966,14.09.2024 00:02:17,343.3,7.0
49.967,14.09.2024 00:02:18,331.4,7.0
49.967,14.09.2024 00:02:19,319.4,7.0
49.966,14.09.2024 00:02:20,307.2,7.0
49.967,14.09.2024 00:02:21,295.3,7.0
49.966,14.09.2024 00:02:22,283.8,7.0
49.964,14.09.2024 00:02:23,269.9,7.0
49.962,14.09.2024 00:02:24,256.0,7.0
49.96,14.09.2024 00:02:25,241.7,7.0
49.96,14.09.2024 00:02:26,227.3,7.0
49.958,14.09.2024 00:02:27,212.2,7.0
49.958,14.09.2024 00:02:28,197.0,7.0
49.958,14.09.2024 00:02:29,182.3,7.0
49.961,14.09.2024 00:02:30,168.3,7.0
49.962,14.09.2024 00:02:31,154.7,7.0
49.962,14.09.2024 00:02:32,140.9,7.0
49.964,14.09.2024 00:02:33,127.9,7.0
49.965,14.09.2024 00:02:34,115.2,7.0
49.966,14.09.2024 00:02:35,103.2,7.0
49.966,14.09.2024 00:02:36,90.8,7.0
49.964,14.09.2024 00:02:37,77.7,7.0
49.961,14.09.2024 00:02:38,64.0,7.0
49.961,14.09.2024 00:02:39,49.9,7.0
49.959,14.09.2024 00:02:40,35.2,7.0
49.958,14.09.2024 00:02:41,20.7,7.0
49.958,14.09.2024 00:02:42,5.2,7.0
49.957,14.09.2024 00:02:43,349.7,7.0
49.959,14.09.2024 00:02:44,335.1,7.0
49.959,14.09.2024 00:02:45,320.4,7.0
49.959,14.09.2024 00:02:46,305.6,7.0
49.958,14.09.2024 00:02:47,290.4,7.0
49.957,14.09.2024 00:02:48,274.8,7.0
49.957,14.09.2024 00:02:49,259.2,7.0
49.956,14.09.2024 00:02:50,243.3,7.0
49.956,14.09.2024 00:02:51,227.5,7.0
49.955,14.09.2024 00:02:52,211.4,7.0
49.952,14.09.2024 00:02:53,194.1,7.0
49.951,14.09.2024 00:02:54,176.8,7.0
49.95,14.09.2024 00:02:55,158.9,7.0
49.949,14.09.2024 00:02:56,140.6,7.0
49.951,14.09.2024 00:02:57,122.8,7.0
49.955,14.09.2024 00:02:58,106.6,7.0
49.959,14.09.2024 00:02:59,92.1,7.0
49.962,14.09.2024 00:03:00,77.9,7.0
49.962,14.09.2024 00:03:01,64.0,7.0
49.962,14.09.2024 00:03:02,50.6,7.0
49.962,14.09.2024 00:03:03,36.9,7.0
49.963,14.09.2024 00:03:04,23.4,7.0
49.963,14.09.2024 00:03:05,10.1,7.0
49.962,14.09.2024 00:03:06,356.7,7.0
49.961,14.09.2024 00:03:07,342.5,7.0
49.96,14.09.2024 00:03:08,329.0,7.0
49.959,14.09.2024 00:03:09,313.3,7.0
49.957,14.09.2024 00:03:10,298.0,7.0
49.956,14.09.2024 00:03:11,281.9,7.0
49.954,14.09.2024 00:03:12,265.5,7.0
49.955,14.09.2024 00:03:13,249.3,7.0
49.955,14.09.2024 00:03:14,233.0,7.0
49.955,14.09.2024 00:03:15,216.7,7.0
49.956,14.09.2024 00:03:16,200.6,7.0
49.956,14.09.2024 00:03:17,185.1,7.0
49.958,14.09.2024 00:03:18,169.9,7.0
49.96,14.09.2024 00:03:19,156.3,7.0
49.963,14.09.2024 00:03:20,142.7,7.0
49.963,14.09.2024 00:03:21,129.3,7.0
49.964,14.09.2024 00:03:22,116.2,7.0
49.965,14.09.2024 00:03:23,103.7,7.0
49.966,14.09.2024 00:03:24,91.4,7.0
49.967,14.09.2024 00:03:25,79.4,7.0
49.967,14.09.2024 00:03:26,67.4,7.0
49.967,14.09.2024 00:03:27,55.6,7.0
49.967,14.09.2024 00:03:28,43.8,7.0
49.966,14.09.2024 00:03:29,31.3,7.0
49.966,14.09.2024 00:03:30,19.1,7.0
49.967,14.09.2024 00:03:31,7.1,7.0
49.967,14.09.2024 00:03:32,355.6,7.0
49.967,14.09.2024 00:03:33,343.6,7.0
49.966,14.09.2024 00:03:34,331.5,7.0
49.967,14.09.2024 00:03:35,319.3,7.0
49.967,14.09.2024 00:03:36,307.6,7.0
49.968,14.09.2024 00:03:37,295.7,7.0
49.969,14.09.2024 00:03:38,284.7,7.0
49.969,14.09.2024 00:03:39,273.6,7.0
49.97,14.09.2024 00:03:40,262.7,7.0
49.97,14.09.2024 00:03:41,251.9,7.0
49.971,14.09.2024 00:03:42,241.7,7.0
49.971,14.09.2024 00:03:43,231.3,7.0
49.97,14.09.2024 00:03:44,220.3,7.0
49.972,14.09.2024 00:03:45,210.0,7.0
49.973,14.09.2024 00:03:46,200.4,7.0
49.974,14.09.2024 00:03:47,190.8,7.0
49.972,14.09.2024 00:03:48,180.9,7.0
49.971,14.09.2024 00:03:49,170.5,7.0
49.971,14.09.2024 00:03:50,160.1,7.0
49.97,14.09.2024 00:03:51,149.1,7.0
49.968,14.09.2024 00:03:52,137.4,7.0
49.968,14.09.2024 00:03:53,125.8,7.0
49.97,14.09.2024 00:03:54,115.1,7.0
49.971,14.09.2024 00:03:55,104.7,7.0
49.971,14.09.2024 00:03:56,94.2,7.0
49.97,14.09.2024 00:03:57,83.8,7.0
49.97,14.09.2024 00:03:58,72.7,7.0
49.972,14.09.2024 00:03:59,62.6,7.0
49.974,14.09.2024 00:04:00,53.3,7.0
49.973,14.09.2024 00:04:01,44.5,7.0
49.973,14.09.2024 00:04:02,34.1,7.0
49.973,14.09.2024 00:04:03,24.5,7.0
49.972,14.09.2024 00:04:04,14.3,7.0
49.97,14.09.2024 00:04:05,3.6,7.0
49.969,14.09.2024 00:04:06,352.6,7.0
49.97,14.09.2024 00:04:07,341.6,7.0
49.97,14.09.2024 00:04:08,330.9,7.0
49.969,14.09.2024 00:04:09,320.0,7.0
49.97,14.09.2024 00:04:10,309.3,7.0
49.972,14.09.2024 00:04:11,300.0,7.0
49.974,14.09.2024 00:04:12,289.7,7.0
49.975,14.09.2024 00:04:13,280.7,7.0
49.974,14.09.2024 00:04:14,271.2,7.0
49.975,14.09.2024 00:04:15,262.2,7.0
49.975,14.09.2024 00:04:16,253.1,7.0
49.974,14.09.2024 00:04:17,243.8,7.0
49.972,14.09.2024 00:04:18,233.9,7.0
49.971,14.09.2024 00:04:19,223.3,7.0
49.969,14.09.2024 00:04:20,212.2,7.0
49.968,14.09.2024 00:04:21,200.5,7.0
49.968,14.09.2024 00:04:22,188.9,7.0
49.966,14.09.2024 00:04:23,177.0,7.0
49.966,14.09.2024 00:04:24,164.9,7.0
49.967,14.09.2024 00:04:25,153.0,7.0
49.966,14.09.2024 00:04:26,140.8,7.0
49.965,14.09.2024 00:04:27,128.2,7.0
49.966,14.09.2024 00:04:28,115.7,7.0
49.967,14.09.2024 00:04:29,104.0,7.0
49.968,14.09.2024 00:04:30,92.3,7.0
49.967,14.09.2024 00:04:31,80.5,7.0
49.967,14.09.2024 00:04:32,68.6,7.0
49.968,14.09.2024 00:04:33,57.0,7.0
49.968,14.09.2024 00:04:34,45.3,7.0
49.966,14.09.2024 00:04:35,33.6,7.0
49.964,14.09.2024 00:04:36,20.3,7.0
49.963,14.09.2024 00:04:37,7.0,7.0
49.964,14.09.2024 00:04:38,354.3,7.0
49.966,14.09.2024 00:04:39,342.3,7.0
49.97,14.09.2024 00:04:40,331.4,7.0
49.972,14.09.2024 00:04:41,321.3,7.0
49.975,14.09.2024 00:04:42,312.4,7.0
49.976,14.09.2024 00:04:43,303.7,7.0
49.978,14.09.2024 00:04:44,295.7,7.0
49.979,14.09.2024 00:04:45,288.7,7.0
49.977,14.09.2024 00:04:46,279.8,7.0
49.976,14.09.2024 00:04:47,271.2,7.0
49.977,14.09.2024 00:04:48,262.8,7.0
49.976,14.09.2024 00:04:49,254.3,7.0
49.975,14.09.2024 00:04:50,245.3,7.0
49.975,14.09.2024 00:04:51,236.3,7.0
49.977,14.09.2024 00:04:52,228.1,7.0
49.977,14.09.2024 00:04:53,219.6,7.0
49.977,14.09.2024 00:04:54,211.1,7.0
49.975,14.09.2024 00:04:55,202.0,7.0
49.974,14.09.2024 00:04:56,192.7,7.0
49.975,14.09.2024 00:04:57,183.8,7.0
49.975,14.09.2024 00:04:58,174.6,7.0
49.973,14.09.2024 00:04:59,165.0,7.0
49.973,14.09.2024 00:05:00,155.2,7.0
49.973,14.09.2024 00:05:01,145.3,7.0
49.972,14.09.2024 00:05:02,135.2,7.0
49.969,14.09.2024 00:05:03,124.2,7.0
49.966,14.09.2024 00:05:04,112.0,7.0
49.966,14.09.2024 00:05:05,99.6,7.0
49.966,14.09.2024 00:05:06,87.3,7.0
49.965,14.09.2024 00:05:07,74.6,7.0
49.964,14.09.2024 00:05:08,61.7,7.0
49.963,14.09.2024 00:05:09,48.4,7.0
49.964,14.09.2024 00:05:10,36.6,7.0
49.963,14.09.2024 00:05:11,22.0,7.0
49.962,14.09.2024 00:05:12,8.1,7.0
49.962,14.09.2024 00:05:13,354.9,7.0
49.963,14.09.2024 00:05:14,341.7,7.0
49.965,14.09.2024 00:05:15,329.1,7.0
49.965,14.09.2024 00:05:16,316.5,7.0
49.964,14.09.2024 00:05:17,303.2,7.0
49.962,14.09.2024 00:05:18,289.6,7.0
49.962,14.09.2024 00:05:19,276.2,7.0
49.963,14.09.2024 00:05:20,262.5,7.0
49.963,14.09.2024 00:05:21,249.3,7.0
49.965,14.09.2024 00:05:22,237.0,7.0
49.966,14.09.2024 00:05:23,224.7,7.0
49.966,14.09.2024 00:05:24,212.5,7.0
49.967,14.09.2024 00:05:25,200.5,7.0
49.968,14.09.2024 00:05:26,189.0,7.0
49.971,14.09.2024 00:05:27,178.7,7.0
49.97,14.09.2024 00:05:28,167.8,7.0
49.97,14.09.2024 00:05:29,157.1,7.0
49.971,14.09.2024 00:05:30,146.4,7.0
49.97,14.09.2024 00:05:31,135.5,7.0
49.968,14.09.2024 00:05:32,123.8,7.0
49.966,14.09.2024 00:05:33,111.5,7.0
49.966,14.09.2024 00:05:34,99.2,7.0
49.969,14.09.2024 00:05:35,87.8,7.0
49.969,14.09.2024 00:05:36,76.8,7.0
49.969,14.09.2024 00:05:37,65.7,7.0
49.971,14.09.2024 00:05:38,55.0,7.0
49.974,14.09.2024 00:05:39,45.5,7.0
49.974,14.09.2024 00:05:40,36.5,7.0
49.976,14.09.2024 00:05:41,27.8,7.0
49.979,14.09.2024 00:05:42,20.1,7.0
49.98,14.09.2024 00:05:43,13.0,7.0
49.979,14.09.2024 00:05:44,5.3,7.0
49.978,14.09.2024 00:05:45,358.3,7.0
49.976,14.09.2024 00:05:46,348.4,7.0
49.977,14.09.2024 00:05:47,340.1,7.0
49.978,14.09.2024 00:05:48,332.3,7.0
49.978,14.09.2024 00:05:49,324.3,7.0
49.976,14.09.2024 00:05:50,315.7,7.0
49.976,14.09.2024 00:05:51,307.0,7.0
49.976,14.09.2024 00:05:52,298.8,7.0
49.975,14.09.2024 00:05:53,290.6,7.0
49.976,14.09.2024 00:05:54,281.2,7.0
49.977,14.09.2024 00:05:55,272.8,7.0
49.978,14.09.2024 00:05:56,265.0,7.0
49.979,14.09.2024 00:05:57,257.5,7.0
49.977,14.09.2024 00:05:58,249.4,7.0
49.977,14.09.2024 00:05:59,241.2,7.0
49.977,14.09.2024 00:06:00,232.7,7.0
49.975,14.09.2024 00:06:01,223.6,7.0
49.973,14.09.2024 00:06:02,213.7,7.0
49.972,14.09.2024 00:06:03,203.4,7.0
49.968,14.09.2024 00:06:04,191.9,7.0
49.965,14.09.2024 00:06:05,179.3,7.0
49.964,14.09.2024 00:06:06,166.4,7.0
49.963,14.09.2024 00:06:07,153.0,7.0
49.962,14.09.2024 00:06:08,139.2,7.0
49.96,14.09.2024 00:06:09,124.7,7.0
49.96,14.09.2024 00:06:10,110.2,7.0
49.959,14.09.2024 00:06:11,95.5,7.0
49.959,14.09.2024 00:06:12,80.6,7.0
49.958,14.09.2024 00:06:13,65.3,7.0
49.957,14.09.2024 00:06:14,49.7,7.0
49.955,14.09.2024 00:06:15,33.3,7.0
49.954,14.09.2024 00:06:16,16.7,7.0
49.954,14.09.2024 00:06:17,0.2,7.0
49.955,14.09.2024 00:06:18,344.0,7.0
49.954,14.09.2024 00:06:19,327.4,7.0
49.954,14.09.2024 00:06:20,310.9,7.0
49.957,14.09.2024 00:06:21,295.4,7.0
49.959,14.09.2024 00:06:22,280.7,7.0
49.96,14.09.2024 00:06:23,266.2,7.0
49.961,14.09.2024 00:06:24,252.0,7.0
49.962,14.09.2024 00:06:25,238.3,7.0
49.962,14.09.2024 00:06:26,224.5,7.0
49.962,14.09.2024 00:06:27,210.6,7.0
49.961,14.09.2024 00:06:28,196.9,7.0
49.962,14.09.2024 00:06:29,183.1,7.0
49.961,14.09.2024 00:06:30,169.7,7.0
49.961,14.09.2024 00:06:31,155.8,7.0
49.961,14.09.2024 00:06:32,141.8,7.0
49.963,14.09.2024 00:06:33,128.5,7.0
49.965,14.09.2024 00:06:34,115.6,7.0
49.965,14.09.2024 00:06:35,103.2,7.0
49.966,14.09.2024 00:06:36,91.0,7.0
49.967,14.09.2024 00:06:37,78.9,7.0
49.969,14.09.2024 00:06:38,67.5,7.0
49.969,14.09.2024 00:06:39,56.5,7.0
49.97,14.09.2024 00:06:40,45.6,7.0
49.971,14.09.2024 00:06:41,35.1,7.0
49.972,14.09.2024 00:06:42,25.2,7.0
49.972,14.09.2024 00:06:43,15.7,7.0
49.97,14.09.2024 00:06:44,4.1,7.0
49.969,14.09.2024 00:06:45,353.0,7.0
49.969,14.09.2024 00:06:46,341.9,7.0
49.97,14.09.2024 00:06:47,331.0,7.0
49.968,14.09.2024 00:06:48,319.2,7.0
49.969,14.09.2024 00:06:49,308.0,7.0
49.974,14.09.2024 00:06:50,298.4,7.0
49.977,14.09.2024 00:06:51,290.0,7.0
49.977,14.09.2024 00:06:52,281.6,7.0
49.978,14.09.2024 00:06:53,273.6,7.0
49.978,14.09.2024 00:06:54,265.9,7.0
49.979,14.09.2024 00:06:55,259.7,7.0
49.98,14.09.2024 00:06:56,251.2,7.0
49.979,14.09.2024 00:06:57,245.0,7.0
49.978,14.09.2024 00:06:58,235.7,7.0
49.977,14.09.2024 00:06:59,227.4,7.0
49.976,14.09.2024 00:07:00,218.7,7.0
49.974,14.09.2024 00:07:01,209.5,7.0
49.972,14.09.2024 00:07:02,199.4,7.0
49.972,14.09.2024 00:07:03,189.4,7.0
49.974,14.09.2024 00:07:04,180.2,7.0
49.975,14.09.2024 00:07:05,171.0,7.0
49.973,14.09.2024 00:07:06,162.4,7.0
49.974,14.09.2024 00:07:07,151.7,7.0
49.975,14.09.2024 00:07:08,142.7,7.0
49.977,14.09.2024 00:07:09,135.2,7.0
49.978,14.09.2024 00:07:10,127.2,7.0
49.977,14.09.2024 00:07:11,119.0,7.0
49.975,14.09.2024 00:07:12,109.9,7.0
49.974,14.09.2024 00:07:13,100.4,7.0
49.975,14.09.2024 00:07:14,91.3,7.0
49.973,14.09.2024 00:07:15,81.7,7.0
49.972,14.09.2024 00:07:16,71.7,7.0
49.972,14.09.2024 00:07:17,61.6,7.0
49.975,14.09.2024 00:07:18,52.7,7.0
49.977,14.09.2024 00:07:19,44.5,7.0
49.976,14.09.2024 00:07:20,35.9,7.0
49.978,14.09.2024 00:07:21,28.5,7.0
49.98,14.09.2024 00:07:22,20.7,7.0
49.982,14.09.2024 00:07:23,14.3,7.0
49.985,14.09.2024 00:07:24,9.6,7.0
49.987,14.09.2024 00:07:25,4.3,7.0
49.988,14.09.2024 00:07:26,0.5,7.0
49.988,14.09.2024 00:07:27,355.8,7.0
49.988,14.09.2024 00:07:28,351.5,7.0
49.988,14.09.2024 00:07:29,347.1,7.0
49.987,14.09.2024 00:07:30,342.4,7.0
49.988,14.09.2024 00:07:31,338.1,7.0
49.99,14.09.2024 00:07:32,334.3,7.0
49.99,14.09.2024 00:07:33,331.9,7.0
49.991,14.09.2024 00:07:34,327.6,7.0
49.991,14.09.2024 00:07:35,324.4,7.0
49.99,14.09.2024 00:07:36,320.6,7.0
49.989,14.09.2024 00:07:37,316.8,7.0
49.989,14.09.2024 00:07:38,313.9,7.0
49.99,14.09.2024 00:07:39,309.0,7.0
49.988,14.09.2024 00:07:40,304.5,7.0
49.986,14.09.2024 00:07:41,300.5,7.0
49.987,14.09.2024 00:07:42,294.8,7.0
49.988,14.09.2024 00:07:43,290.4,7.0
49.987,14.09.2024 00:07:44,285.8,7.0
49.987,14.09.2024 00:07:45,281.0,7.0
49.988,14.09.2024 00:07:46,276.5,7.0
49.989,14.09.2024 00:07:47,272.4,7.0
49.989,14.09.2024 00:07:48,268.9,7.0
49.99,14.09.2024 00:07:49,265.3,7.0
49.993,14.09.2024 00:07:50,262.8,7.0
49.998,14.09.2024 00:07:51,262.1,7.0
49.999,14.09.2024 00:07:52,262.5,7.0
49.999,14.09.2024 00:07:53,261.5,7.0
49.998,14.09.2024 00:07:54,260.8,7.0
49.996,14.09.2024 00:07:55,259.3,7.0
49.993,14.09.2024 00:07:56,256.9,7.0
49.993,14.09.2024 00:07:57,254.3,7.0
49.993,14.09.2024 00:07:58,252.3,7.0
49.992,14.09.2024 00:07:59,248.7,7.0
49.991,14.09.2024 00:08:00,246.1,7.0
49.991,14.09.2024 00:08:01,243.0,7.0
49.994,14.09.2024 00:08:02,240.0,7.0
49.995,14.09.2024 00:08:03,238.1,7.0
49.994,14.09.2024 00:08:04,236.0,7.0
49.994,14.09.2024 00:08:05,233.7,7.0
49.996,14.09.2024 00:08:06,232.1,7.0
49.996,14.09.2024 00:08:07,230.8,7.0
49.997,14.09.2024 00:08:08,229.6,7.0
49.997,14.09.2024 00:08:09,228.2,7.0
49.994,14.09.2024 00:08:10,226.2,7.0
49.993,14.09.2024 00:08:11,223.6,7.0
49.991,14.09.2024 00:08:12,220.2,7.0
49.99,14.09.2024 00:08:13,216.7,7.0
49.992,14.09.2024 00:08:14,214.0,7.0
49.994,14.09.2024 00:08:15,211.8,7.0
49.993,14.09.2024 00:08:16,209.5,7.0
49.991,14.09.2024 00:08:17,206.3,7.0
49.99,14.09.2024 00:08:18,203.6,7.0
49.99,14.09.2024 00:08:19,198.9,7.0
49.99,14.09.2024 00:08:20,196.6,7.0
49.989,14.09.2024 00:08:21,192.6,7.0
49.987,14.09.2024 00:08:22,186.9,7.0
49.986,14.09.2024 00:08:23,181.9,7.0
49.984,14.09.2024 00:08:24,176.1,7.0
49.984,14.09.2024 00:08:25,170.2,7.0
49.984,14.09.2024 00:08:26,164.3,7.0
49.984,14.09.2024 00:08:27,159.4,7.0
49.984,14.09.2024 00:08:28,153.3,7.0
49.984,14.09.2024 00:08:29,147.7,7.0
49.985,14.09.2024 00:08:30,142.6,7.0
49.982,14.09.2024 00:08:31,135.8,7.0
49.983,14.09.2024 00:08:32,129.6,7.0
49.985,14.09.2024 00:08:33,124.2,7.0
49.986,14.09.2024 00:08:34,119.1,7.0
49.987,14.09.2024 00:08:35,114.4,7.0
49.986,14.09.2024 00:08:36,109.4,7.0
49.984,14.09.2024 00:08:37,104.2,7.0
49.985,14.09.2024 00:08:38,98.4,7.0
49.987,14.09.2024 00:08:39,93.6,7.0
49.989,14.09.2024 00:08:40,89.5,7.0
49.989,14.09.2024 00:08:41,85.6,7.0
49.988,14.09.2024 00:08:42,82.1,7.0
49.986,14.09.2024 00:08:43,76.3,7.0
49.986,14.09.2024 00:08:44,71.2,7.0
49.986,14.09.2024 00:08:45,66.0,7.0
49.987,14.09.2024 00:08:46,61.3,7.0
49.987,14.09.2024 00:08:47,57.7,7.0
49.988,14.09.2024 00:08:48,52.4,7.0
49.988,14.09.2024 00:08:49,48.0,7.0
49.987,14.09.2024 00:08:50,43.4,7.0
49.986,14.09.2024 00:08:51,38.7,7.0
49.986,14.09.2024 00:08:52,33.3,7.0
49.983,14.09.2024 00:08:53,27.3,7.0
49.981,14.09.2024 00:08:54,20.5,7.0
49.98,14.09.2024 00:08:55,14.2,7.0
49.98,14.09.2024 00:08:56,5.6,7.0
49.98,14.09.2024 00:08:57,358.5,7.0
49.982,14.09.2024 00:08:58,352.2,7.0
49.986,14.09.2024 00:08:59,348.2,7.0
49.99,14.09.2024 00:09:00,343.5,7.0
49.993,14.09.2024 00:09:01,340.7,7.0
49.995,14.09.2024 00:09:02,339.8,7.0
49.996,14.09.2024 00:09:03,337.5,7.0
49.998,14.09.2024 00:09:04,337.7,7.0
50.0,14.09.2024 00:09:05,337.3,7.0
50.002,14.09.2024 00:09:06,337.8,7.0
50.002,14.09.2024 00:09:07,338.4,7.0
50.001,14.09.2024 00:09:08,338.9,7.0
50.001,14.09.2024 00:09:09,339.9,7.0
50.003,14.09.2024 00:09:10,340.2,7.0
50.002,14.09.2024 00:09:11,340.9,7.0
50.001,14.09.2024 00:09:12,341.4,7.0
50.0,14.09.2024 00:09:13,341.0,7.0
50.002,14.09.2024 00:09:14,341.7,7.0
50.004,14.09.2024 00:09:15,343.5,7.0
50.004,14.09.2024 00:09:16,345.0,7.0
50.005,14.09.2024 00:09:17,346.3,7.0
50.004,14.09.2024 00:09:18,347.8,7.0
