frequency,time,phase,d
49.961,17.09.2024 00:01:48,139.3,7.0
49.964,17.09.2024 00:01:49,126.4,7.0
49.966,17.09.2024 00:01:50,114.0,7.0
49.966,17.09.2024 00:01:51,101.6,7.0
49.965,17.09.2024 00:01:52,88.7,7.0
49.964,17.09.2024 00:01:53,77.0,7.0
49.964,17.09.2024 00:01:54,64.4,7.0
49.965,17.09.2024 00:01:55,51.8,7.0
49.965,17.09.2024 00:01:56,39.2,7.0
49.966,17.09.2024 00:01:57,26.8,7.0
49.966,17.09.2024 00:01:58,14.5,7.0
49.966,17.09.2024 00:01:59,2.1,7.0
49.966,17.09.2024 00:02:00,349.7,7.0
49.964,17.09.2024 00:02:01,336.7,7.0
49.964,17.09.2024 00:02:02,322.0,7.0
49.964,17.09.2024 00:02:03,309.1,7.0
49.966,17.09.2024 00:02:04,296.7,7.0
49.968,17.09.2024 00:02:05,287.1,7.0
49.968,17.09.2024 00:02:06,275.4,7.0
49.97,17.09.2024 00:02:07,264.5,7.0
49.972,17.09.2024 00:02:08,254.5,7.0
49.972,17.09.2024 00:02:09,244.4,7.0
49.97,17.09.2024 00:02:10,233.5,7.0
49.969,17.09.2024 00:02:11,222.5,7.0
49.967,17.09.2024 00:02:12,210.8,7.0
49.967,17.09.2024 00:02:13,198.7,7.0
49.966,17.09.2024 00:02:14,186.2,7.0
49.965,17.09.2024 00:02:15,172.0,7.0
49.965,17.09.2024 00:02:16,159.2,7.0
49.965,17.09.2024 00:02:17,146.6,7.0
49.965,17.09.2024 00:02:18,135.6,7.0
49.966,17.09.2024 00:02:19,123.2,7.0
49.967,17.09.2024 00:02:20,111.1,7.0
49.967,17.09.2024 00:02:21,99.1,7.0
49.968,17.09.2024 00:02:22,87.6,7.0
49.969,17.09.2024 00:02:23,76.2,7.0
49.97,17.09.2024 00:02:24,65.5,7.0
49.971,17.09.2024 00:02:25,55.5,7.0
49.969,17.09.2024 00:02:26,44.3,7.0
49.969,17.09.2024 00:02:27,33.3,7.0
49.969,17.09.2024 00:02:28,20.4,7.0
49.97,17.09.2024 00:02:29,9.5,7.0
49.971,17.09.2024 00:02:30,358.9,7.0
49.97,17.09.2024 00:02:31,349.5,7.0
49.97,17.09.2024 00:02:32,338.6,7.0
49.972,17.09.2024 00:02:33,328.6,7.0
49.974,17.09.2024 00:02:34,319.3,7.0
49.975,17.09.2024 00:02:35,310.1,7.0
49.976,17.09.2024 00:02:36,301.5,7.0
49.978,17.09.2024 00:02:37,293.5,7.0
49.978,17.09.2024 00:02:38,285.6,7.0
49.978,17.09.2024 00:02:39,277.8,7.0
49.978,17.09.2024 00:02:40,269.7,7.0
49.977,17.09.2024 00:02:41,259.8,7.0
49.977,17.09.2024 00:02:42,252.7,7.0
49.978,17.09.2024 00:02:43,243.3,7.0
49.978,17.09.2024 00:02:44,236.6,7.0
49.975,17.09.2024 00:02:45,227.7,7.0
49.974,17.09.2024 00:02:46,218.1,7.0
49.974,17.09.2024 00:02:47,208.9,7.0
49.975,17.09.2024 00:02:48,199.9,7.0
49.973,17.09.2024 00:02:49,190.1,7.0
49.972,17.09.2024 00:02:50,180.0,7.0
49.972,17.09.2024 00:02:51,169.8,7.0
49.971,17.09.2024 00:02:52,159.4,7.0
49.971,17.09.2024 00:02:53,148.8,7.0
49.971,17.09.2024 00:02:54,137.0,7.0
49.972,17.09.2024 00:02:55,128.1,7.0
49.972,17.09.2024 00:02:56,116.6,7.0
49.972,17.09.2024 00:02:57,108.0,7.0
49.971,17.09.2024 00:02:58,97.5,7.0
49.971,17.09.2024 00:02:59,87.1,7.0
49.972,17.09.2024 00:03:00,76.8,7.0
49.974,17.09.2024 00:03:01,67.6,7.0
49.975,17.09.2024 00:03:02,58.7,7.0
49.976,17.09.2024 00:03:03,50.1,7.0
49.977,17.09.2024 00:03:04,41.6,7.0
49.977,17.09.2024 00:03:05,33.4,7.0
49.977,17.09.2024 00:03:06,25.3,7.0
49.977,17.09.2024 00:03:07,17.1,7.0
49.976,17.09.2024 00:03:08,7.2,7.0
49.974,17.09.2024 00:03:09,357.7,7.0
49.973,17.09.2024 00:03:10,349.1,7.0
49.973,17.09.2024 00:03:11,339.4,7.0
49.974,17.09.2024 00:03:12,330.1,7.0
49.974,17.09.2024 00:03:13,320.8,7.0
49.974,17.09.2024 00:03:14,311.5,7.0
49.974,17.09.2024 00:03:15,302.1,7.0
49.976,17.09.2024 00:03:16,293.6,7.0
49.978,17.09.2024 00:03:17,285.5,7.0
49.978,17.09.2024 00:03:18,277.5,7.0
49.978,17.09.2024 00:03:19,269.7,7.0
49.978,17.09.2024 00:03:20,260.5,7.0
49.979,17.09.2024 00:03:21,252.9,7.0
49.978,17.09.2024 00:03:22,246.3,7.0
49.978,17.09.2024 00:03:23,238.3,7.0
49.978,17.09.2024 00:03:24,230.5,7.0
49.978,17.09.2024 00:03:25,222.3,7.0
49.977,17.09.2024 00:03:26,214.2,7.0
49.98,17.09.2024 00:03:27,206.8,7.0
49.98,17.09.2024 00:03:28,199.7,7.0
49.983,17.09.2024 00:03:29,193.5,7.0
49.984,17.09.2024 00:03:30,187.7,7.0
49.986,17.09.2024 00:03:31,182.7,7.0
49.986,17.09.2024 00:03:32,177.7,7.0
49.986,17.09.2024 00:03:33,171.3,7.0
49.985,17.09.2024 00:03:34,165.9,7.0
49.984,17.09.2024 00:03:35,161.5,7.0
49.985,17.09.2024 00:03:36,155.8,7.0
49.984,17.09.2024 00:03:37,150.0,7.0
49.983,17.09.2024 00:03:38,143.8,7.0
49.982,17.09.2024 00:03:39,137.4,7.0
49.982,17.09.2024 00:03:40,130.8,7.0
49.983,17.09.2024 00:03:41,124.6,7.0
49.983,17.09.2024 00:03:42,118.6,7.0
49.984,17.09.2024 00:03:43,112.8,7.0
49.984,17.09.2024 00:03:44,107.2,7.0
49.986,17.09.2024 00:03:45,102.6,7.0
49.987,17.09.2024 00:03:46,98.1,7.0
49.987,17.09.2024 00:03:47,91.4,7.0
49.987,17.09.2024 00:03:48,86.7,7.0
49.987,17.09.2024 00:03:49,81.9,7.0
49.988,17.09.2024 00:03:50,79.4,7.0
49.988,17.09.2024 00:03:51,75.1,7.0
49.986,17.09.2024 00:03:52,69.9,7.0
49.983,17.09.2024 00:03:53,64.1,7.0
49.983,17.09.2024 00:03:54,58.3,7.0
49.984,17.09.2024 00:03:55,52.3,7.0
49.985,17.09.2024 00:03:56,46.6,7.0
49.984,17.09.2024 00:03:57,40.9,7.0
49.985,17.09.2024 00:03:58,35.3,7.0
49.986,17.09.2024 00:03:59,30.4,7.0
49.988,17.09.2024 00:04:00,24.8,7.0
49.987,17.09.2024 00:04:01,20.2,7.0
49.986,17.09.2024 00:04:02,15.1,7.0
49.986,17.09.2024 00:04:03,11.3,7.0
49.987,17.09.2024 00:04:04,6.7,7.0
49.987,17.09.2024 00:04:05,2.2,7.0
49.986,17.09.2024 00:04:06,357.0,7.0
49.985,17.09.2024 00:04:07,352.1,7.0
49.984,17.09.2024 00:04:08,346.3,7.0
49.983,17.09.2024 00:04:09,340.0,7.0
49.982,17.09.2024 00:04:10,333.3,7.0
49.979,17.09.2024 00:04:11,325.9,7.0
49.978,17.09.2024 00:04:12,317.8,7.0
49.978,17.09.2024 00:04:13,309.9,7.0
49.978,17.09.2024 00:04:14,300.4,7.0
49.977,17.09.2024 00:04:15,292.2,7.0
49.977,17.09.2024 00:04:16,285.3,7.0
49.976,17.09.2024 00:04:17,276.7,7.0
49.977,17.09.2024 00:04:18,268.5,7.0
49.979,17.09.2024 00:04:19,260.8,7.0
49.979,17.09.2024 00:04:20,252.9,7.0
49.977,17.09.2024 00:04:21,244.6,7.0
49.974,17.09.2024 00:04:22,235.2,7.0
49.972,17.09.2024 00:04:23,224.8,7.0
49.971,17.09.2024 00:04:24,214.3,7.0
49.969,17.09.2024 00:04:25,203.0,7.0
49.969,17.09.2024 00:04:26,191.8,7.0
49.969,17.09.2024 00:04:27,179.0,7.0
49.97,17.09.2024 00:04:28,168.3,7.0
49.971,17.09.2024 00:04:29,159.7,7.0
49.97,17.09.2024 00:04:30,149.0,7.0
49.969,17.09.2024 00:04:31,137.9,7.0
49.97,17.09.2024 00:04:32,127.0,7.0
49.972,17.09.2024 00:04:33,117.0,7.0
49.974,17.09.2024 00:04:34,107.4,7.0
49.972,17.09.2024 00:04:35,97.5,7.0
49.973,17.09.2024 00:04:36,87.7,7.0
49.974,17.09.2024 00:04:37,78.1,7.0
49.976,17.09.2024 00:04:38,69.3,7.0
49.975,17.09.2024 00:04:39,60.7,7.0
49.975,17.09.2024 00:04:40,50.1,7.0
49.974,17.09.2024 00:04:41,40.9,7.0
49.976,17.09.2024 00:04:42,33.3,7.0
49.977,17.09.2024 00:04:43,25.0,7.0
49.976,17.09.2024 00:04:44,16.0,7.0
49.975,17.09.2024 00:04:45,7.2,7.0
49.975,17.09.2024 00:04:46,358.3,7.0
49.978,17.09.2024 00:04:47,350.3,7.0
49.979,17.09.2024 00:04:48,343.2,7.0
49.979,17.09.2024 00:04:49,335.5,7.0
49.978,17.09.2024 00:04:50,327.4,7.0
49.98,17.09.2024 00:04:51,318.5,7.0
49.98,17.09.2024 00:04:52,311.4,7.0
49.982,17.09.2024 00:04:53,304.9,7.0
49.982,17.09.2024 00:04:54,299.8,7.0
49.983,17.09.2024 00:04:55,292.2,7.0
49.985,17.09.2024 00:04:56,288.4,7.0
49.987,17.09.2024 00:04:57,282.1,7.0
49.987,17.09.2024 00:04:58,277.2,7.0
49.985,17.09.2024 00:04:59,273.4,7.0
49.986,17.09.2024 00:05:00,266.8,7.0
49.986,17.09.2024 00:05:01,261.5,7.0
49.985,17.09.2024 00:05:02,256.0,7.0
49.982,17.09.2024 00:05:03,251.1,7.0
49.98,17.09.2024 00:05:04,242.2,7.0
49.978,17.09.2024 00:05:05,234.2,7.0
49.977,17.09.2024 00:05:06,225.9,7.0
49.977,17.09.2024 00:05:07,217.3,7.0
49.976,17.09.2024 00:05:08,208.7,7.0
49.974,17.09.2024 00:05:09,199.3,7.0
49.972,17.09.2024 00:05:10,189.4,7.0
49.972,17.09.2024 00:05:11,179.5,7.0
49.972,17.09.2024 00:05:12,169.6,7.0
49.971,17.09.2024 00:05:13,159.1,7.0
49.969,17.09.2024 00:05:14,149.5,7.0
49.969,17.09.2024 00:05:15,136.6,7.0
49.969,17.09.2024 00:05:16,125.7,7.0
49.971,17.09.2024 00:05:17,115.1,7.0
49.969,17.09.2024 00:05:18,103.9,7.0
49.969,17.09.2024 00:05:19,92.5,7.0
49.968,17.09.2024 00:05:20,81.0,7.0
49.967,17.09.2024 00:05:21,69.2,7.0
49.965,17.09.2024 00:05:22,56.7,7.0
49.965,17.09.2024 00:05:23,44.3,7.0
49.967,17.09.2024 00:05:24,32.8,7.0
49.969,17.09.2024 00:05:25,21.5,7.0
49.97,17.09.2024 00:05:26,10.8,7.0
49.97,17.09.2024 00:05:27,359.8,7.0
49.97,17.09.2024 00:05:28,348.9,7.0
49.97,17.09.2024 00:05:29,338.3,7.0
49.974,17.09.2024 00:05:30,329.0,7.0
49.976,17.09.2024 00:05:31,320.2,7.0
49.977,17.09.2024 00:05:32,311.8,7.0
49.976,17.09.2024 00:05:33,303.0,7.0
49.974,17.09.2024 00:05:34,293.4,7.0
49.974,17.09.2024 00:05:35,284.0,7.0
49.974,17.09.2024 00:05:36,274.6,7.0
49.974,17.09.2024 00:05:37,266.8,7.0
49.975,17.09.2024 00:05:38,257.7,7.0
49.977,17.09.2024 00:05:39,247.8,7.0
49.977,17.09.2024 00:05:40,239.6,7.0
49.977,17.09.2024 00:05:41,231.3,7.0
49.975,17.09.2024 00:05:42,222.2,7.0
49.975,17.09.2024 00:05:43,213.3,7.0
49.976,17.09.2024 00:05:44,205.9,7.0
49.977,17.09.2024 00:05:45,197.6,7.0
49.978,17.09.2024 00:05:46,188.2,7.0
49.977,17.09.2024 00:05:47,180.0,7.0
49.976,17.09.2024 00:05:48,172.7,7.0
49.976,17.09.2024 00:05:49,163.9,7.0
49.977,17.09.2024 00:05:50,154.5,7.0
49.977,17.09.2024 00:05:51,147.8,7.0
49.978,17.09.2024 00:05:52,138.0,7.0
49.978,17.09.2024 00:05:53,130.1,7.0
49.981,17.09.2024 00:05:54,123.1,7.0
49.982,17.09.2024 00:05:55,116.7,7.0
49.982,17.09.2024 00:05:56,110.3,7.0
49.982,17.09.2024 00:05:57,103.6,7.0
49.984,17.09.2024 00:05:58,97.9,7.0
49.987,17.09.2024 00:05:59,93.2,7.0
49.989,17.09.2024 00:06:00,89.1,7.0
49.989,17.09.2024 00:06:01,85.2,7.0
49.988,17.09.2024 00:06:02,80.6,7.0
49.986,17.09.2024 00:06:03,75.9,7.0
49.987,17.09.2024 00:06:04,71.3,7.0
49.987,17.09.2024 00:06:05,66.5,7.0
49.988,17.09.2024 00:06:06,62.0,7.0
49.987,17.09.2024 00:06:07,57.4,7.0
49.989,17.09.2024 00:06:08,53.1,7.0
49.989,17.09.2024 00:06:09,49.4,7.0
49.989,17.09.2024 00:06:10,45.4,7.0
49.987,17.09.2024 00:06:11,42.7,7.0
49.988,17.09.2024 00:06:12,38.4,7.0
49.988,17.09.2024 00:06:13,32.8,7.0
49.988,17.09.2024 00:06:14,28.5,7.0
49.988,17.09.2024 00:06:15,24.4,7.0
49.988,17.09.2024 00:06:16,21.4,7.0
49.987,17.09.2024 00:06:17,15.5,7.0
49.988,17.09.2024 00:06:18,11.1,7.0
49.988,17.09.2024 00:06:19,6.8,7.0
49.99,17.09.2024 00:06:20,2.9,7.0
49.99,17.09.2024 00:06:21,359.2,7.0
49.99,17.09.2024 00:06:22,355.5,7.0
49.991,17.09.2024 00:06:23,352.3,7.0
49.992,17.09.2024 00:06:24,350.7,7.0
49.992,17.09.2024 00:06:25,346.2,7.0
49.99,17.09.2024 00:06:26,342.6,7.0
49.988,17.09.2024 00:06:27,339.7,7.0
49.988,17.09.2024 00:06:28,335.5,7.0
49.987,17.09.2024 00:06:29,329.2,7.0
49.984,17.09.2024 00:06:30,323.4,7.0
49.981,17.09.2024 00:06:31,316.6,7.0
49.98,17.09.2024 00:06:32,309.5,7.0
49.98,17.09.2024 00:06:33,302.2,7.0
49.98,17.09.2024 00:06:34,296.4,7.0
49.98,17.09.2024 00:06:35,287.8,7.0
49.981,17.09.2024 00:06:36,280.8,7.0
49.982,17.09.2024 00:06:37,274.2,7.0
49.981,17.09.2024 00:06:38,267.5,7.0
49.983,17.09.2024 00:06:39,261.4,7.0
49.984,17.09.2024 00:06:40,255.5,7.0
49.986,17.09.2024 00:06:41,250.5,7.0
49.988,17.09.2024 00:06:42,246.3,7.0
49.989,17.09.2024 00:06:43,242.3,7.0
49.987,17.09.2024 00:06:44,237.7,7.0
49.986,17.09.2024 00:06:45,232.5,7.0
49.985,17.09.2024 00:06:46,226.9,7.0
49.985,17.09.2024 00:06:47,221.4,7.0
49.984,17.09.2024 00:06:48,215.5,7.0
49.982,17.09.2024 00:06:49,209.2,7.0
49.982,17.09.2024 00:06:50,204.4,7.0
49.982,17.09.2024 00:06:51,196.0,7.0
49.983,17.09.2024 00:06:52,189.8,7.0
49.984,17.09.2024 00:06:53,184.0,7.0
49.985,17.09.2024 00:06:54,178.3,7.0
49.985,17.09.2024 00:06:55,174.5,7.0
49.985,17.09.2024 00:06:56,167.3,7.0
49.984,17.09.2024 00:06:57,163.4,7.0
49.985,17.09.2024 00:06:58,156.6,7.0
49.985,17.09.2024 00:06:59,151.2,7.0
49.983,17.09.2024 00:07:00,145.1,7.0
49.982,17.09.2024 00:07:01,138.6,7.0
49.981,17.09.2024 00:07:02,131.8,7.0
49.981,17.09.2024 00:07:03,125.1,7.0
49.982,17.09.2024 00:07:04,118.5,7.0
49.982,17.09.2024 00:07:05,112.0,7.0
49.983,17.09.2024 00:07:06,105.7,7.0
49.983,17.09.2024 00:07:07,100.8,7.0
49.984,17.09.2024 00:07:08,94.1,7.0
49.986,17.09.2024 00:07:09,89.8,7.0
49.987,17.09.2024 00:07:10,85.2,7.0
49.987,17.09.2024 00:07:11,79.6,7.0
49.988,17.09.2024 00:07:12,75.1,7.0
49.989,17.09.2024 00:07:13,71.2,7.0
49.989,17.09.2024 00:07:14,67.1,7.0
49.989,17.09.2024 00:07:15,63.1,7.0
49.989,17.09.2024 00:07:16,60.6,7.0
49.987,17.09.2024 00:07:17,54.5,7.0
49.986,17.09.2024 00:07:18,51.1,7.0
49.986,17.09.2024 00:07:19,44.5,7.0
49.986,17.09.2024 00:07:20,39.0,7.0
49.986,17.09.2024 00:07:21,35.4,7.0
49.985,17.09.2024 00:07:22,28.5,7.0
49.985,17.09.2024 00:07:23,23.1,7.0
49.987,17.09.2024 00:07:24,18.2,7.0
49.987,17.09.2024 00:07:25,15.0,7.0
49.988,17.09.2024 00:07:26,10.9,7.0
49.989,17.09.2024 00:07:27,5.6,7.0
49.989,17.09.2024 00:07:28,1.6,7.0
49.989,17.09.2024 00:07:29,357.6,7.0
49.988,17.09.2024 00:07:30,353.2,7.0
49.987,17.09.2024 00:07:31,348.6,7.0
49.986,17.09.2024 00:07:32,345.1,7.0
49.985,17.09.2024 00:07:33,338.3,7.0
49.985,17.09.2024 00:07:34,333.0,7.0
49.986,17.09.2024 00:07:35,330.0,7.0
49.987,17.09.2024 00:07:36,323.4,7.0
49.986,17.09.2024 00:07:37,318.3,7.0
49.986,17.09.2024 00:07:38,314.8,7.0
49.986,17.09.2024 00:07:39,307.9,7.0
49.987,17.09.2024 00:07:40,303.1,7.0
49.988,17.09.2024 00:07:41,298.9,7.0
49.988,17.09.2024 00:07:42,296.2,7.0
49.987,17.09.2024 00:07:43,290.2,7.0
49.986,17.09.2024 00:07:44,285.1,7.0
49.985,17.09.2024 00:07:45,280.7,7.0
49.983,17.09.2024 00:07:46,273.5,7.0
49.983,17.09.2024 00:07:47,267.2,7.0
49.985,17.09.2024 00:07:48,261.6,7.0
49.985,17.09.2024 00:07:49,257.5,7.0
49.986,17.09.2024 00:07:50,251.4,7.0
49.986,17.09.2024 00:07:51,246.3,7.0
49.985,17.09.2024 00:07:52,240.9,7.0
49.986,17.09.2024 00:07:53,235.7,7.0
49.986,17.09.2024 00:07:54,230.8,7.0
49.985,17.09.2024 00:07:55,225.4,7.0
49.986,17.09.2024 00:07:56,220.3,7.0
49.983,17.09.2024 00:07:57,216.0,7.0
49.982,17.09.2024 00:07:58,207.9,7.0
49.982,17.09.2024 00:07:59,201.6,7.0
49.983,17.09.2024 00:08:00,195.5,7.0
49.982,17.09.2024 00:08:01,190.5,7.0
49.982,17.09.2024 00:08:02,182.7,7.0
49.983,17.09.2024 00:08:03,177.8,7.0
49.984,17.09.2024 00:08:04,171.8,7.0
49.984,17.09.2024 00:08:05,164.6,7.0
49.983,17.09.2024 00:08:06,158.4,7.0
49.984,17.09.2024 00:08:07,152.6,7.0
49.984,17.09.2024 00:08:08,146.9,7.0
49.986,17.09.2024 00:08:09,143.2,7.0
49.987,17.09.2024 00:08:10,138.5,7.0
49.987,17.09.2024 00:08:11,132.2,7.0
49.985,17.09.2024 00:08:12,126.8,7.0
49.985,17.09.2024 00:08:13,122.6,7.0
49.986,17.09.2024 00:08:14,116.2,7.0
49.987,17.09.2024 00:08:15,111.5,7.0
49.988,17.09.2024 00:08:16,107.2,7.0
49.987,17.09.2024 00:08:17,102.4,7.0
49.988,17.09.2024 00:08:18,98.1,7.0
49.991,17.09.2024 00:08:19,94.7,7.0
49.992,17.09.2024 00:08:20,91.8,7.0
49.991,17.09.2024 00:08:21,88.6,7.0
49.992,17.09.2024 00:08:22,87.2,7.0
49.994,17.09.2024 00:08:23,83.4,7.0
49.996,17.09.2024 00:08:24,83.7,7.0
49.998,17.09.2024 00:08:25,81.3,7.0
49.999,17.09.2024 00:08:26,82.4,7.0
50.0,17.09.2024 00:08:27,81.0,7.0
50.0,17.09.2024 00:08:28,81.1,7.0
50.001,17.09.2024 00:08:29,81.8,7.0
49.999,17.09.2024 00:08:30,81.8,7.0
49.999,17.09.2024 00:08:31,82.4,7.0
50.001,17.09.2024 00:08:32,81.6,7.0
50.004,17.09.2024 00:08:33,83.0,7.0
50.006,17.09.2024 00:08:34,85.2,7.0
50.007,17.09.2024 00:08:35,87.7,7.0
50.008,17.09.2024 00:08:36,90.4,7.0
50.008,17.09.2024 00:08:37,93.5,7.0
50.008,17.09.2024 00:08:38,96.2,7.0
50.008,17.09.2024 00:08:39,99.3,7.0
50.01,17.09.2024 00:08:40,104.2,7.0
50.011,17.09.2024 00:08:41,108.1,7.0
50.011,17.09.2024 00:08:42,110.5,7.0
50.008,17.09.2024 00:08:43,113.4,7.0
50.007,17.09.2024 00:08:44,115.9,7.0
50.006,17.09.2024 00:08:45,117.8,7.0
50.005,17.09.2024 00:08:46,119.7,7.0
50.008,17.09.2024 00:08:47,122.7,7.0
50.009,17.09.2024 00:08:48,125.8,7.0
50.008,17.09.2024 00:08:49,130.0,7.0
50.008,17.09.2024 00:08:50,131.8,7.0
50.01,17.09.2024 00:08:51,135.2,7.0
50.012,17.09.2024 00:08:52,140.7,7.0
50.014,17.09.2024 00:08:53,144.7,7.0
50.015,17.09.2024 00:08:54,150.1,7.0
50.014,17.09.2024 00:08:55,155.1,7.0
50.013,17.09.2024 00:08:56,160.0,7.0
50.011,17.09.2024 00:08:57,164.1,7.0
50.01,17.09.2024 00:08:58,167.7,7.0
50.009,17.09.2024 00:08:59,172.6,7.0
50.007,17.09.2024 00:09:00,173.4,7.0
50.008,17.09.2024 00:09:01,178.1,7.0
50.008,17.09.2024 00:09:02,180.9,7.0
50.009,17.09.2024 00:09:03,182.3,7.0
50.01,17.09.2024 00:09:04,187.7,7.0
50.012,17.09.2024 00:09:05,190.5,7.0
50.013,17.09.2024 00:09:06,196.4,7.0
50.013,17.09.2024 00:09:07,200.9,7.0
50.012,17.09.2024 00:09:08,204.0,7.0
50.01,17.09.2024 00:09:09,207.5,7.0
50.006,17.09.2024 00:09:10,209.8,7.0
50.005,17.09.2024 00:09:11,211.6,7.0
50.005,17.09.2024 00:09:12,213.4,7.0
50.004,17.09.2024 00:09:13,214.8,7.0
50.004,17.09.2024 00:09:14,216.0,7.0
50.003,17.09.2024 00:09:15,217.5,7.0
50.004,17.09.2024 00:09:16,220.1,7.0
50.006,17.09.2024 00:09:17,222.4,7.0
50.006,17.09.2024 00:09:18,223.4,7.0
