frequency,time,phase,d
49.975,07.09.2024 00:02:24,25.2,7.0
49.974,07.09.2024 00:02:25,15.7,7.0
49.973,07.09.2024 00:02:26,6.1,7.0
49.973,07.09.2024 00:02:27,356.2,7.0
49.972,07.09.2024 00:02:28,346.0,7.0
49.972,07.09.2024 00:02:29,336.0,7.0
49.975,07.09.2024 00:02:30,326.9,7.0
49.977,07.09.2024 00:02:31,318.5,7.0
49.977,07.09.2024 00:02:32,310.1,7.0
49.976,07.09.2024 00:02:33,301.2,7.0
49.976,07.09.2024 00:02:34,292.3,7.0
49.976,07.09.2024 00:02:35,283.8,7.0
49.977,07.09.2024 00:02:36,275.5,7.0
49.977,07.09.2024 00:02:37,267.3,7.0
49.974,07.09.2024 00:02:38,258.1,7.0
49.972,07.09.2024 00:02:39,248.3,7.0
49.97,07.09.2024 00:02:40,237.4,7.0
49.969,07.09.2024 00:02:41,226.2,7.0
49.969,07.09.2024 00:02:42,214.4,7.0
49.967,07.09.2024 00:02:43,202.6,7.0
49.967,07.09.2024 00:02:44,190.8,7.0
49.968,07.09.2024 00:02:45,179.1,7.0
49.969,07.09.2024 00:02:46,167.8,7.0
49.972,07.09.2024 00:02:47,157.7,7.0
49.977,07.09.2024 00:02:48,149.2,7.0
49.979,07.09.2024 00:02:49,141.6,7.0
49.979,07.09.2024 00:02:50,134.1,7.0
49.979,07.09.2024 00:02:51,126.7,7.0
49.981,07.09.2024 00:02:52,119.6,7.0
49.978,07.09.2024 00:02:53,111.8,7.0
49.976,07.09.2024 00:02:54,103.2,7.0
49.973,07.09.2024 00:02:55,93.4,7.0
49.973,07.09.2024 00:02:56,84.2,7.0
49.974,07.09.2024 00:02:57,74.9,7.0
49.975,07.09.2024 00:02:58,66.0,7.0
49.976,07.09.2024 00:02:59,57.3,7.0
49.974,07.09.2024 00:03:00,47.9,7.0
49.972,07.09.2024 00:03:01,37.8,7.0
49.974,07.09.2024 00:03:02,28.1,7.0
49.976,07.09.2024 00:03:03,19.6,7.0
49.978,07.09.2024 00:03:04,11.8,7.0
49.977,07.09.2024 00:03:05,3.6,7.0
49.976,07.09.2024 00:03:06,354.7,7.0
49.974,07.09.2024 00:03:07,345.4,7.0
49.972,07.09.2024 00:03:08,335.3,7.0
49.97,07.09.2024 00:03:09,324.5,7.0
49.966,07.09.2024 00:03:10,312.4,7.0
49.964,07.09.2024 00:03:11,299.5,7.0
49.964,07.09.2024 00:03:12,286.5,7.0
49.964,07.09.2024 00:03:13,274.2,7.0
49.963,07.09.2024 00:03:14,260.8,7.0
49.963,07.09.2024 00:03:15,247.4,7.0
49.963,07.09.2024 00:03:16,234.0,7.0
49.965,07.09.2024 00:03:17,221.4,7.0
49.966,07.09.2024 00:03:18,209.0,7.0
49.965,07.09.2024 00:03:19,196.4,7.0
49.966,07.09.2024 00:03:20,184.0,7.0
49.965,07.09.2024 00:03:21,171.4,7.0
49.963,07.09.2024 00:03:22,158.2,7.0
49.962,07.09.2024 00:03:23,144.5,7.0
49.96,07.09.2024 00:03:24,130.2,7.0
49.959,07.09.2024 00:03:25,115.4,7.0
49.959,07.09.2024 00:03:26,100.5,7.0
49.961,07.09.2024 00:03:27,86.3,7.0
49.962,07.09.2024 00:03:28,72.9,7.0
49.964,07.09.2024 00:03:29,60.1,7.0
49.963,07.09.2024 00:03:30,47.2,7.0
49.964,07.09.2024 00:03:31,34.3,7.0
49.966,07.09.2024 00:03:32,21.8,7.0
49.965,07.09.2024 00:03:33,9.1,7.0
49.966,07.09.2024 00:03:34,356.8,7.0
49.966,07.09.2024 00:03:35,344.4,7.0
49.966,07.09.2024 00:03:36,332.2,7.0
49.963,07.09.2024 00:03:37,318.8,7.0
49.961,07.09.2024 00:03:38,304.5,7.0
49.96,07.09.2024 00:03:39,290.2,7.0
49.961,07.09.2024 00:03:40,276.1,7.0
49.962,07.09.2024 00:03:41,262.3,7.0
49.961,07.09.2024 00:03:42,248.1,7.0
49.963,07.09.2024 00:03:43,234.7,7.0
49.965,07.09.2024 00:03:44,222.0,7.0
49.968,07.09.2024 00:03:45,210.2,7.0
49.969,07.09.2024 00:03:46,199.0,7.0
49.969,07.09.2024 00:03:47,188.3,7.0
49.97,07.09.2024 00:03:48,177.4,7.0
49.969,07.09.2024 00:03:49,166.5,7.0
49.97,07.09.2024 00:03:50,155.3,7.0
49.969,07.09.2024 00:03:51,144.1,7.0
49.967,07.09.2024 00:03:52,132.0,7.0
49.965,07.09.2024 00:03:53,119.4,7.0
49.965,07.09.2024 00:03:54,106.9,7.0
49.963,07.09.2024 00:03:55,93.6,7.0
49.961,07.09.2024 00:03:56,79.4,7.0
49.96,07.09.2024 00:03:57,65.2,7.0
49.959,07.09.2024 00:03:58,50.3,7.0
49.959,07.09.2024 00:03:59,35.6,7.0
49.961,07.09.2024 00:04:00,21.5,7.0
49.96,07.09.2024 00:04:01,7.1,7.0
49.959,07.09.2024 00:04:02,352.2,7.0
49.959,07.09.2024 00:04:03,337.5,7.0
49.958,07.09.2024 00:04:04,323.0,7.0
49.957,07.09.2024 00:04:05,307.6,7.0
49.955,07.09.2024 00:04:06,291.5,7.0
49.955,07.09.2024 00:04:07,275.3,7.0
49.956,07.09.2024 00:04:08,259.5,7.0
49.957,07.09.2024 00:04:09,244.0,7.0
49.959,07.09.2024 00:04:10,229.0,7.0
49.961,07.09.2024 00:04:11,215.1,7.0
49.964,07.09.2024 00:04:12,202.2,7.0
49.966,07.09.2024 00:04:13,189.9,7.0
49.967,07.09.2024 00:04:14,178.0,7.0
49.968,07.09.2024 00:04:15,166.4,7.0
49.968,07.09.2024 00:04:16,154.6,7.0
49.969,07.09.2024 00:04:17,143.4,7.0
49.969,07.09.2024 00:04:18,132.2,7.0
49.969,07.09.2024 00:04:19,121.0,7.0
49.967,07.09.2024 00:04:20,109.0,7.0
49.965,07.09.2024 00:04:21,96.8,7.0
49.965,07.09.2024 00:04:22,84.1,7.0
49.967,07.09.2024 00:04:23,72.0,7.0
49.971,07.09.2024 00:04:24,61.6,7.0
49.974,07.09.2024 00:04:25,52.2,7.0
49.975,07.09.2024 00:04:26,43.3,7.0
49.976,07.09.2024 00:04:27,34.7,7.0
49.979,07.09.2024 00:04:28,27.0,7.0
49.983,07.09.2024 00:04:29,20.8,7.0
49.985,07.09.2024 00:04:30,15.4,7.0
49.985,07.09.2024 00:04:31,10.0,7.0
49.984,07.09.2024 00:04:32,4.5,7.0
49.984,07.09.2024 00:04:33,358.7,7.0
49.983,07.09.2024 00:04:34,352.8,7.0
49.983,07.09.2024 00:04:35,346.6,7.0
49.981,07.09.2024 00:04:36,339.8,7.0
49.979,07.09.2024 00:04:37,332.2,7.0
49.981,07.09.2024 00:04:38,324.9,7.0
49.983,07.09.2024 00:04:39,318.9,7.0
49.985,07.09.2024 00:04:40,313.3,7.0
49.986,07.09.2024 00:04:41,308.5,7.0
49.988,07.09.2024 00:04:42,303.9,7.0
49.987,07.09.2024 00:04:43,299.0,7.0
49.984,07.09.2024 00:04:44,293.4,7.0
49.984,07.09.2024 00:04:45,287.7,7.0
49.985,07.09.2024 00:04:46,282.0,7.0
49.983,07.09.2024 00:04:47,276.0,7.0
49.979,07.09.2024 00:04:48,268.6,7.0
49.976,07.09.2024 00:04:49,259.7,7.0
49.975,07.09.2024 00:04:50,250.6,7.0
49.976,07.09.2024 00:04:51,241.7,7.0
49.975,07.09.2024 00:04:52,232.8,7.0
49.976,07.09.2024 00:04:53,224.0,7.0
49.977,07.09.2024 00:04:54,215.6,7.0
49.978,07.09.2024 00:04:55,207.8,7.0
49.98,07.09.2024 00:04:56,200.5,7.0
49.98,07.09.2024 00:04:57,193.5,7.0
49.982,07.09.2024 00:04:58,187.1,7.0
49.984,07.09.2024 00:04:59,181.2,7.0
49.985,07.09.2024 00:05:00,175.9,7.0
49.984,07.09.2024 00:05:01,170.0,7.0
49.98,07.09.2024 00:05:02,162.7,7.0
49.977,07.09.2024 00:05:03,154.5,7.0
49.977,07.09.2024 00:05:04,146.1,7.0
49.979,07.09.2024 00:05:05,138.5,7.0
49.978,07.09.2024 00:05:06,130.6,7.0
49.976,07.09.2024 00:05:07,121.8,7.0
49.975,07.09.2024 00:05:08,112.9,7.0
49.978,07.09.2024 00:05:09,105.1,7.0
49.982,07.09.2024 00:05:10,98.5,7.0
49.983,07.09.2024 00:05:11,92.2,7.0
49.983,07.09.2024 00:05:12,86.5,7.0
49.984,07.09.2024 00:05:13,80.6,7.0
49.988,07.09.2024 00:05:14,76.3,7.0
49.991,07.09.2024 00:05:15,72.9,7.0
49.99,07.09.2024 00:05:16,69.3,7.0
49.989,07.09.2024 00:05:17,65.3,7.0
49.988,07.09.2024 00:05:18,61.0,7.0
49.989,07.09.2024 00:05:19,56.9,7.0
49.988,07.09.2024 00:05:20,52.8,7.0
49.986,07.09.2024 00:05:21,47.7,7.0
49.985,07.09.2024 00:05:22,42.4,7.0
49.985,07.09.2024 00:05:23,36.8,7.0
49.984,07.09.2024 00:05:24,31.1,7.0
49.984,07.09.2024 00:05:25,25.4,7.0
49.985,07.09.2024 00:05:26,19.8,7.0
49.983,07.09.2024 00:05:27,13.9,7.0
49.982,07.09.2024 00:05:28,7.5,7.0
49.981,07.09.2024 00:05:29,0.6,7.0
49.979,07.09.2024 00:05:30,353.0,7.0
49.977,07.09.2024 00:05:31,344.9,7.0
49.975,07.09.2024 00:05:32,335.8,7.0
49.975,07.09.2024 00:05:33,326.6,7.0
49.975,07.09.2024 00:05:34,317.5,7.0
49.975,07.09.2024 00:05:35,308.3,7.0
49.976,07.09.2024 00:05:36,299.7,7.0
49.978,07.09.2024 00:05:37,291.8,7.0
49.982,07.09.2024 00:05:38,285.2,7.0
49.984,07.09.2024 00:05:39,279.2,7.0
49.984,07.09.2024 00:05:40,273.4,7.0
49.984,07.09.2024 00:05:41,267.7,7.0
49.984,07.09.2024 00:05:42,262.0,7.0
49.984,07.09.2024 00:05:43,256.5,7.0
49.983,07.09.2024 00:05:44,250.2,7.0
49.979,07.09.2024 00:05:45,242.5,7.0
49.977,07.09.2024 00:05:46,234.0,7.0
49.976,07.09.2024 00:05:47,225.3,7.0
49.975,07.09.2024 00:05:48,216.3,7.0
49.972,07.09.2024 00:05:49,206.5,7.0
49.971,07.09.2024 00:05:50,196.1,7.0
49.973,07.09.2024 00:05:51,186.1,7.0
49.974,07.09.2024 00:05:52,176.8,7.0
49.974,07.09.2024 00:05:53,167.5,7.0
49.975,07.09.2024 00:05:54,158.4,7.0
49.977,07.09.2024 00:05:55,150.1,7.0
49.978,07.09.2024 00:05:56,142.3,7.0
49.979,07.09.2024 00:05:57,134.6,7.0
49.978,07.09.2024 00:05:58,126.8,7.0
49.977,07.09.2024 00:05:59,118.6,7.0
49.977,07.09.2024 00:06:00,110.4,7.0
49.978,07.09.2024 00:06:01,102.3,7.0
49.976,07.09.2024 00:06:02,93.6,7.0
49.973,07.09.2024 00:06:03,84.2,7.0
49.971,07.09.2024 00:06:04,73.6,7.0
49.972,07.09.2024 00:06:05,63.8,7.0
49.974,07.09.2024 00:06:06,54.5,7.0
49.975,07.09.2024 00:06:07,45.3,7.0
49.975,07.09.2024 00:06:08,36.1,7.0
49.974,07.09.2024 00:06:09,26.3,7.0
49.975,07.09.2024 00:06:10,17.3,7.0
49.977,07.09.2024 00:06:11,9.2,7.0
49.979,07.09.2024 00:06:12,1.6,7.0
49.98,07.09.2024 00:06:13,354.5,7.0
49.979,07.09.2024 00:06:14,346.9,7.0
49.977,07.09.2024 00:06:15,338.7,7.0
49.977,07.09.2024 00:06:16,330.5,7.0
49.978,07.09.2024 00:06:17,322.4,7.0
49.976,07.09.2024 00:06:18,313.9,7.0
49.975,07.09.2024 00:06:19,304.8,7.0
49.974,07.09.2024 00:06:20,295.4,7.0
49.975,07.09.2024 00:06:21,286.4,7.0
49.976,07.09.2024 00:06:22,277.8,7.0
49.976,07.09.2024 00:06:23,268.8,7.0
49.976,07.09.2024 00:06:24,260.3,7.0
49.976,07.09.2024 00:06:25,251.8,7.0
49.979,07.09.2024 00:06:26,244.1,7.0
49.979,07.09.2024 00:06:27,236.3,7.0
49.978,07.09.2024 00:06:28,228.5,7.0
49.977,07.09.2024 00:06:29,220.0,7.0
49.976,07.09.2024 00:06:30,211.4,7.0
49.976,07.09.2024 00:06:31,202.6,7.0
49.975,07.09.2024 00:06:32,193.3,7.0
49.975,07.09.2024 00:06:33,184.2,7.0
49.975,07.09.2024 00:06:34,175.3,7.0
49.975,07.09.2024 00:06:35,166.3,7.0
49.975,07.09.2024 00:06:36,157.5,7.0
49.976,07.09.2024 00:06:37,148.8,7.0
49.978,07.09.2024 00:06:38,140.8,7.0
49.98,07.09.2024 00:06:39,133.6,7.0
49.982,07.09.2024 00:06:40,127.2,7.0
49.982,07.09.2024 00:06:41,120.8,7.0
49.981,07.09.2024 00:06:42,113.8,7.0
49.979,07.09.2024 00:06:43,106.5,7.0
49.981,07.09.2024 00:06:44,99.5,7.0
49.982,07.09.2024 00:06:45,93.1,7.0
49.982,07.09.2024 00:06:46,86.7,7.0
49.98,07.09.2024 00:06:47,79.2,7.0
49.979,07.09.2024 00:06:48,71.8,7.0
49.98,07.09.2024 00:06:49,64.4,7.0
49.981,07.09.2024 00:06:50,57.5,7.0
49.98,07.09.2024 00:06:51,50.3,7.0
49.982,07.09.2024 00:06:52,43.7,7.0
49.985,07.09.2024 00:06:53,38.5,7.0
49.988,07.09.2024 00:06:54,34.3,7.0
49.989,07.09.2024 00:06:55,30.3,7.0
49.992,07.09.2024 00:06:56,27.3,7.0
49.993,07.09.2024 00:06:57,24.9,7.0
49.993,07.09.2024 00:06:58,22.7,7.0
49.991,07.09.2024 00:06:59,19.5,7.0
49.989,07.09.2024 00:07:00,15.4,7.0
49.988,07.09.2024 00:07:01,11.3,7.0
49.989,07.09.2024 00:07:02,7.5,7.0
49.989,07.09.2024 00:07:03,3.3,7.0
49.987,07.09.2024 00:07:04,358.9,7.0
49.986,07.09.2024 00:07:05,353.9,7.0
49.987,07.09.2024 00:07:06,349.1,7.0
49.989,07.09.2024 00:07:07,345.2,7.0
49.99,07.09.2024 00:07:08,341.6,7.0
49.988,07.09.2024 00:07:09,337.1,7.0
49.984,07.09.2024 00:07:10,331.3,7.0
49.984,07.09.2024 00:07:11,325.7,7.0
49.986,07.09.2024 00:07:12,320.4,7.0
49.988,07.09.2024 00:07:13,316.2,7.0
49.989,07.09.2024 00:07:14,312.2,7.0
49.989,07.09.2024 00:07:15,308.3,7.0
49.991,07.09.2024 00:07:16,304.9,7.0
49.993,07.09.2024 00:07:17,302.5,7.0
49.995,07.09.2024 00:07:18,300.7,7.0
49.994,07.09.2024 00:07:19,298.5,7.0
49.992,07.09.2024 00:07:20,295.6,7.0
49.993,07.09.2024 00:07:21,293.0,7.0
49.995,07.09.2024 00:07:22,291.1,7.0
49.998,07.09.2024 00:07:23,290.5,7.0
50.0,07.09.2024 00:07:24,290.6,7.0
50.001,07.09.2024 00:07:25,290.7,7.0
49.998,07.09.2024 00:07:26,289.9,7.0
49.997,07.09.2024 00:07:27,288.8,7.0
49.997,07.09.2024 00:07:28,287.6,7.0
49.998,07.09.2024 00:07:29,286.8,7.0
49.998,07.09.2024 00:07:30,286.0,7.0
49.995,07.09.2024 00:07:31,284.3,7.0
49.993,07.09.2024 00:07:32,282.1,7.0
49.994,07.09.2024 00:07:33,279.9,7.0
49.995,07.09.2024 00:07:34,277.9,7.0
49.994,07.09.2024 00:07:35,275.6,7.0
49.994,07.09.2024 00:07:36,273.5,7.0
49.995,07.09.2024 00:07:37,271.8,7.0
49.996,07.09.2024 00:07:38,270.0,7.0
49.994,07.09.2024 00:07:39,267.9,7.0
49.991,07.09.2024 00:07:40,264.5,7.0
49.988,07.09.2024 00:07:41,260.3,7.0
49.987,07.09.2024 00:07:42,255.8,7.0
49.986,07.09.2024 00:07:43,250.7,7.0
49.985,07.09.2024 00:07:44,245.1,7.0
49.983,07.09.2024 00:07:45,238.2,7.0
49.981,07.09.2024 00:07:46,231.6,7.0
49.984,07.09.2024 00:07:47,225.8,7.0
49.988,07.09.2024 00:07:48,221.5,7.0
49.99,07.09.2024 00:07:49,218.1,7.0
49.992,07.09.2024 00:07:50,215.1,7.0
49.993,07.09.2024 00:07:51,212.7,7.0
49.995,07.09.2024 00:07:52,210.9,7.0
49.998,07.09.2024 00:07:53,209.9,7.0
49.999,07.09.2024 00:07:54,209.5,7.0
49.998,07.09.2024 00:07:55,208.8,7.0
49.999,07.09.2024 00:07:56,208.6,7.0
50.0,07.09.2024 00:07:57,208.7,7.0
50.001,07.09.2024 00:07:58,208.8,7.0
50.001,07.09.2024 00:07:59,209.1,7.0
50.0,07.09.2024 00:08:00,209.0,7.0
49.999,07.09.2024 00:08:01,208.8,7.0
50.0,07.09.2024 00:08:02,208.7,7.0
50.002,07.09.2024 00:08:03,209.3,7.0
50.001,07.09.2024 00:08:04,209.9,7.0
50.001,07.09.2024 00:08:05,210.2,7.0
50.002,07.09.2024 00:08:06,211.0,7.0
50.006,07.09.2024 00:08:07,213.0,7.0
50.01,07.09.2024 00:08:08,216.6,7.0
50.01,07.09.2024 00:08:09,220.1,7.0
50.009,07.09.2024 00:08:10,223.0,7.0
50.007,07.09.2024 00:08:11,225.5,7.0
50.008,07.09.2024 00:08:12,228.5,7.0
50.011,07.09.2024 00:08:13,232.6,7.0
50.011,07.09.2024 00:08:14,236.6,7.0
50.011,07.09.2024 00:08:15,240.7,7.0
50.013,07.09.2024 00:08:16,245.2,7.0
50.015,07.09.2024 00:08:17,250.7,7.0
50.015,07.09.2024 00:08:18,256.0,7.0
50.013,07.09.2024 00:08:19,260.8,7.0
50.011,07.09.2024 00:08:20,264.9,7.0
50.012,07.09.2024 00:08:21,269.2,7.0
50.012,07.09.2024 00:08:22,273.5,7.0
50.009,07.09.2024 00:08:23,276.9,7.0
50.005,07.09.2024 00:08:24,278.7,7.0
50.004,07.09.2024 00:08:25,280.0,7.0
50.004,07.09.2024 00:08:26,281.4,7.0
50.005,07.09.2024 00:08:27,283.1,7.0
50.005,07.09.2024 00:08:28,284.8,7.0
50.007,07.09.2024 00:08:29,287.4,7.0
50.011,07.09.2024 00:08:30,291.3,7.0
50.013,07.09.2024 00:08:31,296.1,7.0
50.014,07.09.2024 00:08:32,301.1,7.0
50.015,07.09.2024 00:08:33,306.3,7.0
50.018,07.09.2024 00:08:34,312.6,7.0
50.02,07.09.2024 00:08:35,319.9,7.0
50.02,07.09.2024 00:08:36,327.1,7.0
50.02,07.09.2024 00:08:37,334.2,7.0
50.018,07.09.2024 00:08:38,340.7,7.0
50.017,07.09.2024 00:08:39,346.8,7.0
50.016,07.09.2024 00:08:40,352.9,7.0
50.017,07.09.2024 00:08:41,359.1,7.0
50.016,07.09.2024 00:08:42,5.2,7.0
50.015,07.09.2024 00:08:43,10.7,7.0
50.017,07.09.2024 00:08:44,16.7,7.0
50.018,07.09.2024 00:08:45,23.2,7.0
50.019,07.09.2024 00:08:46,30.2,7.0
50.019,07.09.2024 00:08:47,37.0,7.0
50.019,07.09.2024 00:08:48,43.9,7.0
50.019,07.09.2024 00:08:49,50.8,7.0
50.019,07.09.2024 00:08:50,57.6,7.0
50.019,07.09.2024 00:08:51,64.6,7.0
50.016,07.09.2024 00:08:52,70.7,7.0
50.014,07.09.2024 00:08:53,75.5,7.0
50.013,07.09.2024 00:08:54,80.2,7.0
50.015,07.09.2024 00:08:55,85.5,7.0
50.017,07.09.2024 00:08:56,91.6,7.0
50.016,07.09.2024 00:08:57,97.3,7.0
50.014,07.09.2024 00:08:58,102.3,7.0
50.014,07.09.2024 00:08:59,107.4,7.0
50.016,07.09.2024 00:09:00,113.2,7.0
50.018,07.09.2024 00:09:01,119.5,7.0
50.018,07.09.2024 00:09:02,125.7,7.0
50.016,07.09.2024 00:09:03,131.6,7.0
50.014,07.09.2024 00:09:04,136.6,7.0
50.014,07.09.2024 00:09:05,141.5,7.0
50.014,07.09.2024 00:09:06,146.5,7.0
50.012,07.09.2024 00:09:07,150.7,7.0
50.01,07.09.2024 00:09:08,154.4,7.0
50.008,07.09.2024 00:09:09,157.0,7.0
50.008,07.09.2024 00:09:10,160.0,7.0
50.008,07.09.2024 00:09:11,162.7,7.0
50.007,07.09.2024 00:09:12,165.1,7.0
50.005,07.09.2024 00:09:13,167.0,7.0
50.005,07.09.2024 00:09:14,168.7,7.0
50.006,07.09.2024 00:09:15,171.1,7.0
50.01,07.09.2024 00:09:16,174.8,7.0
50.014,07.09.2024 00:09:17,179.7,7.0
50.013,07.09.2024 00:09:18,184.4,7.0
