frequency,time,phase,d
49.96,15.09.2024 00:02:25,185.6,7.0
49.961,15.09.2024 00:02:26,171.6,7.0
49.961,15.09.2024 00:02:27,157.5,7.0
49.962,15.09.2024 00:02:28,142.9,7.0
49.961,15.09.2024 00:02:29,129.7,7.0
49.961,15.09.2024 00:02:30,115.5,7.0
49.961,15.09.2024 00:02:31,101.5,7.0
49.962,15.09.2024 00:02:32,87.7,7.0
49.961,15.09.2024 00:02:33,73.6,7.0
49.959,15.09.2024 00:02:34,57.9,7.0
49.958,15.09.2024 00:02:35,43.8,7.0
49.958,15.09.2024 00:02:36,28.7,7.0
49.961,15.09.2024 00:02:37,14.6,7.0
49.963,15.09.2024 00:02:38,1.1,7.0
49.964,15.09.2024 00:02:39,347.9,7.0
49.963,15.09.2024 00:02:40,335.1,7.0
49.963,15.09.2024 00:02:41,321.8,7.0
49.966,15.09.2024 00:02:42,309.5,7.0
49.967,15.09.2024 00:02:43,297.6,7.0
49.968,15.09.2024 00:02:44,286.0,7.0
49.968,15.09.2024 00:02:45,274.3,7.0
49.967,15.09.2024 00:02:46,261.1,7.0
49.966,15.09.2024 00:02:47,250.4,7.0
49.963,15.09.2024 00:02:48,237.2,7.0
49.961,15.09.2024 00:02:49,223.2,7.0
49.961,15.09.2024 00:02:50,209.0,7.0
49.962,15.09.2024 00:02:51,195.3,7.0
49.967,15.09.2024 00:02:52,183.3,7.0
49.968,15.09.2024 00:02:53,170.4,7.0
49.968,15.09.2024 00:02:54,158.6,7.0
49.968,15.09.2024 00:02:55,148.6,7.0
49.967,15.09.2024 00:02:56,135.1,7.0
49.967,15.09.2024 00:02:57,124.7,7.0
49.967,15.09.2024 00:02:58,112.6,7.0
49.963,15.09.2024 00:02:59,99.3,7.0
49.959,15.09.2024 00:03:00,84.6,7.0
49.956,15.09.2024 00:03:01,68.9,7.0
49.955,15.09.2024 00:03:02,53.1,7.0
49.954,15.09.2024 00:03:03,36.4,7.0
49.951,15.09.2024 00:03:04,17.3,7.0
49.949,15.09.2024 00:03:05,0.1,7.0
49.951,15.09.2024 00:03:06,342.2,7.0
49.953,15.09.2024 00:03:07,325.4,7.0
49.955,15.09.2024 00:03:08,309.2,7.0
49.953,15.09.2024 00:03:09,292.2,7.0
49.953,15.09.2024 00:03:10,275.3,7.0
49.953,15.09.2024 00:03:11,258.4,7.0
49.953,15.09.2024 00:03:12,241.6,7.0
49.953,15.09.2024 00:03:13,225.3,7.0
49.951,15.09.2024 00:03:14,207.7,7.0
49.949,15.09.2024 00:03:15,189.4,7.0
49.947,15.09.2024 00:03:16,170.1,7.0
49.945,15.09.2024 00:03:17,150.2,7.0
49.944,15.09.2024 00:03:18,130.0,7.0
49.944,15.09.2024 00:03:19,109.8,7.0
49.945,15.09.2024 00:03:20,89.7,7.0
49.945,15.09.2024 00:03:21,69.7,7.0
49.945,15.09.2024 00:03:22,50.4,7.0
49.946,15.09.2024 00:03:23,30.8,7.0
49.947,15.09.2024 00:03:24,11.7,7.0
49.949,15.09.2024 00:03:25,353.1,7.0
49.951,15.09.2024 00:03:26,335.5,7.0
49.953,15.09.2024 00:03:27,317.2,7.0
49.953,15.09.2024 00:03:28,300.2,7.0
49.954,15.09.2024 00:03:29,283.6,7.0
49.954,15.09.2024 00:03:30,268.1,7.0
49.955,15.09.2024 00:03:31,252.0,7.0
49.956,15.09.2024 00:03:32,234.8,7.0
49.955,15.09.2024 00:03:33,219.7,7.0
49.954,15.09.2024 00:03:34,203.1,7.0
49.954,15.09.2024 00:03:35,186.5,7.0
49.953,15.09.2024 00:03:36,169.5,7.0
49.952,15.09.2024 00:03:37,152.2,7.0
49.952,15.09.2024 00:03:38,134.7,7.0
49.954,15.09.2024 00:03:39,118.0,7.0
49.953,15.09.2024 00:03:40,101.2,7.0
49.953,15.09.2024 00:03:41,84.4,7.0
49.954,15.09.2024 00:03:42,67.9,7.0
49.954,15.09.2024 00:03:43,51.8,7.0
49.955,15.09.2024 00:03:44,35.6,7.0
49.955,15.09.2024 00:03:45,19.9,7.0
49.955,15.09.2024 00:03:46,3.8,7.0
49.954,15.09.2024 00:03:47,347.3,7.0
49.956,15.09.2024 00:03:48,331.3,7.0
49.96,15.09.2024 00:03:49,316.7,7.0
49.962,15.09.2024 00:03:50,302.8,7.0
49.963,15.09.2024 00:03:51,289.5,7.0
49.965,15.09.2024 00:03:52,276.8,7.0
49.966,15.09.2024 00:03:53,264.6,7.0
49.967,15.09.2024 00:03:54,251.1,7.0
49.966,15.09.2024 00:03:55,240.3,7.0
49.964,15.09.2024 00:03:56,227.4,7.0
49.963,15.09.2024 00:03:57,213.9,7.0
49.961,15.09.2024 00:03:58,199.7,7.0
49.959,15.09.2024 00:03:59,185.2,7.0
49.958,15.09.2024 00:04:00,169.9,7.0
49.957,15.09.2024 00:04:01,154.5,7.0
49.956,15.09.2024 00:04:02,138.6,7.0
49.958,15.09.2024 00:04:03,123.2,7.0
49.958,15.09.2024 00:04:04,108.1,7.0
49.958,15.09.2024 00:04:05,93.0,7.0
49.959,15.09.2024 00:04:06,78.1,7.0
49.96,15.09.2024 00:04:07,64.1,7.0
49.962,15.09.2024 00:04:08,50.3,7.0
49.963,15.09.2024 00:04:09,36.8,7.0
49.963,15.09.2024 00:04:10,23.5,7.0
49.962,15.09.2024 00:04:11,10.0,7.0
49.964,15.09.2024 00:04:12,357.1,7.0
49.966,15.09.2024 00:04:13,344.6,7.0
49.965,15.09.2024 00:04:14,331.9,7.0
49.965,15.09.2024 00:04:15,319.1,7.0
49.965,15.09.2024 00:04:16,306.4,7.0
49.966,15.09.2024 00:04:17,294.8,7.0
49.967,15.09.2024 00:04:18,282.8,7.0
49.966,15.09.2024 00:04:19,270.5,7.0
49.964,15.09.2024 00:04:20,257.5,7.0
49.964,15.09.2024 00:04:21,244.5,7.0
49.966,15.09.2024 00:04:22,232.2,7.0
49.964,15.09.2024 00:04:23,219.1,7.0
49.963,15.09.2024 00:04:24,205.7,7.0
49.962,15.09.2024 00:04:25,192.0,7.0
49.959,15.09.2024 00:04:26,177.3,7.0
49.958,15.09.2024 00:04:27,162.2,7.0
49.957,15.09.2024 00:04:28,146.4,7.0
49.957,15.09.2024 00:04:29,130.9,7.0
49.956,15.09.2024 00:04:30,115.2,7.0
49.955,15.09.2024 00:04:31,98.9,7.0
49.958,15.09.2024 00:04:32,83.8,7.0
49.96,15.09.2024 00:04:33,69.4,7.0
49.963,15.09.2024 00:04:34,56.3,7.0
49.964,15.09.2024 00:04:35,43.5,7.0
49.966,15.09.2024 00:04:36,31.1,7.0
49.967,15.09.2024 00:04:37,19.0,7.0
49.967,15.09.2024 00:04:38,7.0,7.0
49.967,15.09.2024 00:04:39,355.2,7.0
49.967,15.09.2024 00:04:40,343.1,7.0
49.966,15.09.2024 00:04:41,330.0,7.0
49.967,15.09.2024 00:04:42,317.9,7.0
49.967,15.09.2024 00:04:43,306.2,7.0
49.969,15.09.2024 00:04:44,295.7,7.0
49.968,15.09.2024 00:04:45,284.1,7.0
49.967,15.09.2024 00:04:46,272.3,7.0
49.968,15.09.2024 00:04:47,260.9,7.0
49.968,15.09.2024 00:04:48,249.2,7.0
49.968,15.09.2024 00:04:49,237.6,7.0
49.97,15.09.2024 00:04:50,227.3,7.0
49.971,15.09.2024 00:04:51,216.6,7.0
49.968,15.09.2024 00:04:52,205.3,7.0
49.966,15.09.2024 00:04:53,193.2,7.0
49.966,15.09.2024 00:04:54,180.9,7.0
49.964,15.09.2024 00:04:55,168.1,7.0
49.963,15.09.2024 00:04:56,154.8,7.0
49.962,15.09.2024 00:04:57,141.2,7.0
49.962,15.09.2024 00:04:58,127.4,7.0
49.96,15.09.2024 00:04:59,112.8,7.0
49.96,15.09.2024 00:05:00,98.2,7.0
49.962,15.09.2024 00:05:01,84.7,7.0
49.966,15.09.2024 00:05:02,72.2,7.0
49.968,15.09.2024 00:05:03,61.0,7.0
49.97,15.09.2024 00:05:04,50.1,7.0
49.972,15.09.2024 00:05:05,39.9,7.0
49.976,15.09.2024 00:05:06,31.3,7.0
49.978,15.09.2024 00:05:07,23.1,7.0
49.979,15.09.2024 00:05:08,15.4,7.0
49.979,15.09.2024 00:05:09,7.8,7.0
49.979,15.09.2024 00:05:10,0.3,7.0
49.979,15.09.2024 00:05:11,352.5,7.0
49.979,15.09.2024 00:05:12,345.0,7.0
49.977,15.09.2024 00:05:13,336.6,7.0
49.977,15.09.2024 00:05:14,328.5,7.0
49.979,15.09.2024 00:05:15,321.0,7.0
49.982,15.09.2024 00:05:16,314.4,7.0
49.983,15.09.2024 00:05:17,308.1,7.0
49.983,15.09.2024 00:05:18,301.9,7.0
49.984,15.09.2024 00:05:19,296.0,7.0
49.985,15.09.2024 00:05:20,290.2,7.0
49.984,15.09.2024 00:05:21,284.3,7.0
49.981,15.09.2024 00:05:22,276.4,7.0
49.98,15.09.2024 00:05:23,270.6,7.0
49.979,15.09.2024 00:05:24,263.0,7.0
49.979,15.09.2024 00:05:25,255.3,7.0
49.98,15.09.2024 00:05:26,247.9,7.0
49.979,15.09.2024 00:05:27,240.3,7.0
49.98,15.09.2024 00:05:28,231.9,7.0
49.982,15.09.2024 00:05:29,226.7,7.0
49.987,15.09.2024 00:05:30,221.8,7.0
49.987,15.09.2024 00:05:31,217.0,7.0
49.987,15.09.2024 00:05:32,212.5,7.0
49.988,15.09.2024 00:05:33,208.1,7.0
49.989,15.09.2024 00:05:34,204.0,7.0
49.989,15.09.2024 00:05:35,198.7,7.0
49.988,15.09.2024 00:05:36,195.7,7.0
49.988,15.09.2024 00:05:37,191.2,7.0
49.987,15.09.2024 00:05:38,186.6,7.0
49.986,15.09.2024 00:05:39,181.6,7.0
49.985,15.09.2024 00:05:40,176.2,7.0
49.983,15.09.2024 00:05:41,170.1,7.0
49.982,15.09.2024 00:05:42,163.6,7.0
49.984,15.09.2024 00:05:43,157.7,7.0
49.986,15.09.2024 00:05:44,152.6,7.0
49.986,15.09.2024 00:05:45,147.4,7.0
49.987,15.09.2024 00:05:46,142.8,7.0
49.988,15.09.2024 00:05:47,138.3,7.0
49.988,15.09.2024 00:05:48,134.0,7.0
49.988,15.09.2024 00:05:49,129.4,7.0
49.987,15.09.2024 00:05:50,125.0,7.0
49.988,15.09.2024 00:05:51,120.8,7.0
49.989,15.09.2024 00:05:52,116.7,7.0
49.986,15.09.2024 00:05:53,110.7,7.0
49.985,15.09.2024 00:05:54,105.2,7.0
49.983,15.09.2024 00:05:55,99.1,7.0
49.981,15.09.2024 00:05:56,93.9,7.0
49.981,15.09.2024 00:05:57,87.1,7.0
49.98,15.09.2024 00:05:58,79.7,7.0
49.98,15.09.2024 00:05:59,72.5,7.0
49.981,15.09.2024 00:06:00,65.7,7.0
49.979,15.09.2024 00:06:01,58.4,7.0
49.979,15.09.2024 00:06:02,50.9,7.0
49.98,15.09.2024 00:06:03,43.8,7.0
49.981,15.09.2024 00:06:04,37.1,7.0
49.981,15.09.2024 00:06:05,30.0,7.0
49.981,15.09.2024 00:06:06,23.1,7.0
49.981,15.09.2024 00:06:07,16.2,7.0
49.981,15.09.2024 00:06:08,9.5,7.0
49.979,15.09.2024 00:06:09,1.9,7.0
49.978,15.09.2024 00:06:10,353.8,7.0
49.977,15.09.2024 00:06:11,345.4,7.0
49.978,15.09.2024 00:06:12,337.5,7.0
49.979,15.09.2024 00:06:13,329.9,7.0
49.977,15.09.2024 00:06:14,321.8,7.0
49.977,15.09.2024 00:06:15,313.4,7.0
49.977,15.09.2024 00:06:16,304.9,7.0
49.977,15.09.2024 00:06:17,296.7,7.0
49.977,15.09.2024 00:06:18,288.2,7.0
49.977,15.09.2024 00:06:19,280.0,7.0
49.978,15.09.2024 00:06:20,272.0,7.0
49.979,15.09.2024 00:06:21,264.3,7.0
49.979,15.09.2024 00:06:22,256.8,7.0
49.98,15.09.2024 00:06:23,249.5,7.0
49.981,15.09.2024 00:06:24,242.8,7.0
49.983,15.09.2024 00:06:25,236.6,7.0
49.982,15.09.2024 00:06:26,230.0,7.0
49.982,15.09.2024 00:06:27,224.0,7.0
49.985,15.09.2024 00:06:28,218.5,7.0
49.986,15.09.2024 00:06:29,213.3,7.0
49.986,15.09.2024 00:06:30,208.3,7.0
49.988,15.09.2024 00:06:31,204.0,7.0
49.99,15.09.2024 00:06:32,200.5,7.0
49.993,15.09.2024 00:06:33,197.9,7.0
49.991,15.09.2024 00:06:34,194.8,7.0
49.99,15.09.2024 00:06:35,191.3,7.0
49.989,15.09.2024 00:06:36,187.3,7.0
49.989,15.09.2024 00:06:37,183.3,7.0
49.989,15.09.2024 00:06:38,179.4,7.0
49.987,15.09.2024 00:06:39,174.8,7.0
49.985,15.09.2024 00:06:40,169.4,7.0
49.986,15.09.2024 00:06:41,163.3,7.0
49.986,15.09.2024 00:06:42,159.0,7.0
49.985,15.09.2024 00:06:43,153.8,7.0
49.986,15.09.2024 00:06:44,148.6,7.0
49.986,15.09.2024 00:06:45,143.4,7.0
49.988,15.09.2024 00:06:46,139.3,7.0
49.991,15.09.2024 00:06:47,135.8,7.0
49.992,15.09.2024 00:06:48,132.9,7.0
49.991,15.09.2024 00:06:49,129.6,7.0
49.989,15.09.2024 00:06:50,125.4,7.0
49.988,15.09.2024 00:06:51,120.9,7.0
49.988,15.09.2024 00:06:52,116.5,7.0
49.988,15.09.2024 00:06:53,112.1,7.0
49.989,15.09.2024 00:06:54,108.0,7.0
49.988,15.09.2024 00:06:55,103.6,7.0
49.989,15.09.2024 00:06:56,99.5,7.0
49.99,15.09.2024 00:06:57,95.2,7.0
49.991,15.09.2024 00:06:58,92.6,7.0
49.993,15.09.2024 00:06:59,90.5,7.0
49.993,15.09.2024 00:07:00,88.0,7.0
49.993,15.09.2024 00:07:01,85.5,7.0
49.994,15.09.2024 00:07:02,83.2,7.0
49.993,15.09.2024 00:07:03,80.8,7.0
49.992,15.09.2024 00:07:04,77.7,7.0
49.989,15.09.2024 00:07:05,73.9,7.0
49.988,15.09.2024 00:07:06,68.3,7.0
49.988,15.09.2024 00:07:07,63.8,7.0
49.987,15.09.2024 00:07:08,59.2,7.0
49.985,15.09.2024 00:07:09,53.8,7.0
49.985,15.09.2024 00:07:10,49.9,7.0
49.986,15.09.2024 00:07:11,44.8,7.0
49.987,15.09.2024 00:07:12,40.2,7.0
49.986,15.09.2024 00:07:13,35.1,7.0
49.985,15.09.2024 00:07:14,29.6,7.0
49.986,15.09.2024 00:07:15,24.6,7.0
49.988,15.09.2024 00:07:16,20.3,7.0
49.99,15.09.2024 00:07:17,16.4,7.0
49.991,15.09.2024 00:07:18,13.1,7.0
49.99,15.09.2024 00:07:19,9.5,7.0
49.99,15.09.2024 00:07:20,5.8,7.0
49.989,15.09.2024 00:07:21,1.8,7.0
49.987,15.09.2024 00:07:22,357.1,7.0
49.987,15.09.2024 00:07:23,352.3,7.0
49.987,15.09.2024 00:07:24,347.9,7.0
49.99,15.09.2024 00:07:25,344.1,7.0
49.991,15.09.2024 00:07:26,340.6,7.0
49.99,15.09.2024 00:07:27,337.1,7.0
49.989,15.09.2024 00:07:28,332.4,7.0
49.99,15.09.2024 00:07:29,329.7,7.0
49.99,15.09.2024 00:07:30,326.0,7.0
49.99,15.09.2024 00:07:31,322.7,7.0
49.989,15.09.2024 00:07:32,318.5,7.0
49.987,15.09.2024 00:07:33,313.7,7.0
49.985,15.09.2024 00:07:34,308.4,7.0
49.984,15.09.2024 00:07:35,302.6,7.0
49.983,15.09.2024 00:07:36,296.4,7.0
49.982,15.09.2024 00:07:37,289.9,7.0
49.982,15.09.2024 00:07:38,283.5,7.0
49.984,15.09.2024 00:07:39,277.7,7.0
49.986,15.09.2024 00:07:40,272.4,7.0
49.986,15.09.2024 00:07:41,267.5,7.0
49.987,15.09.2024 00:07:42,262.9,7.0
49.99,15.09.2024 00:07:43,259.2,7.0
49.991,15.09.2024 00:07:44,255.9,7.0
49.991,15.09.2024 00:07:45,252.4,7.0
49.99,15.09.2024 00:07:46,249.0,7.0
49.988,15.09.2024 00:07:47,244.6,7.0
49.988,15.09.2024 00:07:48,240.4,7.0
49.988,15.09.2024 00:07:49,235.9,7.0
49.987,15.09.2024 00:07:50,231.3,7.0
49.985,15.09.2024 00:07:51,225.7,7.0
49.983,15.09.2024 00:07:52,219.8,7.0
49.983,15.09.2024 00:07:53,213.7,7.0
49.985,15.09.2024 00:07:54,208.1,7.0
49.985,15.09.2024 00:07:55,202.7,7.0
49.986,15.09.2024 00:07:56,197.6,7.0
49.988,15.09.2024 00:07:57,193.2,7.0
49.99,15.09.2024 00:07:58,189.5,7.0
49.991,15.09.2024 00:07:59,186.1,7.0
49.992,15.09.2024 00:08:00,183.1,7.0
49.991,15.09.2024 00:08:01,179.7,7.0
49.992,15.09.2024 00:08:02,176.6,7.0
49.991,15.09.2024 00:08:03,173.9,7.0
49.99,15.09.2024 00:08:04,170.4,7.0
49.991,15.09.2024 00:08:05,167.1,7.0
49.992,15.09.2024 00:08:06,164.3,7.0
49.993,15.09.2024 00:08:07,161.8,7.0
49.995,15.09.2024 00:08:08,159.6,7.0
49.995,15.09.2024 00:08:09,158.0,7.0
49.997,15.09.2024 00:08:10,157.1,7.0
49.998,15.09.2024 00:08:11,156.2,7.0
49.999,15.09.2024 00:08:12,155.7,7.0
49.999,15.09.2024 00:08:13,155.5,7.0
49.999,15.09.2024 00:08:14,155.1,7.0
49.999,15.09.2024 00:08:15,154.6,7.0
49.997,15.09.2024 00:08:16,153.7,7.0
49.996,15.09.2024 00:08:17,152.5,7.0
49.996,15.09.2024 00:08:18,150.8,7.0
49.997,15.09.2024 00:08:19,149.5,7.0
49.995,15.09.2024 00:08:20,147.8,7.0
49.995,15.09.2024 00:08:21,144.7,7.0
49.994,15.09.2024 00:08:22,143.7,7.0
49.993,15.09.2024 00:08:23,141.2,7.0
49.994,15.09.2024 00:08:24,139.0,7.0
49.993,15.09.2024 00:08:25,136.4,7.0
49.991,15.09.2024 00:08:26,133.4,7.0
49.991,15.09.2024 00:08:27,129.9,7.0
49.991,15.09.2024 00:08:28,126.6,7.0
49.991,15.09.2024 00:08:29,123.3,7.0
49.991,15.09.2024 00:08:30,120.1,7.0
49.991,15.09.2024 00:08:31,116.9,7.0
49.991,15.09.2024 00:08:32,113.6,7.0
49.991,15.09.2024 00:08:33,110.4,7.0
49.991,15.09.2024 00:08:34,107.1,7.0
49.99,15.09.2024 00:08:35,103.3,7.0
49.99,15.09.2024 00:08:36,100.0,7.0
49.99,15.09.2024 00:08:37,96.5,7.0
49.99,15.09.2024 00:08:38,92.9,7.0
49.99,15.09.2024 00:08:39,89.4,7.0
49.99,15.09.2024 00:08:40,85.8,7.0
49.99,15.09.2024 00:08:41,82.1,7.0
49.991,15.09.2024 00:08:42,78.8,7.0
49.99,15.09.2024 00:08:43,75.2,7.0
49.989,15.09.2024 00:08:44,71.0,7.0
49.985,15.09.2024 00:08:45,65.8,7.0
49.984,15.09.2024 00:08:46,60.2,7.0
49.983,15.09.2024 00:08:47,53.9,7.0
49.983,15.09.2024 00:08:48,47.8,7.0
49.982,15.09.2024 00:08:49,41.3,7.0
49.982,15.09.2024 00:08:50,35.0,7.0
49.984,15.09.2024 00:08:51,29.2,7.0
49.987,15.09.2024 00:08:52,24.4,7.0
49.989,15.09.2024 00:08:53,20.3,7.0
49.991,15.09.2024 00:08:54,16.9,7.0
49.992,15.09.2024 00:08:55,14.1,7.0
49.995,15.09.2024 00:08:56,12.4,7.0
49.997,15.09.2024 00:08:57,11.1,7.0
49.998,15.09.2024 00:08:58,10.4,7.0
49.997,15.09.2024 00:08:59,9.4,7.0
49.996,15.09.2024 00:09:00,8.1,7.0
49.995,15.09.2024 00:09:01,6.3,7.0
49.994,15.09.2024 00:09:02,4.1,7.0
49.995,15.09.2024 00:09:03,2.5,7.0
49.996,15.09.2024 00:09:04,0.9,7.0
49.997,15.09.2024 00:09:05,359.6,7.0
49.998,15.09.2024 00:09:06,358.6,7.0
49.997,15.09.2024 00:09:07,357.8,7.0
49.998,15.09.2024 00:09:08,357.6,7.0
49.999,15.09.2024 00:09:09,357.3,7.0
50.003,15.09.2024 00:09:10,358.2,7.0
50.004,15.09.2024 00:09:11,359.5,7.0
50.004,15.09.2024 00:09:12,1.0,7.0
50.003,15.09.2024 00:09:13,1.8,7.0
50.001,15.09.2024 00:09:14,2.3,7.0
50.001,15.09.2024 00:09:15,2.6,7.0
50.001,15.09.2024 00:09:16,2.9,7.0
50.001,15.09.2024 00:09:17,3.3,7.0
50.001,15.09.2024 00:09:18,3.7,7.0
