frequency,time,phase,d
50.012,22.08.2024 00:28:05,21.8,7.0
50.011,22.08.2024 00:28:06,27.5,7.0
50.011,22.08.2024 00:28:07,29.7,7.0
50.01,22.08.2024 00:28:08,34.8,7.0
50.009,22.08.2024 00:28:09,36.2,7.0
50.008,22.08.2024 00:28:10,40.9,7.0
50.008,22.08.2024 00:28:11,41.8,7.0
50.009,22.08.2024 00:28:12,44.9,7.0
50.01,22.08.2024 00:28:13,50.2,7.0
50.011,22.08.2024 00:28:14,52.4,7.0
50.011,22.08.2024 00:28:15,56.3,7.0
50.012,22.08.2024 00:28:16,62.2,7.0
50.012,22.08.2024 00:28:17,66.6,7.0
50.012,22.08.2024 00:28:18,70.8,7.0
50.011,22.08.2024 00:28:19,74.7,7.0
50.01,22.08.2024 00:28:20,76.3,7.0
50.009,22.08.2024 00:28:21,80.1,7.0
50.009,22.08.2024 00:28:22,84.8,7.0
50.01,22.08.2024 00:28:23,86.8,7.0
50.009,22.08.2024 00:28:24,91.4,7.0
50.008,22.08.2024 00:28:25,94.2,7.0
50.008,22.08.2024 00:28:26,97.1,7.0
50.008,22.08.2024 00:28:27,100.1,7.0
50.008,22.08.2024 00:28:28,102.9,7.0
50.007,22.08.2024 00:28:29,105.3,7.0
50.007,22.08.2024 00:28:30,107.8,7.0
50.008,22.08.2024 00:28:31,110.6,7.0
50.008,22.08.2024 00:28:32,113.7,7.0
50.007,22.08.2024 00:28:33,114.7,7.0
50.005,22.08.2024 00:28:34,118.1,7.0
50.003,22.08.2024 00:28:35,119.0,7.0
50.002,22.08.2024 00:28:36,119.6,7.0
50.001,22.08.2024 00:28:37,119.8,7.0
50.0,22.08.2024 00:28:38,120.0,7.0
49.999,22.08.2024 00:28:39,119.7,7.0
50.0,22.08.2024 00:28:40,119.6,7.0
50.002,22.08.2024 00:28:41,120.2,7.0
50.002,22.08.2024 00:28:42,119.3,7.0
50.002,22.08.2024 00:28:43,121.6,7.0
50.001,22.08.2024 00:28:44,122.1,7.0
50.002,22.08.2024 00:28:45,121.2,7.0
50.003,22.08.2024 00:28:46,123.8,7.0
50.003,22.08.2024 00:28:47,125.0,7.0
50.001,22.08.2024 00:28:48,125.5,7.0
50.0,22.08.2024 00:28:49,125.5,7.0
50.001,22.08.2024 00:28:50,125.8,7.0
50.0,22.08.2024 00:28:51,126.0,7.0
50.0,22.08.2024 00:28:52,125.8,7.0
49.998,22.08.2024 00:28:53,125.1,7.0
49.998,22.08.2024 00:28:54,124.3,7.0
50.0,22.08.2024 00:28:55,122.3,7.0
50.001,22.08.2024 00:28:56,124.7,7.0
50.002,22.08.2024 00:28:57,125.6,7.0
50.003,22.08.2024 00:28:58,126.6,7.0
50.005,22.08.2024 00:28:59,128.2,7.0
50.005,22.08.2024 00:29:00,130.0,7.0
50.004,22.08.2024 00:29:01,131.5,7.0
50.005,22.08.2024 00:29:02,133.1,7.0
50.004,22.08.2024 00:29:03,134.6,7.0
50.005,22.08.2024 00:29:04,134.8,7.0
50.006,22.08.2024 00:29:05,138.4,7.0
50.006,22.08.2024 00:29:06,140.4,7.0
50.005,22.08.2024 00:29:07,142.2,7.0
50.004,22.08.2024 00:29:08,143.4,7.0
50.005,22.08.2024 00:29:09,145.3,7.0
50.007,22.08.2024 00:29:10,148.0,7.0
50.008,22.08.2024 00:29:11,150.3,7.0
50.007,22.08.2024 00:29:12,152.8,7.0
50.008,22.08.2024 00:29:13,155.6,7.0
50.011,22.08.2024 00:29:14,159.4,7.0
50.011,22.08.2024 00:29:15,163.3,7.0
50.008,22.08.2024 00:29:16,166.3,7.0
50.006,22.08.2024 00:29:17,168.5,7.0
50.006,22.08.2024 00:29:18,170.8,7.0
50.008,22.08.2024 00:29:19,172.4,7.0
50.007,22.08.2024 00:29:20,175.9,7.0
50.005,22.08.2024 00:29:21,177.6,7.0
50.004,22.08.2024 00:29:22,179.1,7.0
50.005,22.08.2024 00:29:23,179.7,7.0
50.007,22.08.2024 00:29:24,183.5,7.0
50.008,22.08.2024 00:29:25,186.4,7.0
50.008,22.08.2024 00:29:26,188.1,7.0
50.009,22.08.2024 00:29:27,191.2,7.0
50.012,22.08.2024 00:29:28,195.3,7.0
50.013,22.08.2024 00:29:29,199.9,7.0
50.013,22.08.2024 00:29:30,204.7,7.0
50.013,22.08.2024 00:29:31,210.4,7.0
50.013,22.08.2024 00:29:32,213.9,7.0
50.014,22.08.2024 00:29:33,219.1,7.0
50.016,22.08.2024 00:29:34,226.2,7.0
50.018,22.08.2024 00:29:35,232.7,7.0
50.017,22.08.2024 00:29:36,237.4,7.0
50.017,22.08.2024 00:29:37,244.8,7.0
50.017,22.08.2024 00:29:38,250.8,7.0
50.016,22.08.2024 00:29:39,255.2,7.0
50.014,22.08.2024 00:29:40,261.5,7.0
50.012,22.08.2024 00:29:41,266.3,7.0
50.014,22.08.2024 00:29:42,271.1,7.0
50.014,22.08.2024 00:29:43,276.2,7.0
50.016,22.08.2024 00:29:44,282.2,7.0
50.017,22.08.2024 00:29:45,288.2,7.0
50.018,22.08.2024 00:29:46,294.6,7.0
50.017,22.08.2024 00:29:47,300.8,7.0
50.017,22.08.2024 00:29:48,306.0,7.0
50.017,22.08.2024 00:29:49,312.9,7.0
50.016,22.08.2024 00:29:50,318.6,7.0
50.015,22.08.2024 00:29:51,324.1,7.0
50.015,22.08.2024 00:29:52,329.5,7.0
50.018,22.08.2024 00:29:53,335.1,7.0
50.021,22.08.2024 00:29:54,342.4,7.0
50.022,22.08.2024 00:29:55,350.3,7.0
50.023,22.08.2024 00:29:56,359.4,7.0
50.022,22.08.2024 00:29:57,7.2,7.0
50.022,22.08.2024 00:29:58,15.0,7.0
50.021,22.08.2024 00:29:59,22.6,7.0
50.02,22.08.2024 00:30:00,29.6,7.0
50.016,22.08.2024 00:30:01,35.1,7.0
50.012,22.08.2024 00:30:02,39.5,7.0
50.009,22.08.2024 00:30:03,42.8,7.0
50.007,22.08.2024 00:30:04,43.9,7.0
50.005,22.08.2024 00:30:05,47.0,7.0
50.003,22.08.2024 00:30:06,48.3,7.0
50.003,22.08.2024 00:30:07,49.4,7.0
50.002,22.08.2024 00:30:08,50.0,7.0
50.001,22.08.2024 00:30:09,50.3,7.0
50.0,22.08.2024 00:30:10,50.4,7.0
50.001,22.08.2024 00:30:11,49.6,7.0
50.002,22.08.2024 00:30:12,51.9,7.0
50.003,22.08.2024 00:30:13,52.7,7.0
50.001,22.08.2024 00:30:14,51.9,7.0
49.999,22.08.2024 00:30:15,52.9,7.0
49.997,22.08.2024 00:30:16,51.9,7.0
49.995,22.08.2024 00:30:17,50.2,7.0
49.995,22.08.2024 00:30:18,48.4,7.0
49.997,22.08.2024 00:30:19,47.4,7.0
49.999,22.08.2024 00:30:20,47.2,7.0
50.003,22.08.2024 00:30:21,48.1,7.0
50.004,22.08.2024 00:30:22,49.8,7.0
50.005,22.08.2024 00:30:23,51.5,7.0
50.006,22.08.2024 00:30:24,53.7,7.0
50.008,22.08.2024 00:30:25,56.8,7.0
50.011,22.08.2024 00:30:26,60.6,7.0
50.012,22.08.2024 00:30:27,65.0,7.0
50.012,22.08.2024 00:30:28,69.3,7.0
50.011,22.08.2024 00:30:29,73.4,7.0
50.011,22.08.2024 00:30:30,77.2,7.0
50.01,22.08.2024 00:30:31,80.7,7.0
50.009,22.08.2024 00:30:32,83.9,7.0
50.007,22.08.2024 00:30:33,86.7,7.0
50.007,22.08.2024 00:30:34,89.2,7.0
50.007,22.08.2024 00:30:35,91.7,7.0
50.008,22.08.2024 00:30:36,93.3,7.0
50.01,22.08.2024 00:30:37,98.3,7.0
50.011,22.08.2024 00:30:38,102.1,7.0
50.009,22.08.2024 00:30:39,105.3,7.0
50.007,22.08.2024 00:30:40,106.7,7.0
50.007,22.08.2024 00:30:41,109.2,7.0
50.006,22.08.2024 00:30:42,112.5,7.0
50.003,22.08.2024 00:30:43,112.4,7.0
50.0,22.08.2024 00:30:44,113.7,7.0
49.998,22.08.2024 00:30:45,112.9,7.0
49.997,22.08.2024 00:30:46,111.9,7.0
49.997,22.08.2024 00:30:47,110.6,7.0
49.994,22.08.2024 00:30:48,108.5,7.0
49.992,22.08.2024 00:30:49,105.2,7.0
49.989,22.08.2024 00:30:50,101.6,7.0
49.989,22.08.2024 00:30:51,97.8,7.0
49.989,22.08.2024 00:30:52,93.6,7.0
49.989,22.08.2024 00:30:53,89.5,7.0
49.991,22.08.2024 00:30:54,86.1,7.0
49.992,22.08.2024 00:30:55,83.2,7.0
49.994,22.08.2024 00:30:56,81.0,7.0
49.993,22.08.2024 00:30:57,78.6,7.0
49.993,22.08.2024 00:30:58,74.8,7.0
49.993,22.08.2024 00:30:59,73.7,7.0
49.995,22.08.2024 00:31:00,71.8,7.0
49.996,22.08.2024 00:31:01,70.4,7.0
49.995,22.08.2024 00:31:02,68.7,7.0
49.995,22.08.2024 00:31:03,66.8,7.0
49.996,22.08.2024 00:31:04,64.0,7.0
50.0,22.08.2024 00:31:05,65.1,7.0
50.0,22.08.2024 00:31:06,65.4,7.0
49.999,22.08.2024 00:31:07,64.9,7.0
49.997,22.08.2024 00:31:08,63.9,7.0
49.998,22.08.2024 00:31:09,63.3,7.0
50.0,22.08.2024 00:31:10,63.1,7.0
50.0,22.08.2024 00:31:11,63.1,7.0
49.998,22.08.2024 00:31:12,62.6,7.0
49.997,22.08.2024 00:31:13,61.5,7.0
49.999,22.08.2024 00:31:14,61.0,7.0
50.0,22.08.2024 00:31:15,61.2,7.0
50.0,22.08.2024 00:31:16,61.3,7.0
50.001,22.08.2024 00:31:17,61.4,7.0
50.002,22.08.2024 00:31:18,62.2,7.0
50.005,22.08.2024 00:31:19,64.2,7.0
50.007,22.08.2024 00:31:20,66.0,7.0
50.006,22.08.2024 00:31:21,68.9,7.0
50.006,22.08.2024 00:31:22,70.8,7.0
50.007,22.08.2024 00:31:23,73.2,7.0
50.007,22.08.2024 00:31:24,76.0,7.0
50.007,22.08.2024 00:31:25,78.4,7.0
50.006,22.08.2024 00:31:26,80.7,7.0
50.006,22.08.2024 00:31:27,82.9,7.0
50.005,22.08.2024 00:31:28,84.6,7.0
50.006,22.08.2024 00:31:29,86.9,7.0
50.006,22.08.2024 00:31:30,89.3,7.0
50.005,22.08.2024 00:31:31,91.0,7.0
50.006,22.08.2024 00:31:32,93.0,7.0
50.006,22.08.2024 00:31:33,94.0,7.0
50.008,22.08.2024 00:31:34,98.1,7.0
50.009,22.08.2024 00:31:35,101.2,7.0
50.008,22.08.2024 00:31:36,104.2,7.0
50.009,22.08.2024 00:31:37,107.7,7.0
50.01,22.08.2024 00:31:38,111.2,7.0
50.009,22.08.2024 00:31:39,114.5,7.0
50.008,22.08.2024 00:31:40,117.6,7.0
50.007,22.08.2024 00:31:41,120.0,7.0
50.005,22.08.2024 00:31:42,122.0,7.0
50.003,22.08.2024 00:31:43,123.1,7.0
50.001,22.08.2024 00:31:44,123.6,7.0
49.999,22.08.2024 00:31:45,123.4,7.0
49.999,22.08.2024 00:31:46,122.9,7.0
49.999,22.08.2024 00:31:47,122.3,7.0
49.999,22.08.2024 00:31:48,122.0,7.0
49.999,22.08.2024 00:31:49,121.5,7.0
49.999,22.08.2024 00:31:50,121.0,7.0
49.999,22.08.2024 00:31:51,120.5,7.0
50.0,22.08.2024 00:31:52,118.9,7.0
50.0,22.08.2024 00:31:53,118.9,7.0
50.0,22.08.2024 00:31:54,120.5,7.0
50.0,22.08.2024 00:31:55,118.9,7.0
49.999,22.08.2024 00:31:56,118.4,7.0
49.997,22.08.2024 00:31:57,118.9,7.0
49.995,22.08.2024 00:31:58,117.2,7.0
49.993,22.08.2024 00:31:59,114.7,7.0
49.992,22.08.2024 00:32:00,111.8,7.0
49.99,22.08.2024 00:32:01,108.3,7.0
49.99,22.08.2024 00:32:02,104.9,7.0
49.99,22.08.2024 00:32:03,101.4,7.0
49.99,22.08.2024 00:32:04,96.7,7.0
49.99,22.08.2024 00:32:05,94.3,7.0
49.991,22.08.2024 00:32:06,90.9,7.0
49.992,22.08.2024 00:32:07,87.9,7.0
49.995,22.08.2024 00:32:08,84.7,7.0
49.997,22.08.2024 00:32:09,84.7,7.0
49.995,22.08.2024 00:32:10,82.9,7.0
49.993,22.08.2024 00:32:11,80.5,7.0
49.993,22.08.2024 00:32:12,78.1,7.0
49.994,22.08.2024 00:32:13,76.0,7.0
49.995,22.08.2024 00:32:14,74.3,7.0
49.995,22.08.2024 00:32:15,72.4,7.0
49.995,22.08.2024 00:32:16,70.7,7.0
49.997,22.08.2024 00:32:17,69.6,7.0
49.998,22.08.2024 00:32:18,69.1,7.0
49.998,22.08.2024 00:32:19,68.2,7.0
49.997,22.08.2024 00:32:20,67.2,7.0
49.997,22.08.2024 00:32:21,65.9,7.0
49.997,22.08.2024 00:32:22,64.8,7.0
49.998,22.08.2024 00:32:23,64.0,7.0
49.998,22.08.2024 00:32:24,63.3,7.0
49.995,22.08.2024 00:32:25,61.7,7.0
49.995,22.08.2024 00:32:26,59.7,7.0
49.995,22.08.2024 00:32:27,56.2,7.0
49.994,22.08.2024 00:32:28,55.7,7.0
49.992,22.08.2024 00:32:29,53.0,7.0
49.992,22.08.2024 00:32:30,48.4,7.0
49.993,22.08.2024 00:32:31,47.7,7.0
49.995,22.08.2024 00:32:32,45.9,7.0
49.995,22.08.2024 00:32:33,44.0,7.0
49.994,22.08.2024 00:32:34,41.8,7.0
49.995,22.08.2024 00:32:35,40.1,7.0
49.995,22.08.2024 00:32:36,38.4,7.0
49.994,22.08.2024 00:32:37,36.3,7.0
49.993,22.08.2024 00:32:38,33.9,7.0
49.991,22.08.2024 00:32:39,30.7,7.0
49.989,22.08.2024 00:32:40,26.9,7.0
49.989,22.08.2024 00:32:41,23.0,7.0
49.99,22.08.2024 00:32:42,19.4,7.0
49.99,22.08.2024 00:32:43,14.3,7.0
49.989,22.08.2024 00:32:44,11.7,7.0
49.99,22.08.2024 00:32:45,8.0,7.0
49.991,22.08.2024 00:32:46,5.0,7.0
49.992,22.08.2024 00:32:47,1.9,7.0
49.992,22.08.2024 00:32:48,358.9,7.0
49.992,22.08.2024 00:32:49,356.0,7.0
49.993,22.08.2024 00:32:50,353.7,7.0
49.994,22.08.2024 00:32:51,351.5,7.0
49.995,22.08.2024 00:32:52,348.1,7.0
49.994,22.08.2024 00:32:53,347.7,7.0
49.991,22.08.2024 00:32:54,344.4,7.0
49.99,22.08.2024 00:32:55,340.6,7.0
49.989,22.08.2024 00:32:56,336.5,7.0
49.987,22.08.2024 00:32:57,331.8,7.0
49.986,22.08.2024 00:32:58,326.8,7.0
49.985,22.08.2024 00:32:59,321.2,7.0
49.986,22.08.2024 00:33:00,316.2,7.0
49.985,22.08.2024 00:33:01,310.8,7.0
49.985,22.08.2024 00:33:02,305.5,7.0
49.984,22.08.2024 00:33:03,299.9,7.0
49.985,22.08.2024 00:33:04,294.4,7.0
49.985,22.08.2024 00:33:05,288.9,7.0
49.986,22.08.2024 00:33:06,283.6,7.0
49.987,22.08.2024 00:33:07,279.1,7.0
49.987,22.08.2024 00:33:08,272.5,7.0
49.987,22.08.2024 00:33:09,267.6,7.0
49.986,22.08.2024 00:33:10,264.4,7.0
49.985,22.08.2024 00:33:11,259.0,7.0
49.983,22.08.2024 00:33:12,252.9,7.0
49.983,22.08.2024 00:33:13,246.6,7.0
49.983,22.08.2024 00:33:14,240.3,7.0
49.984,22.08.2024 00:33:15,234.6,7.0
49.983,22.08.2024 00:33:16,228.2,7.0
49.982,22.08.2024 00:33:17,221.6,7.0
49.982,22.08.2024 00:33:18,215.3,7.0
49.984,22.08.2024 00:33:19,209.3,7.0
49.985,22.08.2024 00:33:20,204.0,7.0
49.985,22.08.2024 00:33:21,198.7,7.0
49.986,22.08.2024 00:33:22,193.6,7.0
49.986,22.08.2024 00:33:23,188.7,7.0
49.988,22.08.2024 00:33:24,184.2,7.0
49.989,22.08.2024 00:33:25,180.2,7.0
49.989,22.08.2024 00:33:26,176.3,7.0
49.989,22.08.2024 00:33:27,171.9,7.0
49.99,22.08.2024 00:33:28,168.4,7.0
49.991,22.08.2024 00:33:29,165.1,7.0
49.99,22.08.2024 00:33:30,161.5,7.0
49.989,22.08.2024 00:33:31,157.6,7.0
49.989,22.08.2024 00:33:32,153.6,7.0
49.99,22.08.2024 00:33:33,149.9,7.0
49.993,22.08.2024 00:33:34,147.3,7.0
49.994,22.08.2024 00:33:35,145.3,7.0
49.993,22.08.2024 00:33:36,142.7,7.0
49.991,22.08.2024 00:33:37,139.3,7.0
49.991,22.08.2024 00:33:38,136.1,7.0
49.991,22.08.2024 00:33:39,132.9,7.0
49.99,22.08.2024 00:33:40,129.1,7.0
49.986,22.08.2024 00:33:41,124.1,7.0
49.985,22.08.2024 00:33:42,118.6,7.0
49.986,22.08.2024 00:33:43,113.7,7.0
49.987,22.08.2024 00:33:44,108.9,7.0
49.985,22.08.2024 00:33:45,103.5,7.0
49.984,22.08.2024 00:33:46,97.8,7.0
49.984,22.08.2024 00:33:47,92.0,7.0
49.984,22.08.2024 00:33:48,86.3,7.0
49.984,22.08.2024 00:33:49,79.3,7.0
49.982,22.08.2024 00:33:50,74.0,7.0
49.98,22.08.2024 00:33:51,66.8,7.0
49.979,22.08.2024 00:33:52,59.3,7.0
49.979,22.08.2024 00:33:53,51.6,7.0
49.979,22.08.2024 00:33:54,44.2,7.0
49.979,22.08.2024 00:33:55,36.7,7.0
49.977,22.08.2024 00:33:56,28.3,7.0
49.977,22.08.2024 00:33:57,19.9,7.0
49.977,22.08.2024 00:33:58,11.6,7.0
49.979,22.08.2024 00:33:59,4.0,7.0
49.979,22.08.2024 00:34:00,356.4,7.0
49.978,22.08.2024 00:34:01,348.6,7.0
49.979,22.08.2024 00:34:02,339.4,7.0
49.981,22.08.2024 00:34:03,333.9,7.0
49.981,22.08.2024 00:34:04,327.2,7.0
49.982,22.08.2024 00:34:05,320.3,7.0
49.981,22.08.2024 00:34:06,313.6,7.0
49.981,22.08.2024 00:34:07,306.6,7.0
49.982,22.08.2024 00:34:08,299.9,7.0
49.98,22.08.2024 00:34:09,292.7,7.0
49.978,22.08.2024 00:34:10,284.6,7.0
49.976,22.08.2024 00:34:11,276.0,7.0
49.977,22.08.2024 00:34:12,267.7,7.0
49.977,22.08.2024 00:34:13,259.2,7.0
49.975,22.08.2024 00:34:14,250.2,7.0
49.974,22.08.2024 00:34:15,240.9,7.0
49.975,22.08.2024 00:34:16,232.1,7.0
49.975,22.08.2024 00:34:17,223.2,7.0
49.974,22.08.2024 00:34:18,214.0,7.0
49.973,22.08.2024 00:34:19,204.2,7.0
49.972,22.08.2024 00:34:20,193.9,7.0
49.972,22.08.2024 00:34:21,184.0,7.0
49.973,22.08.2024 00:34:22,173.0,7.0
49.973,22.08.2024 00:34:23,163.2,7.0
49.972,22.08.2024 00:34:24,153.1,7.0
49.972,22.08.2024 00:34:25,142.7,7.0
49.973,22.08.2024 00:34:26,134.1,7.0
49.975,22.08.2024 00:34:27,125.1,7.0
49.976,22.08.2024 00:34:28,116.6,7.0
49.978,22.08.2024 00:34:29,108.6,7.0
49.979,22.08.2024 00:34:30,101.3,7.0
49.982,22.08.2024 00:34:31,94.6,7.0
49.984,22.08.2024 00:34:32,88.7,7.0
49.985,22.08.2024 00:34:33,83.3,7.0
49.985,22.08.2024 00:34:34,77.8,7.0
49.984,22.08.2024 00:34:35,72.1,7.0
49.984,22.08.2024 00:34:36,66.6,7.0
49.985,22.08.2024 00:34:37,61.2,7.0
49.984,22.08.2024 00:34:38,55.6,7.0
49.985,22.08.2024 00:34:39,49.9,7.0
49.985,22.08.2024 00:34:40,44.4,7.0
49.986,22.08.2024 00:34:41,39.5,7.0
49.987,22.08.2024 00:34:42,34.8,7.0
49.989,22.08.2024 00:34:43,30.8,7.0
49.99,22.08.2024 00:34:44,27.3,7.0
49.993,22.08.2024 00:34:45,24.6,7.0
49.994,22.08.2024 00:34:46,20.8,7.0
49.993,22.08.2024 00:34:47,20.0,7.0
49.993,22.08.2024 00:34:48,17.4,7.0
49.991,22.08.2024 00:34:49,14.3,7.0
49.99,22.08.2024 00:34:50,10.7,7.0
49.989,22.08.2024 00:34:51,6.7,7.0
49.986,22.08.2024 00:34:52,1.6,7.0
49.985,22.08.2024 00:34:53,356.3,7.0
49.985,22.08.2024 00:34:54,350.9,7.0
49.986,22.08.2024 00:34:55,345.8,7.0
49.985,22.08.2024 00:34:56,340.3,7.0
49.984,22.08.2024 00:34:57,334.6,7.0
49.985,22.08.2024 00:34:58,329.2,7.0
49.987,22.08.2024 00:34:59,324.5,7.0
49.989,22.08.2024 00:35:00,320.3,7.0
49.988,22.08.2024 00:35:01,316.0,7.0
49.987,22.08.2024 00:35:02,311.6,7.0
49.988,22.08.2024 00:35:03,307.1,7.0
49.987,22.08.2024 00:35:04,302.4,7.0
49.986,22.08.2024 00:35:05,297.6,7.0
49.986,22.08.2024 00:35:06,292.4,7.0
49.985,22.08.2024 00:35:07,286.9,7.0
49.985,22.08.2024 00:35:08,281.3,7.0
49.986,22.08.2024 00:35:09,276.2,7.0
49.986,22.08.2024 00:35:10,271.1,7.0
49.986,22.08.2024 00:35:11,266.1,7.0
49.987,22.08.2024 00:35:12,261.3,7.0
49.987,22.08.2024 00:35:13,256.8,7.0
49.989,22.08.2024 00:35:14,252.6,7.0
49.989,22.08.2024 00:35:15,248.5,7.0
49.989,22.08.2024 00:35:16,244.3,7.0
49.989,22.08.2024 00:35:17,240.2,7.0
49.987,22.08.2024 00:35:18,235.6,7.0
49.986,22.08.2024 00:35:19,230.7,7.0
49.985,22.08.2024 00:35:20,225.5,7.0
49.984,22.08.2024 00:35:21,219.7,7.0
49.984,22.08.2024 00:35:22,213.6,7.0
49.983,22.08.2024 00:35:23,207.7,7.0
49.984,22.08.2024 00:35:24,201.8,7.0
49.984,22.08.2024 00:35:25,196.1,7.0
49.983,22.08.2024 00:35:26,190.0,7.0
49.981,22.08.2024 00:35:27,183.4,7.0
49.982,22.08.2024 00:35:28,177.0,7.0
49.984,22.08.2024 00:35:29,171.1,7.0
49.985,22.08.2024 00:35:30,165.7,7.0
49.986,22.08.2024 00:35:31,160.4,7.0
49.986,22.08.2024 00:35:32,155.3,7.0
49.986,22.08.2024 00:35:33,150.0,7.0
49.986,22.08.2024 00:35:34,145.1,7.0
49.986,22.08.2024 00:35:35,140.1,7.0
49.987,22.08.2024 00:35:36,133.6,7.0
49.989,22.08.2024 00:35:37,129.5,7.0
49.992,22.08.2024 00:35:38,128.2,7.0
49.995,22.08.2024 00:35:39,126.1,7.0
49.995,22.08.2024 00:35:40,124.3,7.0
49.995,22.08.2024 00:35:41,122.3,7.0
49.996,22.08.2024 00:35:42,120.7,7.0
49.997,22.08.2024 00:35:43,119.7,7.0
49.999,22.08.2024 00:35:44,119.4,7.0
49.999,22.08.2024 00:35:45,118.9,7.0
49.998,22.08.2024 00:35:46,118.1,7.0
49.997,22.08.2024 00:35:47,116.9,7.0
49.996,22.08.2024 00:35:48,115.6,7.0
49.996,22.08.2024 00:35:49,113.9,7.0
49.995,22.08.2024 00:35:50,112.3,7.0
49.995,22.08.2024 00:35:51,110.5,7.0
49.996,22.08.2024 00:35:52,109.0,7.0
49.999,22.08.2024 00:35:53,108.8,7.0
50.0,22.08.2024 00:35:54,108.9,7.0
49.999,22.08.2024 00:35:55,108.4,7.0
49.998,22.08.2024 00:35:56,107.7,7.0
50.001,22.08.2024 00:35:57,108.0,7.0
50.002,22.08.2024 00:35:58,108.6,7.0
50.002,22.08.2024 00:35:59,109.5,7.0
50.001,22.08.2024 00:36:00,110.0,7.0
50.0,22.08.2024 00:36:01,109.8,7.0
49.999,22.08.2024 00:36:02,109.4,7.0
49.998,22.08.2024 00:36:03,108.8,7.0
49.996,22.08.2024 00:36:04,107.4,7.0
49.994,22.08.2024 00:36:05,105.5,7.0
49.993,22.08.2024 00:36:06,102.9,7.0
49.994,22.08.2024 00:36:07,100.7,7.0
49.995,22.08.2024 00:36:08,98.9,7.0
49.994,22.08.2024 00:36:09,96.7,7.0
49.994,22.08.2024 00:36:10,94.7,7.0
49.996,22.08.2024 00:36:11,93.2,7.0
49.998,22.08.2024 00:36:12,92.4,7.0
49.999,22.08.2024 00:36:13,91.8,7.0
49.998,22.08.2024 00:36:14,91.0,7.0
49.996,22.08.2024 00:36:15,89.6,7.0
49.997,22.08.2024 00:36:16,88.3,7.0
49.996,22.08.2024 00:36:17,86.9,7.0
49.996,22.08.2024 00:36:18,85.4,7.0
49.996,22.08.2024 00:36:19,84.1,7.0
49.997,22.08.2024 00:36:20,82.9,7.0
49.999,22.08.2024 00:36:21,82.5,7.0
50.001,22.08.2024 00:36:22,82.8,7.0
