frequency,time,phase,d
49.956,31.08.2024 00:01:39,39.1,7.0
49.954,31.08.2024 00:01:40,22.6,7.0
49.95,31.08.2024 00:01:41,5.5,7.0
49.95,31.08.2024 00:01:42,346.6,7.0
49.952,31.08.2024 00:01:43,330.2,7.0
49.953,31.08.2024 00:01:44,313.3,7.0
49.951,31.08.2024 00:01:45,295.6,7.0
49.949,31.08.2024 00:01:46,277.2,7.0
49.949,31.08.2024 00:01:47,258.7,7.0
49.949,31.08.2024 00:01:48,240.3,7.0
49.95,31.08.2024 00:01:49,222.3,7.0
49.949,31.08.2024 00:01:50,203.8,7.0
49.947,31.08.2024 00:01:51,184.5,7.0
49.943,31.08.2024 00:01:52,163.9,7.0
49.942,31.08.2024 00:01:53,143.1,7.0
49.94,31.08.2024 00:01:54,121.4,7.0
49.937,31.08.2024 00:01:55,98.7,7.0
49.936,31.08.2024 00:01:56,75.4,7.0
49.935,31.08.2024 00:01:57,52.7,7.0
49.937,31.08.2024 00:01:58,30.0,7.0
49.938,31.08.2024 00:01:59,7.6,7.0
49.937,31.08.2024 00:02:00,345.0,7.0
49.937,31.08.2024 00:02:01,322.2,7.0
49.939,31.08.2024 00:02:02,300.3,7.0
49.94,31.08.2024 00:02:03,278.5,7.0
49.939,31.08.2024 00:02:04,256.6,7.0
49.937,31.08.2024 00:02:05,233.6,7.0
49.935,31.08.2024 00:02:06,210.2,7.0
49.937,31.08.2024 00:02:07,187.3,7.0
49.937,31.08.2024 00:02:08,164.4,7.0
49.934,31.08.2024 00:02:09,140.6,7.0
49.93,31.08.2024 00:02:10,115.4,7.0
49.928,31.08.2024 00:02:11,89.8,7.0
49.93,31.08.2024 00:02:12,64.8,7.0
49.931,31.08.2024 00:02:13,40.3,7.0
49.931,31.08.2024 00:02:14,15.4,7.0
49.931,31.08.2024 00:02:15,350.4,7.0
49.93,31.08.2024 00:02:16,325.3,7.0
49.931,31.08.2024 00:02:17,300.3,7.0
49.931,31.08.2024 00:02:18,275.7,7.0
49.933,31.08.2024 00:02:19,251.2,7.0
49.934,31.08.2024 00:02:20,227.5,7.0
49.934,31.08.2024 00:02:21,203.3,7.0
49.934,31.08.2024 00:02:22,179.7,7.0
49.934,31.08.2024 00:02:23,155.9,7.0
49.933,31.08.2024 00:02:24,131.7,7.0
49.931,31.08.2024 00:02:25,107.2,7.0
49.931,31.08.2024 00:02:26,82.5,7.0
49.931,31.08.2024 00:02:27,58.2,7.0
49.929,31.08.2024 00:02:28,32.6,7.0
49.928,31.08.2024 00:02:29,6.6,7.0
49.928,31.08.2024 00:02:30,340.5,7.0
49.928,31.08.2024 00:02:31,314.6,7.0
49.928,31.08.2024 00:02:32,287.5,7.0
49.928,31.08.2024 00:02:33,262.6,7.0
49.928,31.08.2024 00:02:34,236.6,7.0
49.93,31.08.2024 00:02:35,211.5,7.0
49.932,31.08.2024 00:02:36,186.9,7.0
49.933,31.08.2024 00:02:37,162.6,7.0
49.935,31.08.2024 00:02:38,139.1,7.0
49.936,31.08.2024 00:02:39,115.8,7.0
49.938,31.08.2024 00:02:40,93.7,7.0
49.941,31.08.2024 00:02:41,72.1,7.0
49.941,31.08.2024 00:02:42,51.5,7.0
49.942,31.08.2024 00:02:43,30.6,7.0
49.944,31.08.2024 00:02:44,10.4,7.0
49.946,31.08.2024 00:02:45,349.5,7.0
49.947,31.08.2024 00:02:46,331.7,7.0
49.947,31.08.2024 00:02:47,312.6,7.0
49.947,31.08.2024 00:02:48,293.6,7.0
49.947,31.08.2024 00:02:49,274.5,7.0
49.945,31.08.2024 00:02:50,254.8,7.0
49.945,31.08.2024 00:02:51,235.1,7.0
49.943,31.08.2024 00:02:52,214.3,7.0
49.943,31.08.2024 00:02:53,193.7,7.0
49.941,31.08.2024 00:02:54,172.4,7.0
49.943,31.08.2024 00:02:55,152.0,7.0
49.944,31.08.2024 00:02:56,131.7,7.0
49.944,31.08.2024 00:02:57,111.5,7.0
49.944,31.08.2024 00:02:58,90.5,7.0
49.944,31.08.2024 00:02:59,70.9,7.0
49.945,31.08.2024 00:03:00,51.3,7.0
49.945,31.08.2024 00:03:01,31.6,7.0
49.945,31.08.2024 00:03:02,11.7,7.0
49.944,31.08.2024 00:03:03,351.6,7.0
49.945,31.08.2024 00:03:04,331.5,7.0
49.946,31.08.2024 00:03:05,312.0,7.0
49.946,31.08.2024 00:03:06,292.5,7.0
49.946,31.08.2024 00:03:07,272.9,7.0
49.945,31.08.2024 00:03:08,253.1,7.0
49.947,31.08.2024 00:03:09,233.7,7.0
49.95,31.08.2024 00:03:10,215.6,7.0
49.95,31.08.2024 00:03:11,197.4,7.0
49.948,31.08.2024 00:03:12,178.9,7.0
49.949,31.08.2024 00:03:13,160.2,7.0
49.951,31.08.2024 00:03:14,142.9,7.0
49.954,31.08.2024 00:03:15,126.1,7.0
49.953,31.08.2024 00:03:16,109.1,7.0
49.951,31.08.2024 00:03:17,91.5,7.0
49.949,31.08.2024 00:03:18,72.8,7.0
49.949,31.08.2024 00:03:19,54.9,7.0
49.95,31.08.2024 00:03:20,36.6,7.0
49.95,31.08.2024 00:03:21,18.8,7.0
49.948,31.08.2024 00:03:22,0.0,7.0
49.947,31.08.2024 00:03:23,340.7,7.0
49.949,31.08.2024 00:03:24,322.5,7.0
49.952,31.08.2024 00:03:25,305.2,7.0
49.953,31.08.2024 00:03:26,288.0,7.0
49.954,31.08.2024 00:03:27,271.3,7.0
49.955,31.08.2024 00:03:28,255.3,7.0
49.957,31.08.2024 00:03:29,239.7,7.0
49.959,31.08.2024 00:03:30,224.8,7.0
49.96,31.08.2024 00:03:31,210.2,7.0
49.959,31.08.2024 00:03:32,195.5,7.0
49.959,31.08.2024 00:03:33,180.5,7.0
49.957,31.08.2024 00:03:34,165.0,7.0
49.957,31.08.2024 00:03:35,149.4,7.0
49.957,31.08.2024 00:03:36,133.8,7.0
49.957,31.08.2024 00:03:37,118.5,7.0
49.958,31.08.2024 00:03:38,103.3,7.0
49.959,31.08.2024 00:03:39,88.9,7.0
49.959,31.08.2024 00:03:40,74.1,7.0
49.959,31.08.2024 00:03:41,59.5,7.0
49.957,31.08.2024 00:03:42,43.9,7.0
49.958,31.08.2024 00:03:43,29.0,7.0
49.96,31.08.2024 00:03:44,14.5,7.0
49.959,31.08.2024 00:03:45,359.7,7.0
49.955,31.08.2024 00:03:46,343.3,7.0
49.952,31.08.2024 00:03:47,326.0,7.0
49.952,31.08.2024 00:03:48,308.9,7.0
49.954,31.08.2024 00:03:49,292.1,7.0
49.954,31.08.2024 00:03:50,276.2,7.0
49.954,31.08.2024 00:03:51,259.5,7.0
49.951,31.08.2024 00:03:52,241.9,7.0
49.953,31.08.2024 00:03:53,225.2,7.0
49.955,31.08.2024 00:03:54,208.7,7.0
49.957,31.08.2024 00:03:55,193.2,7.0
49.958,31.08.2024 00:03:56,178.0,7.0
49.958,31.08.2024 00:03:57,163.2,7.0
49.959,31.08.2024 00:03:58,148.1,7.0
49.96,31.08.2024 00:03:59,133.8,7.0
49.962,31.08.2024 00:04:00,120.0,7.0
49.962,31.08.2024 00:04:01,106.1,7.0
49.96,31.08.2024 00:04:02,91.9,7.0
49.961,31.08.2024 00:04:03,77.5,7.0
49.961,31.08.2024 00:04:04,64.0,7.0
49.961,31.08.2024 00:04:05,50.0,7.0
49.96,31.08.2024 00:04:06,35.6,7.0
49.959,31.08.2024 00:04:07,20.7,7.0
49.961,31.08.2024 00:04:08,5.6,7.0
49.963,31.08.2024 00:04:09,352.3,7.0
49.965,31.08.2024 00:04:10,339.5,7.0
49.965,31.08.2024 00:04:11,326.7,7.0
49.966,31.08.2024 00:04:12,315.7,7.0
49.967,31.08.2024 00:04:13,303.7,7.0
49.968,31.08.2024 00:04:14,292.0,7.0
49.967,31.08.2024 00:04:15,280.3,7.0
49.965,31.08.2024 00:04:16,267.7,7.0
49.963,31.08.2024 00:04:17,254.3,7.0
49.962,31.08.2024 00:04:18,240.6,7.0
49.959,31.08.2024 00:04:19,226.0,7.0
49.956,31.08.2024 00:04:20,209.9,7.0
49.953,31.08.2024 00:04:21,192.9,7.0
49.952,31.08.2024 00:04:22,175.9,7.0
49.951,31.08.2024 00:04:23,158.0,7.0
49.949,31.08.2024 00:04:24,139.2,7.0
49.949,31.08.2024 00:04:25,121.4,7.0
49.95,31.08.2024 00:04:26,103.5,7.0
49.951,31.08.2024 00:04:27,86.1,7.0
49.951,31.08.2024 00:04:28,68.6,7.0
49.951,31.08.2024 00:04:29,51.4,7.0
49.951,31.08.2024 00:04:30,33.4,7.0
49.95,31.08.2024 00:04:31,15.5,7.0
49.951,31.08.2024 00:04:32,357.8,7.0
49.951,31.08.2024 00:04:33,340.3,7.0
49.949,31.08.2024 00:04:34,321.6,7.0
49.948,31.08.2024 00:04:35,302.8,7.0
49.948,31.08.2024 00:04:36,283.9,7.0
49.948,31.08.2024 00:04:37,265.1,7.0
49.947,31.08.2024 00:04:38,246.0,7.0
49.945,31.08.2024 00:04:39,225.4,7.0
49.945,31.08.2024 00:04:40,206.1,7.0
49.947,31.08.2024 00:04:41,186.8,7.0
49.949,31.08.2024 00:04:42,168.4,7.0
49.948,31.08.2024 00:04:43,149.5,7.0
49.947,31.08.2024 00:04:44,130.4,7.0
49.945,31.08.2024 00:04:45,110.7,7.0
49.945,31.08.2024 00:04:46,90.7,7.0
49.945,31.08.2024 00:04:47,70.8,7.0
49.945,31.08.2024 00:04:48,51.4,7.0
49.947,31.08.2024 00:04:49,32.4,7.0
49.949,31.08.2024 00:04:50,14.0,7.0
49.953,31.08.2024 00:04:51,357.2,7.0
49.954,31.08.2024 00:04:52,340.4,7.0
49.954,31.08.2024 00:04:53,323.9,7.0
49.955,31.08.2024 00:04:54,307.4,7.0
49.955,31.08.2024 00:04:55,291.3,7.0
49.957,31.08.2024 00:04:56,275.8,7.0
49.958,31.08.2024 00:04:57,260.4,7.0
49.958,31.08.2024 00:04:58,245.3,7.0
49.957,31.08.2024 00:04:59,229.5,7.0
49.958,31.08.2024 00:05:00,214.3,7.0
49.958,31.08.2024 00:05:01,198.6,7.0
49.959,31.08.2024 00:05:02,184.4,7.0
49.96,31.08.2024 00:05:03,169.7,7.0
49.958,31.08.2024 00:05:04,154.7,7.0
49.958,31.08.2024 00:05:05,139.5,7.0
49.959,31.08.2024 00:05:06,124.6,7.0
49.959,31.08.2024 00:05:07,110.0,7.0
49.959,31.08.2024 00:05:08,95.2,7.0
49.959,31.08.2024 00:05:09,80.4,7.0
49.959,31.08.2024 00:05:10,65.8,7.0
49.96,31.08.2024 00:05:11,51.6,7.0
49.961,31.08.2024 00:05:12,37.3,7.0
49.961,31.08.2024 00:05:13,23.8,7.0
49.963,31.08.2024 00:05:14,10.4,7.0
49.965,31.08.2024 00:05:15,358.0,7.0
49.968,31.08.2024 00:05:16,346.4,7.0
49.967,31.08.2024 00:05:17,334.3,7.0
49.967,31.08.2024 00:05:18,322.4,7.0
49.968,31.08.2024 00:05:19,310.8,7.0
49.97,31.08.2024 00:05:20,299.9,7.0
49.97,31.08.2024 00:05:21,289.1,7.0
49.971,31.08.2024 00:05:22,278.7,7.0
49.972,31.08.2024 00:05:23,268.7,7.0
49.974,31.08.2024 00:05:24,257.9,7.0
49.974,31.08.2024 00:05:25,248.4,7.0
49.972,31.08.2024 00:05:26,238.3,7.0
49.97,31.08.2024 00:05:27,228.7,7.0
49.967,31.08.2024 00:05:28,216.8,7.0
49.967,31.08.2024 00:05:29,205.0,7.0
49.967,31.08.2024 00:05:30,193.0,7.0
49.966,31.08.2024 00:05:31,180.9,7.0
49.967,31.08.2024 00:05:32,168.9,7.0
49.968,31.08.2024 00:05:33,157.1,7.0
49.969,31.08.2024 00:05:34,146.1,7.0
49.97,31.08.2024 00:05:35,135.2,7.0
49.97,31.08.2024 00:05:36,124.4,7.0
49.97,31.08.2024 00:05:37,113.5,7.0
49.97,31.08.2024 00:05:38,102.9,7.0
49.969,31.08.2024 00:05:39,91.7,7.0
49.968,31.08.2024 00:05:40,80.2,7.0
49.968,31.08.2024 00:05:41,68.6,7.0
49.967,31.08.2024 00:05:42,56.8,7.0
49.966,31.08.2024 00:05:43,44.5,7.0
49.965,31.08.2024 00:05:44,31.6,7.0
49.963,31.08.2024 00:05:45,18.5,7.0
49.961,31.08.2024 00:05:46,4.1,7.0
49.96,31.08.2024 00:05:47,349.7,7.0
49.961,31.08.2024 00:05:48,335.4,7.0
49.962,31.08.2024 00:05:49,321.9,7.0
49.961,31.08.2024 00:05:50,307.7,7.0
49.958,31.08.2024 00:05:51,292.6,7.0
49.959,31.08.2024 00:05:52,278.1,7.0
49.961,31.08.2024 00:05:53,264.0,7.0
49.964,31.08.2024 00:05:54,251.3,7.0
49.965,31.08.2024 00:05:55,238.7,7.0
49.967,31.08.2024 00:05:56,226.9,7.0
49.969,31.08.2024 00:05:57,215.5,7.0
49.97,31.08.2024 00:05:58,205.0,7.0
49.972,31.08.2024 00:05:59,194.7,7.0
49.969,31.08.2024 00:06:00,183.5,7.0
49.966,31.08.2024 00:06:01,171.3,7.0
49.966,31.08.2024 00:06:02,159.1,7.0
49.968,31.08.2024 00:06:03,147.5,7.0
49.967,31.08.2024 00:06:04,135.3,7.0
49.966,31.08.2024 00:06:05,123.0,7.0
49.963,31.08.2024 00:06:06,109.5,7.0
49.963,31.08.2024 00:06:07,96.2,7.0
49.963,31.08.2024 00:06:08,82.8,7.0
49.961,31.08.2024 00:06:09,68.5,7.0
49.958,31.08.2024 00:06:10,53.7,7.0
49.954,31.08.2024 00:06:11,37.0,7.0
49.953,31.08.2024 00:06:12,20.3,7.0
49.952,31.08.2024 00:06:13,3.0,7.0
49.95,31.08.2024 00:06:14,345.0,7.0
49.948,31.08.2024 00:06:15,326.0,7.0
49.946,31.08.2024 00:06:16,306.5,7.0
49.947,31.08.2024 00:06:17,287.4,7.0
49.948,31.08.2024 00:06:18,268.8,7.0
49.949,31.08.2024 00:06:19,250.5,7.0
49.95,31.08.2024 00:06:20,232.4,7.0
49.952,31.08.2024 00:06:21,215.4,7.0
49.952,31.08.2024 00:06:22,198.0,7.0
49.951,31.08.2024 00:06:23,180.6,7.0
49.949,31.08.2024 00:06:24,161.8,7.0
49.948,31.08.2024 00:06:25,143.1,7.0
49.947,31.08.2024 00:06:26,124.1,7.0
49.947,31.08.2024 00:06:27,104.8,7.0
49.945,31.08.2024 00:06:28,84.8,7.0
49.943,31.08.2024 00:06:29,64.8,7.0
49.942,31.08.2024 00:06:30,44.0,7.0
49.942,31.08.2024 00:06:31,23.2,7.0
49.943,31.08.2024 00:06:32,2.6,7.0
49.944,31.08.2024 00:06:33,342.2,7.0
49.944,31.08.2024 00:06:34,322.7,7.0
49.945,31.08.2024 00:06:35,302.8,7.0
49.947,31.08.2024 00:06:36,283.5,7.0
49.948,31.08.2024 00:06:37,264.8,7.0
49.947,31.08.2024 00:06:38,244.3,7.0
49.946,31.08.2024 00:06:39,224.9,7.0
49.945,31.08.2024 00:06:40,206.4,7.0
49.947,31.08.2024 00:06:41,187.2,7.0
49.947,31.08.2024 00:06:42,167.1,7.0
49.946,31.08.2024 00:06:43,148.9,7.0
49.945,31.08.2024 00:06:44,129.1,7.0
49.944,31.08.2024 00:06:45,109.0,7.0
49.946,31.08.2024 00:06:46,89.4,7.0
49.947,31.08.2024 00:06:47,70.1,7.0
49.947,31.08.2024 00:06:48,51.4,7.0
49.947,31.08.2024 00:06:49,32.0,7.0
49.947,31.08.2024 00:06:50,13.1,7.0
49.948,31.08.2024 00:06:51,354.5,7.0
49.949,31.08.2024 00:06:52,336.2,7.0
49.948,31.08.2024 00:06:53,317.2,7.0
49.946,31.08.2024 00:06:54,297.8,7.0
49.947,31.08.2024 00:06:55,278.5,7.0
49.948,31.08.2024 00:06:56,259.6,7.0
49.947,31.08.2024 00:06:57,240.4,7.0
49.945,31.08.2024 00:06:58,220.6,7.0
49.943,31.08.2024 00:06:59,200.0,7.0
49.943,31.08.2024 00:07:00,179.7,7.0
49.942,31.08.2024 00:07:01,158.7,7.0
49.941,31.08.2024 00:07:02,137.7,7.0
49.94,31.08.2024 00:07:03,115.7,7.0
49.939,31.08.2024 00:07:04,93.7,7.0
49.938,31.08.2024 00:07:05,71.4,7.0
49.938,31.08.2024 00:07:06,49.4,7.0
49.937,31.08.2024 00:07:07,27.0,7.0
49.936,31.08.2024 00:07:08,3.7,7.0
49.934,31.08.2024 00:07:09,339.9,7.0
49.934,31.08.2024 00:07:10,316.0,7.0
49.933,31.08.2024 00:07:11,292.1,7.0
49.932,31.08.2024 00:07:12,267.4,7.0
49.932,31.08.2024 00:07:13,242.8,7.0
49.934,31.08.2024 00:07:14,218.8,7.0
49.937,31.08.2024 00:07:15,196.2,7.0
49.938,31.08.2024 00:07:16,174.2,7.0
49.94,31.08.2024 00:07:17,152.5,7.0
49.942,31.08.2024 00:07:18,131.6,7.0
49.945,31.08.2024 00:07:19,111.7,7.0
49.947,31.08.2024 00:07:20,92.7,7.0
49.948,31.08.2024 00:07:21,73.8,7.0
49.949,31.08.2024 00:07:22,55.8,7.0
49.95,31.08.2024 00:07:23,37.6,7.0
49.952,31.08.2024 00:07:24,20.2,7.0
49.953,31.08.2024 00:07:25,3.5,7.0
49.955,31.08.2024 00:07:26,347.2,7.0
49.956,31.08.2024 00:07:27,331.4,7.0
49.958,31.08.2024 00:07:28,316.1,7.0
49.961,31.08.2024 00:07:29,302.4,7.0
49.963,31.08.2024 00:07:30,288.8,7.0
49.962,31.08.2024 00:07:31,275.2,7.0
49.962,31.08.2024 00:07:32,261.5,7.0
49.964,31.08.2024 00:07:33,248.2,7.0
49.966,31.08.2024 00:07:34,236.0,7.0
49.966,31.08.2024 00:07:35,223.6,7.0
49.964,31.08.2024 00:07:36,210.9,7.0
49.963,31.08.2024 00:07:37,197.3,7.0
49.961,31.08.2024 00:07:38,183.4,7.0
49.961,31.08.2024 00:07:39,169.2,7.0
49.962,31.08.2024 00:07:40,155.5,7.0
49.963,31.08.2024 00:07:41,142.4,7.0
49.964,31.08.2024 00:07:42,129.4,7.0
49.967,31.08.2024 00:07:43,117.6,7.0
49.971,31.08.2024 00:07:44,107.1,7.0
49.971,31.08.2024 00:07:45,96.9,7.0
49.97,31.08.2024 00:07:46,86.0,7.0
49.97,31.08.2024 00:07:47,75.5,7.0
49.97,31.08.2024 00:07:48,64.6,7.0
49.97,31.08.2024 00:07:49,54.0,7.0
49.969,31.08.2024 00:07:50,42.7,7.0
49.967,31.08.2024 00:07:51,30.7,7.0
49.965,31.08.2024 00:07:52,17.9,7.0
49.966,31.08.2024 00:07:53,4.8,7.0
49.966,31.08.2024 00:07:54,352.4,7.0
49.966,31.08.2024 00:07:55,341.1,7.0
49.966,31.08.2024 00:07:56,329.0,7.0
49.967,31.08.2024 00:07:57,316.9,7.0
49.969,31.08.2024 00:07:58,306.0,7.0
49.969,31.08.2024 00:07:59,294.7,7.0
49.97,31.08.2024 00:08:00,283.9,7.0
49.97,31.08.2024 00:08:01,273.0,7.0
49.971,31.08.2024 00:08:02,262.6,7.0
49.973,31.08.2024 00:08:03,252.8,7.0
49.974,31.08.2024 00:08:04,243.1,7.0
49.973,31.08.2024 00:08:05,233.5,7.0
49.971,31.08.2024 00:08:06,222.9,7.0
49.971,31.08.2024 00:08:07,212.7,7.0
49.97,31.08.2024 00:08:08,201.8,7.0
49.97,31.08.2024 00:08:09,191.0,7.0
49.968,31.08.2024 00:08:10,179.5,7.0
49.967,31.08.2024 00:08:11,167.7,7.0
49.969,31.08.2024 00:08:12,156.7,7.0
49.971,31.08.2024 00:08:13,146.0,7.0
49.972,31.08.2024 00:08:14,135.2,7.0
49.971,31.08.2024 00:08:15,125.4,7.0
49.971,31.08.2024 00:08:16,115.1,7.0
49.972,31.08.2024 00:08:17,104.8,7.0
49.973,31.08.2024 00:08:18,94.8,7.0
49.973,31.08.2024 00:08:19,85.2,7.0
49.972,31.08.2024 00:08:20,75.2,7.0
49.971,31.08.2024 00:08:21,65.1,7.0
49.968,31.08.2024 00:08:22,53.6,7.0
49.969,31.08.2024 00:08:23,42.4,7.0
49.968,31.08.2024 00:08:24,30.9,7.0
49.969,31.08.2024 00:08:25,19.9,7.0
49.969,31.08.2024 00:08:26,8.4,7.0
49.969,31.08.2024 00:08:27,357.3,7.0
49.967,31.08.2024 00:08:28,345.3,7.0
49.965,31.08.2024 00:08:29,333.0,7.0
49.966,31.08.2024 00:08:30,320.7,7.0
49.966,31.08.2024 00:08:31,308.1,7.0
49.965,31.08.2024 00:08:32,295.7,7.0
49.963,31.08.2024 00:08:33,282.2,7.0
49.962,31.08.2024 00:08:34,268.6,7.0
49.961,31.08.2024 00:08:35,254.5,7.0
49.96,31.08.2024 00:08:36,240.3,7.0
49.96,31.08.2024 00:08:37,225.9,7.0
49.959,31.08.2024 00:08:38,210.9,7.0
49.959,31.08.2024 00:08:39,196.2,7.0
49.96,31.08.2024 00:08:40,182.0,7.0
49.965,31.08.2024 00:08:41,169.2,7.0
49.966,31.08.2024 00:08:42,157.0,7.0
49.966,31.08.2024 00:08:43,144.7,7.0
49.966,31.08.2024 00:08:44,132.5,7.0
49.966,31.08.2024 00:08:45,120.4,7.0
49.967,31.08.2024 00:08:46,108.6,7.0
49.968,31.08.2024 00:08:47,97.0,7.0
49.966,31.08.2024 00:08:48,84.8,7.0
49.964,31.08.2024 00:08:49,71.7,7.0
49.964,31.08.2024 00:08:50,59.0,7.0
49.965,31.08.2024 00:08:51,45.9,7.0
49.964,31.08.2024 00:08:52,33.2,7.0
49.963,31.08.2024 00:08:53,19.6,7.0
49.962,31.08.2024 00:08:54,6.2,7.0
49.964,31.08.2024 00:08:55,353.0,7.0
49.967,31.08.2024 00:08:56,340.9,7.0
49.969,31.08.2024 00:08:57,329.8,7.0
49.972,31.08.2024 00:08:58,319.4,7.0
49.975,31.08.2024 00:08:59,310.5,7.0
49.977,31.08.2024 00:09:00,301.8,7.0
49.976,31.08.2024 00:09:01,293.2,7.0
49.976,31.08.2024 00:09:02,284.3,7.0
49.975,31.08.2024 00:09:03,275.6,7.0
49.979,31.08.2024 00:09:04,267.4,7.0
49.983,31.08.2024 00:09:05,261.3,7.0
49.983,31.08.2024 00:09:06,255.3,7.0
49.982,31.08.2024 00:09:07,249.5,7.0
49.981,31.08.2024 00:09:08,243.0,7.0
49.982,31.08.2024 00:09:09,236.4,7.0
49.984,31.08.2024 00:09:10,230.8,7.0
49.984,31.08.2024 00:09:11,225.6,7.0
49.984,31.08.2024 00:09:12,219.8,7.0
49.984,31.08.2024 00:09:13,213.8,7.0
49.988,31.08.2024 00:09:14,209.3,7.0
49.99,31.08.2024 00:09:15,206.0,7.0
49.993,31.08.2024 00:09:16,203.2,7.0
49.994,31.08.2024 00:09:17,200.9,7.0
49.993,31.08.2024 00:09:18,198.2,7.0
