frequency,time,phase,d
49.96,27.08.2024 00:00:49,76.4,7.0
49.961,27.08.2024 00:00:50,62.5,7.0
49.963,27.08.2024 00:00:51,49.1,7.0
49.964,27.08.2024 00:00:52,36.0,7.0
49.964,27.08.2024 00:00:53,22.8,7.0
49.962,27.08.2024 00:00:54,9.1,7.0
49.963,27.08.2024 00:00:55,355.6,7.0
49.963,27.08.2024 00:00:56,341.2,7.0
49.962,27.08.2024 00:00:57,328.5,7.0
49.963,27.08.2024 00:00:58,315.1,7.0
49.965,27.08.2024 00:00:59,301.8,7.0
49.967,27.08.2024 00:01:00,289.7,7.0
49.966,27.08.2024 00:01:01,278.4,7.0
49.964,27.08.2024 00:01:02,265.4,7.0
49.961,27.08.2024 00:01:03,251.4,7.0
49.96,27.08.2024 00:01:04,237.0,7.0
49.959,27.08.2024 00:01:05,222.1,7.0
49.957,27.08.2024 00:01:06,206.7,7.0
49.955,27.08.2024 00:01:07,190.5,7.0
49.954,27.08.2024 00:01:08,174.0,7.0
49.954,27.08.2024 00:01:09,157.2,7.0
49.955,27.08.2024 00:01:10,140.9,7.0
49.954,27.08.2024 00:01:11,124.4,7.0
49.952,27.08.2024 00:01:12,107.2,7.0
49.951,27.08.2024 00:01:13,90.1,7.0
49.952,27.08.2024 00:01:14,72.8,7.0
49.952,27.08.2024 00:01:15,55.8,7.0
49.951,27.08.2024 00:01:16,38.3,7.0
49.95,27.08.2024 00:01:17,20.1,7.0
49.949,27.08.2024 00:01:18,0.4,7.0
49.95,27.08.2024 00:01:19,343.8,7.0
49.95,27.08.2024 00:01:20,325.9,7.0
49.95,27.08.2024 00:01:21,307.7,7.0
49.949,27.08.2024 00:01:22,288.0,7.0
49.952,27.08.2024 00:01:23,272.0,7.0
49.955,27.08.2024 00:01:24,255.9,7.0
49.958,27.08.2024 00:01:25,240.7,7.0
49.96,27.08.2024 00:01:26,226.2,7.0
49.963,27.08.2024 00:01:27,212.7,7.0
49.964,27.08.2024 00:01:28,199.9,7.0
49.966,27.08.2024 00:01:29,187.7,7.0
49.967,27.08.2024 00:01:30,175.6,7.0
49.967,27.08.2024 00:01:31,163.8,7.0
49.967,27.08.2024 00:01:32,151.9,7.0
49.967,27.08.2024 00:01:33,139.9,7.0
49.967,27.08.2024 00:01:34,128.0,7.0
49.967,27.08.2024 00:01:35,115.9,7.0
49.967,27.08.2024 00:01:36,103.9,7.0
49.967,27.08.2024 00:01:37,91.9,7.0
49.969,27.08.2024 00:01:38,80.9,7.0
49.971,27.08.2024 00:01:39,70.4,7.0
49.971,27.08.2024 00:01:40,60.2,7.0
49.971,27.08.2024 00:01:41,49.7,7.0
49.972,27.08.2024 00:01:42,39.6,7.0
49.973,27.08.2024 00:01:43,29.7,7.0
49.974,27.08.2024 00:01:44,20.4,7.0
49.975,27.08.2024 00:01:45,11.1,7.0
49.974,27.08.2024 00:01:46,1.6,7.0
49.971,27.08.2024 00:01:47,351.3,7.0
49.971,27.08.2024 00:01:48,340.8,7.0
49.97,27.08.2024 00:01:49,329.7,7.0
49.968,27.08.2024 00:01:50,318.1,7.0
49.965,27.08.2024 00:01:51,305.5,7.0
49.963,27.08.2024 00:01:52,292.3,7.0
49.964,27.08.2024 00:01:53,278.1,7.0
49.964,27.08.2024 00:01:54,266.2,7.0
49.964,27.08.2024 00:01:55,252.9,7.0
49.961,27.08.2024 00:01:56,239.1,7.0
49.961,27.08.2024 00:01:57,224.8,7.0
49.961,27.08.2024 00:01:58,211.1,7.0
49.963,27.08.2024 00:01:59,197.8,7.0
49.964,27.08.2024 00:02:00,184.9,7.0
49.961,27.08.2024 00:02:01,171.0,7.0
49.959,27.08.2024 00:02:02,156.4,7.0
49.958,27.08.2024 00:02:03,141.0,7.0
49.958,27.08.2024 00:02:04,126.0,7.0
49.958,27.08.2024 00:02:05,111.1,7.0
49.959,27.08.2024 00:02:06,96.3,7.0
49.959,27.08.2024 00:02:07,81.5,7.0
49.96,27.08.2024 00:02:08,67.1,7.0
49.961,27.08.2024 00:02:09,53.3,7.0
49.962,27.08.2024 00:02:10,39.5,7.0
49.962,27.08.2024 00:02:11,25.0,7.0
49.961,27.08.2024 00:02:12,11.1,7.0
49.96,27.08.2024 00:02:13,357.8,7.0
49.962,27.08.2024 00:02:14,344.0,7.0
49.962,27.08.2024 00:02:15,329.2,7.0
49.962,27.08.2024 00:02:16,316.7,7.0
49.961,27.08.2024 00:02:17,302.6,7.0
49.96,27.08.2024 00:02:18,288.3,7.0
49.96,27.08.2024 00:02:19,274.0,7.0
49.963,27.08.2024 00:02:20,260.6,7.0
49.963,27.08.2024 00:02:21,247.2,7.0
49.965,27.08.2024 00:02:22,234.9,7.0
49.967,27.08.2024 00:02:23,222.8,7.0
49.968,27.08.2024 00:02:24,211.2,7.0
49.971,27.08.2024 00:02:25,200.7,7.0
49.97,27.08.2024 00:02:26,190.0,7.0
49.972,27.08.2024 00:02:27,179.6,7.0
49.97,27.08.2024 00:02:28,168.9,7.0
49.969,27.08.2024 00:02:29,157.7,7.0
49.967,27.08.2024 00:02:30,146.0,7.0
49.968,27.08.2024 00:02:31,134.3,7.0
49.967,27.08.2024 00:02:32,122.3,7.0
49.966,27.08.2024 00:02:33,110.0,7.0
49.965,27.08.2024 00:02:34,97.5,7.0
49.965,27.08.2024 00:02:35,84.8,7.0
49.968,27.08.2024 00:02:36,73.3,7.0
49.969,27.08.2024 00:02:37,62.4,7.0
49.969,27.08.2024 00:02:38,51.1,7.0
49.968,27.08.2024 00:02:39,39.6,7.0
49.969,27.08.2024 00:02:40,28.3,7.0
49.969,27.08.2024 00:02:41,17.2,7.0
49.969,27.08.2024 00:02:42,6.1,7.0
49.97,27.08.2024 00:02:43,355.3,7.0
49.971,27.08.2024 00:02:44,344.7,7.0
49.971,27.08.2024 00:02:45,333.6,7.0
49.969,27.08.2024 00:02:46,323.1,7.0
49.968,27.08.2024 00:02:47,311.7,7.0
49.966,27.08.2024 00:02:48,299.3,7.0
49.965,27.08.2024 00:02:49,286.4,7.0
49.965,27.08.2024 00:02:50,273.9,7.0
49.966,27.08.2024 00:02:51,261.6,7.0
49.965,27.08.2024 00:02:52,249.2,7.0
49.965,27.08.2024 00:02:53,236.7,7.0
49.967,27.08.2024 00:02:54,225.4,7.0
49.968,27.08.2024 00:02:55,213.8,7.0
49.968,27.08.2024 00:02:56,202.4,7.0
49.968,27.08.2024 00:02:57,190.7,7.0
49.969,27.08.2024 00:02:58,179.7,7.0
49.972,27.08.2024 00:02:59,169.6,7.0
49.974,27.08.2024 00:03:00,160.3,7.0
49.974,27.08.2024 00:03:01,150.9,7.0
49.974,27.08.2024 00:03:02,141.4,7.0
49.973,27.08.2024 00:03:03,131.5,7.0
49.972,27.08.2024 00:03:04,121.4,7.0
49.972,27.08.2024 00:03:05,111.4,7.0
49.972,27.08.2024 00:03:06,101.5,7.0
49.972,27.08.2024 00:03:07,91.3,7.0
49.972,27.08.2024 00:03:08,81.2,7.0
49.972,27.08.2024 00:03:09,71.2,7.0
49.972,27.08.2024 00:03:10,61.5,7.0
49.971,27.08.2024 00:03:11,51.1,7.0
49.97,27.08.2024 00:03:12,40.5,7.0
49.97,27.08.2024 00:03:13,29.7,7.0
49.97,27.08.2024 00:03:14,18.8,7.0
49.971,27.08.2024 00:03:15,8.1,7.0
49.972,27.08.2024 00:03:16,358.1,7.0
49.972,27.08.2024 00:03:17,348.0,7.0
49.972,27.08.2024 00:03:18,337.9,7.0
49.973,27.08.2024 00:03:19,328.2,7.0
49.972,27.08.2024 00:03:20,318.3,7.0
49.974,27.08.2024 00:03:21,308.8,7.0
49.976,27.08.2024 00:03:22,300.0,7.0
49.978,27.08.2024 00:03:23,291.9,7.0
49.977,27.08.2024 00:03:24,283.8,7.0
49.976,27.08.2024 00:03:25,274.1,7.0
49.976,27.08.2024 00:03:26,265.3,7.0
49.975,27.08.2024 00:03:27,256.4,7.0
49.976,27.08.2024 00:03:28,249.1,7.0
49.974,27.08.2024 00:03:29,239.8,7.0
49.974,27.08.2024 00:03:30,230.5,7.0
49.972,27.08.2024 00:03:31,220.2,7.0
49.972,27.08.2024 00:03:32,210.0,7.0
49.972,27.08.2024 00:03:33,199.8,7.0
49.972,27.08.2024 00:03:34,188.8,7.0
49.971,27.08.2024 00:03:35,179.1,7.0
49.969,27.08.2024 00:03:36,167.9,7.0
49.969,27.08.2024 00:03:37,156.7,7.0
49.97,27.08.2024 00:03:38,145.6,7.0
49.97,27.08.2024 00:03:39,134.8,7.0
49.969,27.08.2024 00:03:40,123.5,7.0
49.967,27.08.2024 00:03:41,111.8,7.0
49.968,27.08.2024 00:03:42,100.2,7.0
49.968,27.08.2024 00:03:43,88.5,7.0
49.968,27.08.2024 00:03:44,76.8,7.0
49.969,27.08.2024 00:03:45,65.6,7.0
49.969,27.08.2024 00:03:46,54.5,7.0
49.971,27.08.2024 00:03:47,43.8,7.0
49.973,27.08.2024 00:03:48,33.9,7.0
49.974,27.08.2024 00:03:49,24.4,7.0
49.973,27.08.2024 00:03:50,14.7,7.0
49.972,27.08.2024 00:03:51,4.8,7.0
49.973,27.08.2024 00:03:52,354.9,7.0
49.972,27.08.2024 00:03:53,344.9,7.0
49.971,27.08.2024 00:03:54,334.4,7.0
49.969,27.08.2024 00:03:55,323.2,7.0
49.968,27.08.2024 00:03:56,311.6,7.0
49.965,27.08.2024 00:03:57,298.9,7.0
49.964,27.08.2024 00:03:58,285.8,7.0
49.962,27.08.2024 00:03:59,272.3,7.0
49.962,27.08.2024 00:04:00,258.4,7.0
49.96,27.08.2024 00:04:01,243.9,7.0
49.96,27.08.2024 00:04:02,229.5,7.0
49.959,27.08.2024 00:04:03,214.9,7.0
49.959,27.08.2024 00:04:04,199.9,7.0
49.958,27.08.2024 00:04:05,184.8,7.0
49.958,27.08.2024 00:04:06,169.6,7.0
49.96,27.08.2024 00:04:07,155.4,7.0
49.961,27.08.2024 00:04:08,141.3,7.0
49.959,27.08.2024 00:04:09,126.3,7.0
49.957,27.08.2024 00:04:10,111.2,7.0
49.956,27.08.2024 00:04:11,95.5,7.0
49.958,27.08.2024 00:04:12,80.3,7.0
49.961,27.08.2024 00:04:13,66.0,7.0
49.961,27.08.2024 00:04:14,52.6,7.0
49.961,27.08.2024 00:04:15,38.4,7.0
49.963,27.08.2024 00:04:16,25.0,7.0
49.966,27.08.2024 00:04:17,12.5,7.0
49.968,27.08.2024 00:04:18,0.9,7.0
49.968,27.08.2024 00:04:19,349.4,7.0
49.968,27.08.2024 00:04:20,338.0,7.0
49.97,27.08.2024 00:04:21,327.3,7.0
49.972,27.08.2024 00:04:22,316.1,7.0
49.973,27.08.2024 00:04:23,307.5,7.0
49.972,27.08.2024 00:04:24,297.3,7.0
49.969,27.08.2024 00:04:25,286.1,7.0
49.967,27.08.2024 00:04:26,274.1,7.0
49.968,27.08.2024 00:04:27,262.7,7.0
49.969,27.08.2024 00:04:28,251.6,7.0
49.97,27.08.2024 00:04:29,240.9,7.0
49.969,27.08.2024 00:04:30,229.8,7.0
49.97,27.08.2024 00:04:31,218.7,7.0
49.972,27.08.2024 00:04:32,208.6,7.0
49.972,27.08.2024 00:04:33,198.6,7.0
49.971,27.08.2024 00:04:34,188.8,7.0
49.971,27.08.2024 00:04:35,178.1,7.0
49.971,27.08.2024 00:04:36,167.9,7.0
49.973,27.08.2024 00:04:37,158.1,7.0
49.976,27.08.2024 00:04:38,149.4,7.0
49.976,27.08.2024 00:04:39,139.4,7.0
49.975,27.08.2024 00:04:40,130.5,7.0
49.977,27.08.2024 00:04:41,123.4,7.0
49.978,27.08.2024 00:04:42,115.4,7.0
49.977,27.08.2024 00:04:43,107.1,7.0
49.974,27.08.2024 00:04:44,97.1,7.0
49.972,27.08.2024 00:04:45,87.8,7.0
49.972,27.08.2024 00:04:46,77.9,7.0
49.973,27.08.2024 00:04:47,68.1,7.0
49.972,27.08.2024 00:04:48,58.2,7.0
49.97,27.08.2024 00:04:49,47.5,7.0
49.969,27.08.2024 00:04:50,36.4,7.0
49.968,27.08.2024 00:04:51,24.8,7.0
49.969,27.08.2024 00:04:52,13.7,7.0
49.969,27.08.2024 00:04:53,2.5,7.0
49.968,27.08.2024 00:04:54,351.1,7.0
49.967,27.08.2024 00:04:55,339.3,7.0
49.968,27.08.2024 00:04:56,327.7,7.0
49.968,27.08.2024 00:04:57,316.1,7.0
49.968,27.08.2024 00:04:58,304.2,7.0
49.968,27.08.2024 00:04:59,292.9,7.0
49.97,27.08.2024 00:05:00,282.2,7.0
49.971,27.08.2024 00:05:01,271.8,7.0
49.972,27.08.2024 00:05:02,261.9,7.0
49.972,27.08.2024 00:05:03,251.7,7.0
49.972,27.08.2024 00:05:04,241.7,7.0
49.971,27.08.2024 00:05:05,231.2,7.0
49.97,27.08.2024 00:05:06,219.1,7.0
49.97,27.08.2024 00:05:07,209.5,7.0
49.97,27.08.2024 00:05:08,198.8,7.0
49.969,27.08.2024 00:05:09,187.6,7.0
49.969,27.08.2024 00:05:10,176.2,7.0
49.968,27.08.2024 00:05:11,164.6,7.0
49.968,27.08.2024 00:05:12,152.8,7.0
49.967,27.08.2024 00:05:13,141.1,7.0
49.968,27.08.2024 00:05:14,129.6,7.0
49.968,27.08.2024 00:05:15,118.2,7.0
49.967,27.08.2024 00:05:16,106.4,7.0
49.964,27.08.2024 00:05:17,93.3,7.0
49.963,27.08.2024 00:05:18,80.0,7.0
49.965,27.08.2024 00:05:19,67.3,7.0
49.967,27.08.2024 00:05:20,55.8,7.0
49.969,27.08.2024 00:05:21,44.4,7.0
49.969,27.08.2024 00:05:22,33.2,7.0
49.967,27.08.2024 00:05:23,21.1,7.0
49.967,27.08.2024 00:05:24,9.0,7.0
49.97,27.08.2024 00:05:25,358.1,7.0
49.972,27.08.2024 00:05:26,347.9,7.0
49.97,27.08.2024 00:05:27,337.1,7.0
49.969,27.08.2024 00:05:28,326.0,7.0
49.969,27.08.2024 00:05:29,315.0,7.0
49.972,27.08.2024 00:05:30,304.8,7.0
49.974,27.08.2024 00:05:31,295.7,7.0
49.976,27.08.2024 00:05:32,287.0,7.0
49.976,27.08.2024 00:05:33,278.4,7.0
49.977,27.08.2024 00:05:34,270.2,7.0
49.979,27.08.2024 00:05:35,262.7,7.0
49.979,27.08.2024 00:05:36,255.2,7.0
49.978,27.08.2024 00:05:37,247.1,7.0
49.976,27.08.2024 00:05:38,238.5,7.0
49.976,27.08.2024 00:05:39,229.7,7.0
49.976,27.08.2024 00:05:40,221.0,7.0
49.976,27.08.2024 00:05:41,212.6,7.0
49.978,27.08.2024 00:05:42,204.3,7.0
49.98,27.08.2024 00:05:43,197.2,7.0
49.982,27.08.2024 00:05:44,190.7,7.0
49.983,27.08.2024 00:05:45,184.5,7.0
49.984,27.08.2024 00:05:46,178.6,7.0
49.984,27.08.2024 00:05:47,172.7,7.0
49.982,27.08.2024 00:05:48,166.3,7.0
49.983,27.08.2024 00:05:49,159.9,7.0
49.981,27.08.2024 00:05:50,152.9,7.0
49.979,27.08.2024 00:05:51,145.3,7.0
49.978,27.08.2024 00:05:52,137.4,7.0
49.978,27.08.2024 00:05:53,129.4,7.0
49.977,27.08.2024 00:05:54,121.2,7.0
49.976,27.08.2024 00:05:55,112.0,7.0
49.973,27.08.2024 00:05:56,102.2,7.0
49.973,27.08.2024 00:05:57,92.4,7.0
49.975,27.08.2024 00:05:58,83.8,7.0
49.977,27.08.2024 00:05:59,75.4,7.0
49.974,27.08.2024 00:06:00,66.0,7.0
49.974,27.08.2024 00:06:01,56.7,7.0
49.972,27.08.2024 00:06:02,46.8,7.0
49.972,27.08.2024 00:06:03,35.7,7.0
49.969,27.08.2024 00:06:04,25.6,7.0
49.967,27.08.2024 00:06:05,13.8,7.0
49.963,27.08.2024 00:06:06,0.3,7.0
49.96,27.08.2024 00:06:07,346.1,7.0
49.959,27.08.2024 00:06:08,331.3,7.0
49.959,27.08.2024 00:06:09,316.6,7.0
49.958,27.08.2024 00:06:10,301.6,7.0
49.957,27.08.2024 00:06:11,286.1,7.0
49.957,27.08.2024 00:06:12,270.7,7.0
49.96,27.08.2024 00:06:13,256.7,7.0
49.961,27.08.2024 00:06:14,242.5,7.0
49.96,27.08.2024 00:06:15,228.3,7.0
49.959,27.08.2024 00:06:16,213.4,7.0
49.959,27.08.2024 00:06:17,198.7,7.0
49.959,27.08.2024 00:06:18,184.0,7.0
49.961,27.08.2024 00:06:19,169.8,7.0
49.96,27.08.2024 00:06:20,155.4,7.0
49.959,27.08.2024 00:06:21,140.4,7.0
49.959,27.08.2024 00:06:22,124.6,7.0
49.959,27.08.2024 00:06:23,111.2,7.0
49.961,27.08.2024 00:06:24,96.9,7.0
49.96,27.08.2024 00:06:25,82.3,7.0
49.961,27.08.2024 00:06:26,68.3,7.0
49.964,27.08.2024 00:06:27,55.5,7.0
49.967,27.08.2024 00:06:28,43.6,7.0
49.967,27.08.2024 00:06:29,31.9,7.0
49.966,27.08.2024 00:06:30,19.6,7.0
49.965,27.08.2024 00:06:31,7.0,7.0
49.965,27.08.2024 00:06:32,354.6,7.0
49.966,27.08.2024 00:06:33,342.5,7.0
49.968,27.08.2024 00:06:34,330.8,7.0
49.966,27.08.2024 00:06:35,318.7,7.0
49.966,27.08.2024 00:06:36,306.5,7.0
49.967,27.08.2024 00:06:37,294.4,7.0
49.966,27.08.2024 00:06:38,282.2,7.0
49.965,27.08.2024 00:06:39,269.5,7.0
49.963,27.08.2024 00:06:40,256.1,7.0
49.962,27.08.2024 00:06:41,242.3,7.0
49.962,27.08.2024 00:06:42,228.7,7.0
49.963,27.08.2024 00:06:43,215.1,7.0
49.962,27.08.2024 00:06:44,201.7,7.0
49.962,27.08.2024 00:06:45,187.9,7.0
49.963,27.08.2024 00:06:46,174.5,7.0
49.963,27.08.2024 00:06:47,161.3,7.0
49.964,27.08.2024 00:06:48,148.3,7.0
49.966,27.08.2024 00:06:49,136.0,7.0
49.967,27.08.2024 00:06:50,124.0,7.0
49.968,27.08.2024 00:06:51,112.4,7.0
49.97,27.08.2024 00:06:52,101.6,7.0
49.97,27.08.2024 00:06:53,90.8,7.0
49.971,27.08.2024 00:06:54,80.4,7.0
49.975,27.08.2024 00:06:55,71.2,7.0
49.976,27.08.2024 00:06:56,62.7,7.0
49.978,27.08.2024 00:06:57,54.7,7.0
49.977,27.08.2024 00:06:58,46.4,7.0
49.98,27.08.2024 00:06:59,39.1,7.0
49.984,27.08.2024 00:07:00,32.1,7.0
49.986,27.08.2024 00:07:01,28.0,7.0
49.985,27.08.2024 00:07:02,22.6,7.0
49.983,27.08.2024 00:07:03,16.3,7.0
49.98,27.08.2024 00:07:04,9.0,7.0
49.979,27.08.2024 00:07:05,1.8,7.0
49.982,27.08.2024 00:07:06,355.4,7.0
49.982,27.08.2024 00:07:07,348.7,7.0
49.983,27.08.2024 00:07:08,341.7,7.0
49.984,27.08.2024 00:07:09,336.5,7.0
49.985,27.08.2024 00:07:10,330.0,7.0
49.985,27.08.2024 00:07:11,325.7,7.0
49.985,27.08.2024 00:07:12,320.0,7.0
49.985,27.08.2024 00:07:13,314.6,7.0
49.986,27.08.2024 00:07:14,309.6,7.0
49.987,27.08.2024 00:07:15,304.9,7.0
49.985,27.08.2024 00:07:16,299.6,7.0
49.985,27.08.2024 00:07:17,294.1,7.0
49.984,27.08.2024 00:07:18,288.3,7.0
49.982,27.08.2024 00:07:19,282.0,7.0
49.981,27.08.2024 00:07:20,275.1,7.0
49.98,27.08.2024 00:07:21,268.0,7.0
49.981,27.08.2024 00:07:22,260.5,7.0
49.98,27.08.2024 00:07:23,253.8,7.0
49.981,27.08.2024 00:07:24,246.7,7.0
49.98,27.08.2024 00:07:25,239.6,7.0
49.981,27.08.2024 00:07:26,232.7,7.0
49.982,27.08.2024 00:07:27,226.3,7.0
49.983,27.08.2024 00:07:28,220.4,7.0
49.983,27.08.2024 00:07:29,214.1,7.0
49.982,27.08.2024 00:07:30,208.0,7.0
49.983,27.08.2024 00:07:31,201.7,7.0
49.98,27.08.2024 00:07:32,194.5,7.0
49.98,27.08.2024 00:07:33,187.5,7.0
49.981,27.08.2024 00:07:34,180.4,7.0
49.981,27.08.2024 00:07:35,173.7,7.0
49.982,27.08.2024 00:07:36,167.2,7.0
49.98,27.08.2024 00:07:37,160.0,7.0
49.98,27.08.2024 00:07:38,152.9,7.0
49.982,27.08.2024 00:07:39,146.3,7.0
49.982,27.08.2024 00:07:40,139.9,7.0
49.982,27.08.2024 00:07:41,133.4,7.0
49.981,27.08.2024 00:07:42,126.6,7.0
49.981,27.08.2024 00:07:43,119.6,7.0
49.982,27.08.2024 00:07:44,113.1,7.0
49.983,27.08.2024 00:07:45,107.0,7.0
49.983,27.08.2024 00:07:46,100.8,7.0
49.982,27.08.2024 00:07:47,94.4,7.0
49.983,27.08.2024 00:07:48,88.2,7.0
49.984,27.08.2024 00:07:49,82.7,7.0
49.984,27.08.2024 00:07:50,76.9,7.0
49.985,27.08.2024 00:07:51,71.5,7.0
49.987,27.08.2024 00:07:52,67.5,7.0
49.99,27.08.2024 00:07:53,63.7,7.0
49.992,27.08.2024 00:07:54,60.7,7.0
49.993,27.08.2024 00:07:55,58.1,7.0
49.995,27.08.2024 00:07:56,56.2,7.0
49.997,27.08.2024 00:07:57,55.0,7.0
49.999,27.08.2024 00:07:58,54.4,7.0
49.998,27.08.2024 00:07:59,53.7,7.0
49.997,27.08.2024 00:08:00,52.6,7.0
49.994,27.08.2024 00:08:01,50.4,7.0
49.994,27.08.2024 00:08:02,48.0,7.0
49.993,27.08.2024 00:08:03,45.6,7.0
49.993,27.08.2024 00:08:04,43.1,7.0
49.991,27.08.2024 00:08:05,40.0,7.0
49.991,27.08.2024 00:08:06,36.7,7.0
49.992,27.08.2024 00:08:07,33.8,7.0
49.994,27.08.2024 00:08:08,31.4,7.0
49.994,27.08.2024 00:08:09,29.3,7.0
49.993,27.08.2024 00:08:10,26.7,7.0
49.992,27.08.2024 00:08:11,24.0,7.0
49.993,27.08.2024 00:08:12,21.2,7.0
49.992,27.08.2024 00:08:13,18.5,7.0
49.991,27.08.2024 00:08:14,15.1,7.0
49.989,27.08.2024 00:08:15,11.0,7.0
49.988,27.08.2024 00:08:16,6.5,7.0
49.987,27.08.2024 00:08:17,1.8,7.0
49.987,27.08.2024 00:08:18,357.2,7.0
49.987,27.08.2024 00:08:19,352.5,7.0
49.986,27.08.2024 00:08:20,347.3,7.0
49.986,27.08.2024 00:08:21,342.2,7.0
49.99,27.08.2024 00:08:22,338.7,7.0
49.992,27.08.2024 00:08:23,335.7,7.0
49.992,27.08.2024 00:08:24,331.7,7.0
49.992,27.08.2024 00:08:25,328.8,7.0
49.993,27.08.2024 00:08:26,327.5,7.0
49.995,27.08.2024 00:08:27,325.6,7.0
49.996,27.08.2024 00:08:28,324.3,7.0
49.996,27.08.2024 00:08:29,322.8,7.0
49.994,27.08.2024 00:08:30,320.6,7.0
49.994,27.08.2024 00:08:31,318.4,7.0
49.994,27.08.2024 00:08:32,316.2,7.0
49.995,27.08.2024 00:08:33,314.2,7.0
49.992,27.08.2024 00:08:34,311.4,7.0
49.99,27.08.2024 00:08:35,308.0,7.0
49.991,27.08.2024 00:08:36,304.6,7.0
49.993,27.08.2024 00:08:37,302.2,7.0
49.994,27.08.2024 00:08:38,300.0,7.0
49.994,27.08.2024 00:08:39,297.6,7.0
49.993,27.08.2024 00:08:40,295.3,7.0
49.994,27.08.2024 00:08:41,293.1,7.0
49.997,27.08.2024 00:08:42,291.7,7.0
49.997,27.08.2024 00:08:43,290.9,7.0
49.997,27.08.2024 00:08:44,289.9,7.0
49.996,27.08.2024 00:08:45,288.5,7.0
49.995,27.08.2024 00:08:46,286.8,7.0
49.993,27.08.2024 00:08:47,284.4,7.0
49.992,27.08.2024 00:08:48,281.7,7.0
49.991,27.08.2024 00:08:49,278.4,7.0
49.992,27.08.2024 00:08:50,275.5,7.0
49.992,27.08.2024 00:08:51,272.6,7.0
49.992,27.08.2024 00:08:52,269.6,7.0
49.99,27.08.2024 00:08:53,265.9,7.0
49.991,27.08.2024 00:08:54,261.7,7.0
49.99,27.08.2024 00:08:55,259.0,7.0
49.99,27.08.2024 00:08:56,255.2,7.0
49.99,27.08.2024 00:08:57,251.6,7.0
49.99,27.08.2024 00:08:58,247.9,7.0
49.99,27.08.2024 00:08:59,244.3,7.0
49.988,27.08.2024 00:09:00,240.1,7.0
49.987,27.08.2024 00:09:01,235.4,7.0
49.986,27.08.2024 00:09:02,230.1,7.0
49.986,27.08.2024 00:09:03,225.3,7.0
49.989,27.08.2024 00:09:04,221.0,7.0
49.992,27.08.2024 00:09:05,218.4,7.0
49.995,27.08.2024 00:09:06,216.5,7.0
49.996,27.08.2024 00:09:07,214.9,7.0
49.997,27.08.2024 00:09:08,213.7,7.0
49.998,27.08.2024 00:09:09,213.1,7.0
49.999,27.08.2024 00:09:10,212.9,7.0
49.997,27.08.2024 00:09:11,211.8,7.0
49.995,27.08.2024 00:09:12,209.9,7.0
49.992,27.08.2024 00:09:13,207.1,7.0
49.99,27.08.2024 00:09:14,203.5,7.0
49.989,27.08.2024 00:09:15,199.5,7.0
49.986,27.08.2024 00:09:16,194.3,7.0
49.981,27.08.2024 00:09:17,187.4,7.0
49.978,27.08.2024 00:09:18,179.1,7.0
