frequency,time,phase,d
49.97,25.08.2024 00:02:19,228.3,7.0
49.968,25.08.2024 00:02:20,217.0,7.0
49.968,25.08.2024 00:02:21,205.3,7.0
49.969,25.08.2024 00:02:22,194.1,7.0
49.972,25.08.2024 00:02:23,184.1,7.0
49.97,25.08.2024 00:02:24,173.4,7.0
49.971,25.08.2024 00:02:25,162.9,7.0
49.973,25.08.2024 00:02:26,153.1,7.0
49.976,25.08.2024 00:02:27,144.7,7.0
49.978,25.08.2024 00:02:28,136.9,7.0
49.978,25.08.2024 00:02:29,128.8,7.0
49.978,25.08.2024 00:02:30,120.9,7.0
49.98,25.08.2024 00:02:31,113.6,7.0
49.98,25.08.2024 00:02:32,106.3,7.0
49.98,25.08.2024 00:02:33,99.2,7.0
49.98,25.08.2024 00:02:34,92.0,7.0
49.979,25.08.2024 00:02:35,84.5,7.0
49.981,25.08.2024 00:02:36,77.8,7.0
49.98,25.08.2024 00:02:37,70.5,7.0
49.979,25.08.2024 00:02:38,63.0,7.0
49.981,25.08.2024 00:02:39,56.2,7.0
49.982,25.08.2024 00:02:40,49.8,7.0
49.985,25.08.2024 00:02:41,44.2,7.0
49.985,25.08.2024 00:02:42,38.8,7.0
49.987,25.08.2024 00:02:43,34.0,7.0
49.99,25.08.2024 00:02:44,30.3,7.0
49.991,25.08.2024 00:02:45,27.0,7.0
49.991,25.08.2024 00:02:46,23.6,7.0
49.991,25.08.2024 00:02:47,20.3,7.0
49.99,25.08.2024 00:02:48,16.7,7.0
49.988,25.08.2024 00:02:49,12.5,7.0
49.989,25.08.2024 00:02:50,8.3,7.0
49.99,25.08.2024 00:02:51,4.6,7.0
49.99,25.08.2024 00:02:52,1.2,7.0
49.991,25.08.2024 00:02:53,357.7,7.0
49.991,25.08.2024 00:02:54,354.4,7.0
49.991,25.08.2024 00:02:55,351.3,7.0
49.993,25.08.2024 00:02:56,348.7,7.0
49.994,25.08.2024 00:02:57,346.6,7.0
49.996,25.08.2024 00:02:58,345.0,7.0
49.997,25.08.2024 00:02:59,344.0,7.0
49.999,25.08.2024 00:03:00,343.3,7.0
49.999,25.08.2024 00:03:01,343.1,7.0
50.0,25.08.2024 00:03:02,342.9,7.0
50.001,25.08.2024 00:03:03,343.3,7.0
50.001,25.08.2024 00:03:04,343.5,7.0
50.001,25.08.2024 00:03:05,343.7,7.0
50.0,25.08.2024 00:03:06,343.6,7.0
49.999,25.08.2024 00:03:07,343.1,7.0
49.999,25.08.2024 00:03:08,342.7,7.0
50.0,25.08.2024 00:03:09,342.8,7.0
50.003,25.08.2024 00:03:10,343.8,7.0
50.002,25.08.2024 00:03:11,344.7,7.0
50.002,25.08.2024 00:03:12,345.4,7.0
50.002,25.08.2024 00:03:13,346.2,7.0
50.003,25.08.2024 00:03:14,347.3,7.0
50.002,25.08.2024 00:03:15,347.3,7.0
50.001,25.08.2024 00:03:16,348.4,7.0
49.998,25.08.2024 00:03:17,347.7,7.0
49.996,25.08.2024 00:03:18,346.2,7.0
49.994,25.08.2024 00:03:19,343.9,7.0
49.992,25.08.2024 00:03:20,340.9,7.0
49.99,25.08.2024 00:03:21,337.4,7.0
49.988,25.08.2024 00:03:22,333.1,7.0
49.987,25.08.2024 00:03:23,328.2,7.0
49.988,25.08.2024 00:03:24,323.9,7.0
49.989,25.08.2024 00:03:25,320.1,7.0
49.989,25.08.2024 00:03:26,316.0,7.0
49.989,25.08.2024 00:03:27,312.0,7.0
49.99,25.08.2024 00:03:28,308.2,7.0
49.991,25.08.2024 00:03:29,304.8,7.0
49.991,25.08.2024 00:03:30,301.5,7.0
49.991,25.08.2024 00:03:31,298.2,7.0
49.991,25.08.2024 00:03:32,294.7,7.0
49.99,25.08.2024 00:03:33,291.0,7.0
49.989,25.08.2024 00:03:34,287.0,7.0
49.986,25.08.2024 00:03:35,281.6,7.0
49.982,25.08.2024 00:03:36,275.4,7.0
49.981,25.08.2024 00:03:37,268.3,7.0
49.982,25.08.2024 00:03:38,261.7,7.0
49.982,25.08.2024 00:03:39,255.4,7.0
49.982,25.08.2024 00:03:40,249.0,7.0
49.983,25.08.2024 00:03:41,242.6,7.0
49.985,25.08.2024 00:03:42,237.2,7.0
49.987,25.08.2024 00:03:43,232.3,7.0
49.988,25.08.2024 00:03:44,227.8,7.0
49.989,25.08.2024 00:03:45,223.9,7.0
49.99,25.08.2024 00:03:46,220.3,7.0
49.99,25.08.2024 00:03:47,216.6,7.0
49.99,25.08.2024 00:03:48,213.1,7.0
49.989,25.08.2024 00:03:49,209.0,7.0
49.988,25.08.2024 00:03:50,204.7,7.0
49.987,25.08.2024 00:03:51,200.1,7.0
49.987,25.08.2024 00:03:52,195.5,7.0
49.987,25.08.2024 00:03:53,190.9,7.0
49.987,25.08.2024 00:03:54,186.2,7.0
49.988,25.08.2024 00:03:55,181.8,7.0
49.988,25.08.2024 00:03:56,177.5,7.0
49.988,25.08.2024 00:03:57,173.2,7.0
49.987,25.08.2024 00:03:58,168.5,7.0
49.987,25.08.2024 00:03:59,163.6,7.0
49.987,25.08.2024 00:04:00,158.8,7.0
49.985,25.08.2024 00:04:01,153.3,7.0
49.984,25.08.2024 00:04:02,147.3,7.0
49.983,25.08.2024 00:04:03,141.1,7.0
49.983,25.08.2024 00:04:04,134.9,7.0
49.982,25.08.2024 00:04:05,128.4,7.0
49.985,25.08.2024 00:04:06,123.6,7.0
49.988,25.08.2024 00:04:07,119.2,7.0
49.99,25.08.2024 00:04:08,115.9,7.0
49.991,25.08.2024 00:04:09,112.4,7.0
49.992,25.08.2024 00:04:10,109.6,7.0
49.995,25.08.2024 00:04:11,107.7,7.0
49.997,25.08.2024 00:04:12,106.7,7.0
49.997,25.08.2024 00:04:13,105.5,7.0
49.996,25.08.2024 00:04:14,104.3,7.0
49.995,25.08.2024 00:04:15,102.4,7.0
49.993,25.08.2024 00:04:16,99.6,7.0
49.991,25.08.2024 00:04:17,96.7,7.0
49.99,25.08.2024 00:04:18,93.0,7.0
49.989,25.08.2024 00:04:19,89.3,7.0
49.989,25.08.2024 00:04:20,85.3,7.0
49.99,25.08.2024 00:04:21,81.6,7.0
49.99,25.08.2024 00:04:22,77.8,7.0
49.989,25.08.2024 00:04:23,73.7,7.0
49.991,25.08.2024 00:04:24,70.7,7.0
49.992,25.08.2024 00:04:25,67.9,7.0
49.994,25.08.2024 00:04:26,64.3,7.0
49.992,25.08.2024 00:04:27,62.0,7.0
49.992,25.08.2024 00:04:28,59.0,7.0
49.991,25.08.2024 00:04:29,56.8,7.0
49.99,25.08.2024 00:04:30,53.3,7.0
49.99,25.08.2024 00:04:31,49.7,7.0
49.989,25.08.2024 00:04:32,46.0,7.0
49.989,25.08.2024 00:04:33,42.0,7.0
49.989,25.08.2024 00:04:34,37.8,7.0
49.986,25.08.2024 00:04:35,33.0,7.0
49.988,25.08.2024 00:04:36,28.6,7.0
49.988,25.08.2024 00:04:37,24.1,7.0
49.989,25.08.2024 00:04:38,20.3,7.0
49.99,25.08.2024 00:04:39,16.8,7.0
49.993,25.08.2024 00:04:40,14.1,7.0
49.995,25.08.2024 00:04:41,12.4,7.0
49.996,25.08.2024 00:04:42,11.0,7.0
49.997,25.08.2024 00:04:43,10.0,7.0
49.997,25.08.2024 00:04:44,8.8,7.0
49.998,25.08.2024 00:04:45,8.4,7.0
50.001,25.08.2024 00:04:46,8.7,7.0
50.002,25.08.2024 00:04:47,9.4,7.0
50.001,25.08.2024 00:04:48,9.6,7.0
49.999,25.08.2024 00:04:49,9.5,7.0
50.0,25.08.2024 00:04:50,9.5,7.0
50.001,25.08.2024 00:04:51,10.1,7.0
50.002,25.08.2024 00:04:52,10.5,7.0
50.001,25.08.2024 00:04:53,10.9,7.0
50.0,25.08.2024 00:04:54,10.9,7.0
50.001,25.08.2024 00:04:55,11.4,7.0
50.002,25.08.2024 00:04:56,12.1,7.0
50.002,25.08.2024 00:04:57,12.9,7.0
50.001,25.08.2024 00:04:58,13.5,7.0
49.999,25.08.2024 00:04:59,13.1,7.0
49.999,25.08.2024 00:05:00,12.9,7.0
49.999,25.08.2024 00:05:01,12.4,7.0
49.996,25.08.2024 00:05:02,11.0,7.0
49.992,25.08.2024 00:05:03,8.1,7.0
49.989,25.08.2024 00:05:04,4.0,7.0
49.988,25.08.2024 00:05:05,359.4,7.0
49.987,25.08.2024 00:05:06,354.7,7.0
49.985,25.08.2024 00:05:07,349.1,7.0
49.985,25.08.2024 00:05:08,343.5,7.0
49.984,25.08.2024 00:05:09,337.9,7.0
49.985,25.08.2024 00:05:10,332.3,7.0
49.986,25.08.2024 00:05:11,327.2,7.0
49.985,25.08.2024 00:05:12,321.8,7.0
49.985,25.08.2024 00:05:13,316.5,7.0
49.986,25.08.2024 00:05:14,311.5,7.0
49.987,25.08.2024 00:05:15,307.0,7.0
49.988,25.08.2024 00:05:16,302.7,7.0
49.988,25.08.2024 00:05:17,298.4,7.0
49.989,25.08.2024 00:05:18,294.4,7.0
49.991,25.08.2024 00:05:19,291.1,7.0
49.995,25.08.2024 00:05:20,289.2,7.0
49.996,25.08.2024 00:05:21,287.7,7.0
49.997,25.08.2024 00:05:22,286.8,7.0
49.999,25.08.2024 00:05:23,286.3,7.0
50.001,25.08.2024 00:05:24,286.6,7.0
50.001,25.08.2024 00:05:25,286.9,7.0
50.001,25.08.2024 00:05:26,287.4,7.0
50.0,25.08.2024 00:05:27,287.3,7.0
49.998,25.08.2024 00:05:28,286.6,7.0
49.996,25.08.2024 00:05:29,285.2,7.0
49.994,25.08.2024 00:05:30,283.1,7.0
49.991,25.08.2024 00:05:31,279.8,7.0
49.988,25.08.2024 00:05:32,275.6,7.0
49.988,25.08.2024 00:05:33,271.1,7.0
49.986,25.08.2024 00:05:34,266.2,7.0
49.986,25.08.2024 00:05:35,261.2,7.0
49.986,25.08.2024 00:05:36,256.0,7.0
49.985,25.08.2024 00:05:37,250.7,7.0
49.984,25.08.2024 00:05:38,245.0,7.0
49.984,25.08.2024 00:05:39,238.2,7.0
49.983,25.08.2024 00:05:40,233.0,7.0
49.985,25.08.2024 00:05:41,226.8,7.0
49.987,25.08.2024 00:05:42,222.1,7.0
49.988,25.08.2024 00:05:43,219.0,7.0
49.989,25.08.2024 00:05:44,214.9,7.0
49.989,25.08.2024 00:05:45,210.9,7.0
49.987,25.08.2024 00:05:46,206.3,7.0
49.987,25.08.2024 00:05:47,201.4,7.0
49.988,25.08.2024 00:05:48,197.0,7.0
49.99,25.08.2024 00:05:49,193.2,7.0
49.991,25.08.2024 00:05:50,189.7,7.0
49.99,25.08.2024 00:05:51,185.9,7.0
49.99,25.08.2024 00:05:52,182.2,7.0
49.989,25.08.2024 00:05:53,178.1,7.0
49.988,25.08.2024 00:05:54,174.0,7.0
49.989,25.08.2024 00:05:55,170.2,7.0
49.989,25.08.2024 00:05:56,166.3,7.0
49.989,25.08.2024 00:05:57,162.3,7.0
49.988,25.08.2024 00:05:58,158.0,7.0
49.988,25.08.2024 00:05:59,153.6,7.0
49.988,25.08.2024 00:06:00,149.2,7.0
49.987,25.08.2024 00:06:01,144.6,7.0
49.986,25.08.2024 00:06:02,139.5,7.0
49.987,25.08.2024 00:06:03,134.9,7.0
49.988,25.08.2024 00:06:04,130.5,7.0
49.987,25.08.2024 00:06:05,125.8,7.0
49.986,25.08.2024 00:06:06,120.9,7.0
49.986,25.08.2024 00:06:07,115.9,7.0
49.986,25.08.2024 00:06:08,110.6,7.0
49.986,25.08.2024 00:06:09,105.9,7.0
49.986,25.08.2024 00:06:10,100.7,7.0
49.985,25.08.2024 00:06:11,95.2,7.0
49.984,25.08.2024 00:06:12,89.6,7.0
49.986,25.08.2024 00:06:13,84.4,7.0
49.988,25.08.2024 00:06:14,80.0,7.0
49.988,25.08.2024 00:06:15,75.7,7.0
49.99,25.08.2024 00:06:16,72.3,7.0
49.992,25.08.2024 00:06:17,69.3,7.0
49.994,25.08.2024 00:06:18,67.4,7.0
49.996,25.08.2024 00:06:19,65.9,7.0
49.998,25.08.2024 00:06:20,65.4,7.0
50.0,25.08.2024 00:06:21,65.4,7.0
50.002,25.08.2024 00:06:22,65.9,7.0
50.003,25.08.2024 00:06:23,67.4,7.0
50.004,25.08.2024 00:06:24,68.8,7.0
50.003,25.08.2024 00:06:25,69.9,7.0
50.005,25.08.2024 00:06:26,71.7,7.0
50.006,25.08.2024 00:06:27,74.1,7.0
50.007,25.08.2024 00:06:28,76.7,7.0
50.007,25.08.2024 00:06:29,79.3,7.0
50.008,25.08.2024 00:06:30,81.9,7.0
50.009,25.08.2024 00:06:31,85.1,7.0
50.01,25.08.2024 00:06:32,88.7,7.0
50.011,25.08.2024 00:06:33,92.3,7.0
50.011,25.08.2024 00:06:34,96.8,7.0
50.012,25.08.2024 00:06:35,101.1,7.0
50.013,25.08.2024 00:06:36,105.6,7.0
50.013,25.08.2024 00:06:37,110.2,7.0
50.012,25.08.2024 00:06:38,114.6,7.0
50.012,25.08.2024 00:06:39,118.7,7.0
50.01,25.08.2024 00:06:40,122.4,7.0
50.008,25.08.2024 00:06:41,125.1,7.0
50.006,25.08.2024 00:06:42,127.2,7.0
50.004,25.08.2024 00:06:43,128.6,7.0
50.003,25.08.2024 00:06:44,129.6,7.0
50.002,25.08.2024 00:06:45,130.3,7.0
50.0,25.08.2024 00:06:46,130.5,7.0
49.999,25.08.2024 00:06:47,130.2,7.0
49.997,25.08.2024 00:06:48,129.2,7.0
49.997,25.08.2024 00:06:49,128.2,7.0
49.997,25.08.2024 00:06:50,127.0,7.0
49.996,25.08.2024 00:06:51,125.5,7.0
49.995,25.08.2024 00:06:52,123.8,7.0
49.996,25.08.2024 00:06:53,122.2,7.0
49.995,25.08.2024 00:06:54,119.4,7.0
49.997,25.08.2024 00:06:55,118.0,7.0
49.996,25.08.2024 00:06:56,118.1,7.0
49.994,25.08.2024 00:06:57,115.9,7.0
49.993,25.08.2024 00:06:58,113.4,7.0
49.993,25.08.2024 00:06:59,110.8,7.0
49.993,25.08.2024 00:07:00,108.4,7.0
49.992,25.08.2024 00:07:01,105.6,7.0
49.991,25.08.2024 00:07:02,102.4,7.0
49.99,25.08.2024 00:07:03,98.9,7.0
49.989,25.08.2024 00:07:04,94.7,7.0
49.988,25.08.2024 00:07:05,90.3,7.0
49.987,25.08.2024 00:07:06,85.6,7.0
49.986,25.08.2024 00:07:07,80.8,7.0
49.986,25.08.2024 00:07:08,75.5,7.0
49.985,25.08.2024 00:07:09,70.1,7.0
49.985,25.08.2024 00:07:10,64.7,7.0
49.985,25.08.2024 00:07:11,59.1,7.0
49.986,25.08.2024 00:07:12,53.9,7.0
49.986,25.08.2024 00:07:13,49.0,7.0
49.988,25.08.2024 00:07:14,44.6,7.0
49.99,25.08.2024 00:07:15,41.1,7.0
49.995,25.08.2024 00:07:16,39.0,7.0
49.996,25.08.2024 00:07:17,37.6,7.0
49.998,25.08.2024 00:07:18,36.6,7.0
49.999,25.08.2024 00:07:19,36.4,7.0
49.999,25.08.2024 00:07:20,35.8,7.0
49.997,25.08.2024 00:07:21,34.9,7.0
49.995,25.08.2024 00:07:22,33.0,7.0
49.992,25.08.2024 00:07:23,30.2,7.0
49.99,25.08.2024 00:07:24,26.7,7.0
49.989,25.08.2024 00:07:25,22.7,7.0
49.986,25.08.2024 00:07:26,17.7,7.0
49.984,25.08.2024 00:07:27,11.9,7.0
49.98,25.08.2024 00:07:28,4.7,7.0
49.979,25.08.2024 00:07:29,357.2,7.0
49.978,25.08.2024 00:07:30,349.2,7.0
49.978,25.08.2024 00:07:31,341.1,7.0
49.98,25.08.2024 00:07:32,333.7,7.0
49.981,25.08.2024 00:07:33,326.9,7.0
49.982,25.08.2024 00:07:34,320.3,7.0
49.983,25.08.2024 00:07:35,314.1,7.0
49.984,25.08.2024 00:07:36,308.4,7.0
49.984,25.08.2024 00:07:37,302.8,7.0
49.986,25.08.2024 00:07:38,297.6,7.0
49.987,25.08.2024 00:07:39,292.9,7.0
49.987,25.08.2024 00:07:40,288.1,7.0
49.986,25.08.2024 00:07:41,283.2,7.0
49.986,25.08.2024 00:07:42,278.0,7.0
49.987,25.08.2024 00:07:43,273.4,7.0
49.991,25.08.2024 00:07:44,270.1,7.0
49.994,25.08.2024 00:07:45,268.0,7.0
49.995,25.08.2024 00:07:46,266.3,7.0
49.998,25.08.2024 00:07:47,265.5,7.0
49.999,25.08.2024 00:07:48,265.1,7.0
50.0,25.08.2024 00:07:49,265.0,7.0
50.0,25.08.2024 00:07:50,265.0,7.0
49.999,25.08.2024 00:07:51,264.6,7.0
49.997,25.08.2024 00:07:52,263.4,7.0
49.997,25.08.2024 00:07:53,262.1,7.0
49.997,25.08.2024 00:07:54,261.2,7.0
49.998,25.08.2024 00:07:55,260.6,7.0
49.998,25.08.2024 00:07:56,259.8,7.0
49.999,25.08.2024 00:07:57,259.5,7.0
50.002,25.08.2024 00:07:58,260.0,7.0
50.002,25.08.2024 00:07:59,260.7,7.0
50.001,25.08.2024 00:08:00,261.1,7.0
50.001,25.08.2024 00:08:01,261.5,7.0
50.002,25.08.2024 00:08:02,262.2,7.0
50.003,25.08.2024 00:08:03,263.2,7.0
50.003,25.08.2024 00:08:04,264.3,7.0
50.003,25.08.2024 00:08:05,265.2,7.0
50.0,25.08.2024 00:08:06,264.4,7.0
49.998,25.08.2024 00:08:07,263.7,7.0
49.996,25.08.2024 00:08:08,263.2,7.0
49.995,25.08.2024 00:08:09,261.5,7.0
49.993,25.08.2024 00:08:10,258.9,7.0
49.99,25.08.2024 00:08:11,255.3,7.0
49.991,25.08.2024 00:08:12,252.2,7.0
49.992,25.08.2024 00:08:13,249.1,7.0
49.992,25.08.2024 00:08:14,246.6,7.0
49.992,25.08.2024 00:08:15,243.7,7.0
49.994,25.08.2024 00:08:16,241.3,7.0
49.995,25.08.2024 00:08:17,239.5,7.0
49.997,25.08.2024 00:08:18,238.1,7.0
49.996,25.08.2024 00:08:19,236.7,7.0
49.995,25.08.2024 00:08:20,235.0,7.0
49.996,25.08.2024 00:08:21,233.5,7.0
49.998,25.08.2024 00:08:22,232.9,7.0
50.0,25.08.2024 00:08:23,232.9,7.0
50.001,25.08.2024 00:08:24,233.1,7.0
50.001,25.08.2024 00:08:25,233.6,7.0
50.003,25.08.2024 00:08:26,234.7,7.0
50.006,25.08.2024 00:08:27,236.8,7.0
50.006,25.08.2024 00:08:28,239.0,7.0
50.007,25.08.2024 00:08:29,241.6,7.0
50.008,25.08.2024 00:08:30,244.5,7.0
50.009,25.08.2024 00:08:31,247.7,7.0
50.01,25.08.2024 00:08:32,251.1,7.0
50.01,25.08.2024 00:08:33,254.6,7.0
50.01,25.08.2024 00:08:34,258.2,7.0
50.01,25.08.2024 00:08:35,261.4,7.0
50.008,25.08.2024 00:08:36,264.6,7.0
50.006,25.08.2024 00:08:37,266.6,7.0
50.004,25.08.2024 00:08:38,268.1,7.0
50.003,25.08.2024 00:08:39,269.1,7.0
50.002,25.08.2024 00:08:40,269.7,7.0
50.002,25.08.2024 00:08:41,270.3,7.0
50.002,25.08.2024 00:08:42,271.0,7.0
50.003,25.08.2024 00:08:43,272.2,7.0
50.003,25.08.2024 00:08:44,273.3,7.0
50.004,25.08.2024 00:08:45,275.0,7.0
50.006,25.08.2024 00:08:46,276.9,7.0
50.004,25.08.2024 00:08:47,278.5,7.0
50.004,25.08.2024 00:08:48,279.9,7.0
50.002,25.08.2024 00:08:49,280.4,7.0
50.001,25.08.2024 00:08:50,281.0,7.0
50.0,25.08.2024 00:08:51,280.7,7.0
49.996,25.08.2024 00:08:52,279.4,7.0
49.994,25.08.2024 00:08:53,277.2,7.0
49.995,25.08.2024 00:08:54,275.4,7.0
49.999,25.08.2024 00:08:55,275.0,7.0
50.001,25.08.2024 00:08:56,275.9,7.0
50.0,25.08.2024 00:08:57,275.7,7.0
50.0,25.08.2024 00:08:58,275.9,7.0
50.002,25.08.2024 00:08:59,276.5,7.0
50.004,25.08.2024 00:09:00,277.9,7.0
50.004,25.08.2024 00:09:01,279.3,7.0
50.004,25.08.2024 00:09:02,280.7,7.0
50.004,25.08.2024 00:09:03,282.0,7.0
50.004,25.08.2024 00:09:04,283.4,7.0
50.004,25.08.2024 00:09:05,284.7,7.0
50.004,25.08.2024 00:09:06,286.0,7.0
50.002,25.08.2024 00:09:07,286.6,7.0
50.001,25.08.2024 00:09:08,287.0,7.0
50.002,25.08.2024 00:09:09,287.5,7.0
50.003,25.08.2024 00:09:10,288.7,7.0
50.005,25.08.2024 00:09:11,290.6,7.0
50.005,25.08.2024 00:09:12,292.4,7.0
50.005,25.08.2024 00:09:13,294.3,7.0
50.008,25.08.2024 00:09:14,297.1,7.0
50.01,25.08.2024 00:09:15,300.8,7.0
50.012,25.08.2024 00:09:16,305.0,7.0
50.012,25.08.2024 00:09:17,309.2,7.0
50.012,25.08.2024 00:09:18,313.6,7.0
