frequency,time,phase,d
49.974,21.08.2024 00:03:45,312.8,7.0
49.974,21.08.2024 00:03:46,303.3,7.0
49.975,21.08.2024 00:03:47,294.2,7.0
49.974,21.08.2024 00:03:48,283.1,7.0
49.975,21.08.2024 00:03:49,276.0,7.0
49.976,21.08.2024 00:03:50,265.8,7.0
49.977,21.08.2024 00:03:51,259.1,7.0
49.977,21.08.2024 00:03:52,251.0,7.0
49.978,21.08.2024 00:03:53,243.1,7.0
49.978,21.08.2024 00:03:54,234.9,7.0
49.975,21.08.2024 00:03:55,224.3,7.0
49.973,21.08.2024 00:03:56,216.4,7.0
49.974,21.08.2024 00:03:57,206.9,7.0
49.975,21.08.2024 00:03:58,198.0,7.0
49.977,21.08.2024 00:03:59,189.7,7.0
49.977,21.08.2024 00:04:00,181.2,7.0
49.976,21.08.2024 00:04:01,172.7,7.0
49.977,21.08.2024 00:04:02,164.3,7.0
49.975,21.08.2024 00:04:03,155.4,7.0
49.975,21.08.2024 00:04:04,146.9,7.0
49.974,21.08.2024 00:04:05,137.5,7.0
49.974,21.08.2024 00:04:06,127.9,7.0
49.972,21.08.2024 00:04:07,117.8,7.0
49.971,21.08.2024 00:04:08,107.6,7.0
49.97,21.08.2024 00:04:09,95.7,7.0
49.97,21.08.2024 00:04:10,86.1,7.0
49.969,21.08.2024 00:04:11,75.1,7.0
49.969,21.08.2024 00:04:12,62.7,7.0
49.968,21.08.2024 00:04:13,52.7,7.0
49.967,21.08.2024 00:04:14,40.9,7.0
49.966,21.08.2024 00:04:15,28.7,7.0
49.967,21.08.2024 00:04:16,16.7,7.0
49.967,21.08.2024 00:04:17,5.0,7.0
49.968,21.08.2024 00:04:18,353.5,7.0
49.969,21.08.2024 00:04:19,341.0,7.0
49.969,21.08.2024 00:04:20,330.0,7.0
49.969,21.08.2024 00:04:21,318.7,7.0
49.969,21.08.2024 00:04:22,307.3,7.0
49.97,21.08.2024 00:04:23,297.7,7.0
49.971,21.08.2024 00:04:24,287.4,7.0
49.972,21.08.2024 00:04:25,277.3,7.0
49.974,21.08.2024 00:04:26,266.7,7.0
49.976,21.08.2024 00:04:27,258.1,7.0
49.976,21.08.2024 00:04:28,251.0,7.0
49.977,21.08.2024 00:04:29,242.6,7.0
49.977,21.08.2024 00:04:30,234.3,7.0
49.978,21.08.2024 00:04:31,224.7,7.0
49.977,21.08.2024 00:04:32,218.0,7.0
49.977,21.08.2024 00:04:33,209.7,7.0
49.977,21.08.2024 00:04:34,201.2,7.0
49.976,21.08.2024 00:04:35,192.4,7.0
49.976,21.08.2024 00:04:36,183.7,7.0
49.975,21.08.2024 00:04:37,173.4,7.0
49.974,21.08.2024 00:04:38,164.3,7.0
49.974,21.08.2024 00:04:39,156.1,7.0
49.976,21.08.2024 00:04:40,147.5,7.0
49.978,21.08.2024 00:04:41,139.5,7.0
49.979,21.08.2024 00:04:42,131.8,7.0
49.978,21.08.2024 00:04:43,123.7,7.0
49.978,21.08.2024 00:04:44,114.7,7.0
49.979,21.08.2024 00:04:45,108.2,7.0
49.98,21.08.2024 00:04:46,101.1,7.0
49.98,21.08.2024 00:04:47,92.7,7.0
49.98,21.08.2024 00:04:48,86.9,7.0
49.979,21.08.2024 00:04:49,78.2,7.0
49.979,21.08.2024 00:04:50,71.7,7.0
49.977,21.08.2024 00:04:51,63.7,7.0
49.977,21.08.2024 00:04:52,55.8,7.0
49.978,21.08.2024 00:04:53,47.9,7.0
49.98,21.08.2024 00:04:54,40.6,7.0
49.983,21.08.2024 00:04:55,34.5,7.0
49.984,21.08.2024 00:04:56,28.7,7.0
49.984,21.08.2024 00:04:57,22.8,7.0
49.985,21.08.2024 00:04:58,17.2,7.0
49.986,21.08.2024 00:04:59,11.9,7.0
49.985,21.08.2024 00:05:00,6.4,7.0
49.984,21.08.2024 00:05:01,0.4,7.0
49.982,21.08.2024 00:05:02,354.1,7.0
49.982,21.08.2024 00:05:03,347.6,7.0
49.981,21.08.2024 00:05:04,340.8,7.0
49.98,21.08.2024 00:05:05,333.5,7.0
49.978,21.08.2024 00:05:06,325.5,7.0
49.977,21.08.2024 00:05:07,317.2,7.0
49.976,21.08.2024 00:05:08,308.6,7.0
49.978,21.08.2024 00:05:09,300.6,7.0
49.98,21.08.2024 00:05:10,293.4,7.0
49.983,21.08.2024 00:05:11,287.1,7.0
49.984,21.08.2024 00:05:12,281.4,7.0
49.983,21.08.2024 00:05:13,275.2,7.0
49.982,21.08.2024 00:05:14,268.7,7.0
49.982,21.08.2024 00:05:15,262.3,7.0
49.985,21.08.2024 00:05:16,257.5,7.0
49.988,21.08.2024 00:05:17,253.0,7.0
49.988,21.08.2024 00:05:18,248.6,7.0
49.987,21.08.2024 00:05:19,244.0,7.0
49.987,21.08.2024 00:05:20,239.0,7.0
49.987,21.08.2024 00:05:21,234.4,7.0
49.987,21.08.2024 00:05:22,229.6,7.0
49.988,21.08.2024 00:05:23,225.1,7.0
49.991,21.08.2024 00:05:24,222.0,7.0
49.992,21.08.2024 00:05:25,217.3,7.0
49.99,21.08.2024 00:05:26,215.3,7.0
49.988,21.08.2024 00:05:27,211.0,7.0
49.986,21.08.2024 00:05:28,204.7,7.0
49.985,21.08.2024 00:05:29,200.7,7.0
49.984,21.08.2024 00:05:30,194.8,7.0
49.983,21.08.2024 00:05:31,188.7,7.0
49.985,21.08.2024 00:05:32,182.0,7.0
49.985,21.08.2024 00:05:33,177.8,7.0
49.986,21.08.2024 00:05:34,171.4,7.0
49.985,21.08.2024 00:05:35,165.9,7.0
49.984,21.08.2024 00:05:36,161.4,7.0
49.982,21.08.2024 00:05:37,154.8,7.0
49.982,21.08.2024 00:05:38,148.4,7.0
49.983,21.08.2024 00:05:39,142.4,7.0
49.985,21.08.2024 00:05:40,137.4,7.0
49.985,21.08.2024 00:05:41,132.0,7.0
49.986,21.08.2024 00:05:42,126.9,7.0
49.987,21.08.2024 00:05:43,122.3,7.0
49.988,21.08.2024 00:05:44,118.0,7.0
49.988,21.08.2024 00:05:45,113.8,7.0
49.988,21.08.2024 00:05:46,109.3,7.0
49.987,21.08.2024 00:05:47,104.7,7.0
49.989,21.08.2024 00:05:48,99.1,7.0
49.99,21.08.2024 00:05:49,97.1,7.0
49.991,21.08.2024 00:05:50,93.6,7.0
49.99,21.08.2024 00:05:51,89.9,7.0
49.989,21.08.2024 00:05:52,86.0,7.0
49.991,21.08.2024 00:05:53,82.6,7.0
49.991,21.08.2024 00:05:54,79.4,7.0
49.992,21.08.2024 00:05:55,76.4,7.0
49.992,21.08.2024 00:05:56,73.7,7.0
49.992,21.08.2024 00:05:57,70.8,7.0
49.993,21.08.2024 00:05:58,68.5,7.0
49.994,21.08.2024 00:05:59,66.2,7.0
49.995,21.08.2024 00:06:00,64.3,7.0
49.996,21.08.2024 00:06:01,62.7,7.0
49.996,21.08.2024 00:06:02,61.3,7.0
49.997,21.08.2024 00:06:03,58.9,7.0
49.996,21.08.2024 00:06:04,58.8,7.0
49.995,21.08.2024 00:06:05,57.0,7.0
49.993,21.08.2024 00:06:06,54.3,7.0
49.994,21.08.2024 00:06:07,52.2,7.0
49.995,21.08.2024 00:06:08,50.3,7.0
49.994,21.08.2024 00:06:09,48.2,7.0
49.993,21.08.2024 00:06:10,45.5,7.0
49.991,21.08.2024 00:06:11,42.3,7.0
49.991,21.08.2024 00:06:12,39.0,7.0
49.992,21.08.2024 00:06:13,36.0,7.0
49.992,21.08.2024 00:06:14,33.2,7.0
49.993,21.08.2024 00:06:15,30.8,7.0
49.993,21.08.2024 00:06:16,26.9,7.0
49.994,21.08.2024 00:06:17,26.0,7.0
49.995,21.08.2024 00:06:18,24.3,7.0
49.995,21.08.2024 00:06:19,22.5,7.0
49.996,21.08.2024 00:06:20,21.0,7.0
49.997,21.08.2024 00:06:21,19.9,7.0
50.001,21.08.2024 00:06:22,20.1,7.0
50.003,21.08.2024 00:06:23,21.1,7.0
50.004,21.08.2024 00:06:24,22.4,7.0
50.005,21.08.2024 00:06:25,23.0,7.0
50.006,21.08.2024 00:06:26,26.3,7.0
50.006,21.08.2024 00:06:27,28.8,7.0
50.006,21.08.2024 00:06:28,31.0,7.0
50.006,21.08.2024 00:06:29,33.0,7.0
50.006,21.08.2024 00:06:30,35.2,7.0
50.005,21.08.2024 00:06:31,37.0,7.0
50.004,21.08.2024 00:06:32,38.6,7.0
50.003,21.08.2024 00:06:33,39.8,7.0
50.001,21.08.2024 00:06:34,40.2,7.0
50.001,21.08.2024 00:06:35,40.3,7.0
50.001,21.08.2024 00:06:36,40.6,7.0
50.001,21.08.2024 00:06:37,40.8,7.0
49.999,21.08.2024 00:06:38,40.4,7.0
49.999,21.08.2024 00:06:39,40.1,7.0
50.002,21.08.2024 00:06:40,41.0,7.0
50.004,21.08.2024 00:06:41,42.2,7.0
50.005,21.08.2024 00:06:42,43.8,7.0
50.005,21.08.2024 00:06:43,45.4,7.0
50.005,21.08.2024 00:06:44,47.2,7.0
50.006,21.08.2024 00:06:45,49.3,7.0
50.007,21.08.2024 00:06:46,51.6,7.0
50.006,21.08.2024 00:06:47,52.7,7.0
50.005,21.08.2024 00:06:48,54.6,7.0
50.004,21.08.2024 00:06:49,55.9,7.0
50.005,21.08.2024 00:06:50,58.6,7.0
50.004,21.08.2024 00:06:51,60.4,7.0
50.003,21.08.2024 00:06:52,61.4,7.0
50.002,21.08.2024 00:06:53,62.0,7.0
50.001,21.08.2024 00:06:54,62.1,7.0
50.001,21.08.2024 00:06:55,62.3,7.0
50.0,21.08.2024 00:06:56,62.3,7.0
49.999,21.08.2024 00:06:57,61.6,7.0
49.998,21.08.2024 00:06:58,61.0,7.0
49.997,21.08.2024 00:06:59,59.8,7.0
49.995,21.08.2024 00:07:00,58.1,7.0
49.994,21.08.2024 00:07:01,55.9,7.0
49.992,21.08.2024 00:07:02,52.9,7.0
49.99,21.08.2024 00:07:03,49.5,7.0
49.989,21.08.2024 00:07:04,45.4,7.0
49.99,21.08.2024 00:07:05,41.7,7.0
49.99,21.08.2024 00:07:06,38.0,7.0
49.987,21.08.2024 00:07:07,33.3,7.0
49.985,21.08.2024 00:07:08,27.8,7.0
49.985,21.08.2024 00:07:09,22.5,7.0
49.984,21.08.2024 00:07:10,16.7,7.0
49.983,21.08.2024 00:07:11,10.5,7.0
49.983,21.08.2024 00:07:12,4.1,7.0
49.984,21.08.2024 00:07:13,358.3,7.0
49.984,21.08.2024 00:07:14,352.6,7.0
49.985,21.08.2024 00:07:15,347.6,7.0
49.985,21.08.2024 00:07:16,342.2,7.0
49.986,21.08.2024 00:07:17,337.3,7.0
49.987,21.08.2024 00:07:18,332.5,7.0
49.989,21.08.2024 00:07:19,328.3,7.0
49.989,21.08.2024 00:07:20,324.4,7.0
49.989,21.08.2024 00:07:21,320.4,7.0
49.991,21.08.2024 00:07:22,315.5,7.0
49.993,21.08.2024 00:07:23,314.4,7.0
49.995,21.08.2024 00:07:24,312.6,7.0
49.996,21.08.2024 00:07:25,311.3,7.0
49.996,21.08.2024 00:07:26,309.8,7.0
49.996,21.08.2024 00:07:27,308.2,7.0
49.995,21.08.2024 00:07:28,306.3,7.0
49.995,21.08.2024 00:07:29,304.6,7.0
49.996,21.08.2024 00:07:30,303.0,7.0
49.996,21.08.2024 00:07:31,301.6,7.0
49.995,21.08.2024 00:07:32,299.7,7.0
49.995,21.08.2024 00:07:33,297.9,7.0
49.996,21.08.2024 00:07:34,296.7,7.0
49.997,21.08.2024 00:07:35,295.5,7.0
49.996,21.08.2024 00:07:36,294.0,7.0
49.996,21.08.2024 00:07:37,291.9,7.0
49.997,21.08.2024 00:07:38,290.9,7.0
49.997,21.08.2024 00:07:39,289.9,7.0
49.998,21.08.2024 00:07:40,289.1,7.0
49.997,21.08.2024 00:07:41,287.9,7.0
49.995,21.08.2024 00:07:42,285.9,7.0
49.994,21.08.2024 00:07:43,284.0,7.0
49.994,21.08.2024 00:07:44,282.0,7.0
49.996,21.08.2024 00:07:45,280.6,7.0
49.997,21.08.2024 00:07:46,279.2,7.0
49.998,21.08.2024 00:07:47,278.4,7.0
50.0,21.08.2024 00:07:48,278.6,7.0
50.002,21.08.2024 00:07:49,279.1,7.0
50.003,21.08.2024 00:07:50,280.1,7.0
50.004,21.08.2024 00:07:51,281.7,7.0
50.006,21.08.2024 00:07:52,284.1,7.0
50.007,21.08.2024 00:07:53,286.4,7.0
50.007,21.08.2024 00:07:54,289.0,7.0
50.007,21.08.2024 00:07:55,291.6,7.0
50.01,21.08.2024 00:07:56,295.0,7.0
50.01,21.08.2024 00:07:57,298.7,7.0
50.01,21.08.2024 00:07:58,302.0,7.0
50.006,21.08.2024 00:07:59,304.1,7.0
50.003,21.08.2024 00:08:00,305.1,7.0
49.999,21.08.2024 00:08:01,305.0,7.0
49.999,21.08.2024 00:08:02,304.6,7.0
49.999,21.08.2024 00:08:03,304.1,7.0
49.998,21.08.2024 00:08:04,303.4,7.0
49.997,21.08.2024 00:08:05,302.5,7.0
49.997,21.08.2024 00:08:06,301.2,7.0
49.995,21.08.2024 00:08:07,299.5,7.0
49.993,21.08.2024 00:08:08,297.2,7.0
49.991,21.08.2024 00:08:09,293.7,7.0
49.988,21.08.2024 00:08:10,289.6,7.0
49.986,21.08.2024 00:08:11,284.5,7.0
49.985,21.08.2024 00:08:12,278.9,7.0
49.983,21.08.2024 00:08:13,272.9,7.0
49.981,21.08.2024 00:08:14,266.2,7.0
49.981,21.08.2024 00:08:15,259.6,7.0
49.98,21.08.2024 00:08:16,252.4,7.0
49.982,21.08.2024 00:08:17,246.1,7.0
49.984,21.08.2024 00:08:18,240.4,7.0
49.985,21.08.2024 00:08:19,235.1,7.0
49.987,21.08.2024 00:08:20,230.5,7.0
49.989,21.08.2024 00:08:21,226.9,7.0
49.992,21.08.2024 00:08:22,224.0,7.0
49.993,21.08.2024 00:08:23,221.2,7.0
49.993,21.08.2024 00:08:24,219.0,7.0
49.993,21.08.2024 00:08:25,217.3,7.0
49.994,21.08.2024 00:08:26,214.9,7.0
49.993,21.08.2024 00:08:27,212.6,7.0
49.994,21.08.2024 00:08:28,210.5,7.0
49.993,21.08.2024 00:08:29,207.9,7.0
49.992,21.08.2024 00:08:30,205.2,7.0
49.995,21.08.2024 00:08:31,203.2,7.0
49.996,21.08.2024 00:08:32,201.7,7.0
49.996,21.08.2024 00:08:33,200.2,7.0
49.997,21.08.2024 00:08:34,199.1,7.0
49.997,21.08.2024 00:08:35,198.0,7.0
49.997,21.08.2024 00:08:36,197.1,7.0
49.998,21.08.2024 00:08:37,196.3,7.0
49.999,21.08.2024 00:08:38,195.8,7.0
49.998,21.08.2024 00:08:39,195.0,7.0
49.996,21.08.2024 00:08:40,193.4,7.0
49.992,21.08.2024 00:08:41,190.7,7.0
49.99,21.08.2024 00:08:42,187.1,7.0
49.989,21.08.2024 00:08:43,183.0,7.0
49.988,21.08.2024 00:08:44,178.7,7.0
49.986,21.08.2024 00:08:45,173.9,7.0
49.987,21.08.2024 00:08:46,169.2,7.0
49.986,21.08.2024 00:08:47,163.9,7.0
49.984,21.08.2024 00:08:48,158.1,7.0
49.984,21.08.2024 00:08:49,152.3,7.0
49.983,21.08.2024 00:08:50,146.4,7.0
49.985,21.08.2024 00:08:51,141.0,7.0
49.988,21.08.2024 00:08:52,136.6,7.0
49.989,21.08.2024 00:08:53,132.8,7.0
49.989,21.08.2024 00:08:54,128.9,7.0
49.989,21.08.2024 00:08:55,125.0,7.0
49.989,21.08.2024 00:08:56,121.1,7.0
49.991,21.08.2024 00:08:57,117.8,7.0
49.993,21.08.2024 00:08:58,115.3,7.0
49.995,21.08.2024 00:08:59,113.7,7.0
49.999,21.08.2024 00:09:00,113.2,7.0
50.0,21.08.2024 00:09:01,113.1,7.0
50.0,21.08.2024 00:09:02,113.2,7.0
50.0,21.08.2024 00:09:03,113.3,7.0
50.0,21.08.2024 00:09:04,113.5,7.0
50.002,21.08.2024 00:09:05,114.0,7.0
50.003,21.08.2024 00:09:06,115.0,7.0
50.003,21.08.2024 00:09:07,115.9,7.0
50.002,21.08.2024 00:09:08,116.8,7.0
50.002,21.08.2024 00:09:09,117.8,7.0
50.001,21.08.2024 00:09:10,118.0,7.0
50.0,21.08.2024 00:09:11,117.9,7.0
49.998,21.08.2024 00:09:12,117.3,7.0
49.998,21.08.2024 00:09:13,116.7,7.0
49.998,21.08.2024 00:09:14,116.1,7.0
49.998,21.08.2024 00:09:15,115.6,7.0
49.997,21.08.2024 00:09:16,114.5,7.0
49.995,21.08.2024 00:09:17,112.7,7.0
49.994,21.08.2024 00:09:18,110.4,7.0
